trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,combo_trade_id,combo_id,liquidation,block_trade_leg_count,block_trade_id,block_rfq_id,unix_sec
2223,369177629,1748495648337,3,0.0001,2.609e-05,105.09,BTC-30MAY25-125000-C,107635.73,buy,0.1,0.1,,,,,,,1748495648.337
2224,369177630,1748495648537,3,0.0001,2.609e-05,105.09,BTC-30MAY25-125000-C,107635.73,buy,0.1,0.1,,,,,,,1748495648.537
2225,369177631,1748495648750,3,0.0001,2.609e-05,105.09,BTC-30MAY25-125000-C,107635.73,buy,0.1,0.1,,,,,,,1748495648.75
2226,369177632,1748495649057,3,0.0001,2.608e-05,105.09,BTC-30MAY25-125000-C,107636.04,buy,0.1,0.1,,,,,,,1748495649.057
2227,369177633,1748495649267,3,0.0001,2.608e-05,105.09,BTC-30MAY25-125000-C,107636.04,buy,0.1,0.1,,,,,,,1748495649.267
2228,369177634,1748495649467,3,0.0001,2.608e-05,105.09,BTC-30MAY25-125000-C,107636.04,buy,0.1,0.1,,,,,,,1748495649.467
2229,369177635,1748495649776,3,0.0001,2.608e-05,105.09,BTC-30MAY25-125000-C,107636.04,buy,0.1,0.1,,,,,,,1748495649.776
2230,369177636,1748495649986,3,0.0001,2.609e-05,105.09,BTC-30MAY25-125000-C,107635.25,buy,0.1,0.1,,,,,,,1748495649.986
2231,369177637,1748495650290,3,0.0001,2.609e-05,105.09,BTC-30MAY25-125000-C,107635.25,buy,0.1,0.1,,,,,,,1748495650.29
2232,369177638,1748495650593,3,0.0001,2.609e-05,105.09,BTC-30MAY25-125000-C,107635.25,buy,0.1,0.1,,,,,,,1748495650.593
2233,369177639,1748495650898,3,0.0001,2.607e-05,105.1,BTC-30MAY25-125000-C,107634.82,buy,0.1,0.1,,,,,,,1748495650.898
2234,369177640,1748495651206,3,0.0001,2.607e-05,105.1,BTC-30MAY25-125000-C,107634.82,buy,0.1,0.1,,,,,,,1748495651.206
2235,369177641,1748495651517,3,0.0001,2.607e-05,105.1,BTC-30MAY25-125000-C,107634.82,buy,0.1,0.1,,,,,,,1748495651.517
2236,369177642,1748495651829,3,0.0001,2.606e-05,105.1,BTC-30MAY25-125000-C,107634.39,buy,0.1,0.1,,,,,,,1748495651.829
2237,369177643,1748495652150,3,0.0001,2.606e-05,105.1,BTC-30MAY25-125000-C,107634.39,buy,0.1,0.1,,,,,,,1748495652.15
2238,369177644,1748495652555,3,0.0001,2.606e-05,105.1,BTC-30MAY25-125000-C,107634.39,buy,0.1,0.1,,,,,,,1748495652.555
2239,369177645,1748495652859,3,0.0001,2.605e-05,105.1,BTC-30MAY25-125000-C,107633.94,buy,0.1,0.1,,,,,,,1748495652.859
2240,369177647,1748495653277,3,0.0001,2.605e-05,105.1,BTC-30MAY25-125000-C,107633.94,buy,0.1,0.1,,,,,,,1748495653.277
2241,369177648,1748495653689,3,0.0001,2.605e-05,105.1,BTC-30MAY25-125000-C,107633.94,buy,0.1,0.1,,,,,,,1748495653.689
2242,369177649,1748495654106,3,0.0001,2.604e-05,105.1,BTC-30MAY25-125000-C,107634.04,buy,0.1,0.1,,,,,,,1748495654.106
2243,369177650,1748495654639,3,0.0001,2.604e-05,105.1,BTC-30MAY25-125000-C,107634.04,buy,0.1,0.1,,,,,,,1748495654.639
2244,369177651,1748495655051,3,0.0001,2.604e-05,105.11,BTC-30MAY25-125000-C,107633.81,buy,0.1,0.1,,,,,,,1748495655.051
2245,369177652,1748495655567,3,0.0001,2.604e-05,105.11,BTC-30MAY25-125000-C,107633.81,buy,0.1,0.1,,,,,,,1748495655.567
2246,369177653,1748495656087,3,0.0001,2.604e-05,105.1,BTC-30MAY25-125000-C,107634.07,buy,0.1,0.1,,,,,,,1748495656.087
2247,369177654,1748495656716,3,0.0001,2.604e-05,105.1,BTC-30MAY25-125000-C,107634.07,buy,0.1,0.1,,,,,,,1748495656.716
2248,369177655,1748495657345,3,0.0001,2.604e-05,105.11,BTC-30MAY25-125000-C,107633.71,buy,0.1,0.1,,,,,,,1748495657.345
2249,369177656,1748495657967,3,0.0001,2.603e-05,105.11,BTC-30MAY25-125000-C,107633.7,buy,0.1,0.1,,,,,,,1748495657.967
2250,369177657,1748495658686,3,0.0001,2.603e-05,105.11,BTC-30MAY25-125000-C,107633.7,buy,0.1,0.1,,,,,,,1748495658.686
2251,369177658,1748495659514,3,0.0001,2.603e-05,105.12,BTC-30MAY25-125000-C,107631.78,buy,0.1,0.1,,,,,,,1748495659.514
2252,369177659,1748495660364,3,0.0001,2.6e-05,105.12,BTC-30MAY25-125000-C,107632.03,buy,0.1,0.1,,,,,,,1748495660.364
2253,369177660,1748495661296,3,0.0001,2.6e-05,105.11,BTC-30MAY25-125000-C,107632.27,buy,0.1,0.1,,,,,,,1748495661.296
2254,369177661,1748495662351,3,0.0001,2.601e-05,105.12,BTC-30MAY25-125000-C,107631.69,buy,0.1,0.1,,,,,,,1748495662.351
2255,369177662,1748495663514,3,0.0001,2.6e-05,105.12,BTC-30MAY25-125000-C,107631.69,buy,0.1,0.1,,,,,,,1748495663.514
2256,369177663,1748495664949,3,0.0001,2.6e-05,105.1,BTC-30MAY25-125000-C,107634.46,buy,0.1,0.1,,,,,,,1748495664.949
2257,369177664,1748495666279,3,0.0001,2.6e-05,105.11,BTC-30MAY25-125000-C,107632.89,buy,0.1,0.1,,,,,,,1748495666.279
2258,369177665,1748495668027,3,0.0001,2.602e-05,105.13,BTC-30MAY25-125000-C,107630.3,buy,0.1,0.1,,,,,,,1748495668.027
2259,369177668,1748495670180,3,0.0001,2.598e-05,105.13,BTC-30MAY25-125000-C,107630.45,buy,0.1,0.1,,,,,,,1748495670.18
2260,369177670,1748495674177,3,0.0001,2.588e-05,105.15,BTC-30MAY25-125000-C,107630.82,buy,0.1,0.1,,,,,,,1748495674.177
2261,369177748,1748495710709,3,0.0001,2.594e-05,105.02,BTC-30MAY25-125000-C,107653.68,buy,0.1,0.1,,,,,,,1748495710.709
2262,369177749,1748495715751,3,0.0001,2.643e-05,104.97,BTC-30MAY25-125000-C,107660.6,buy,0.1,0.1,,,,,,,1748495715.751
2263,369177751,1748495726830,3,0.0001,2.657e-05,104.93,BTC-30MAY25-125000-C,107663.75,buy,0.1,0.1,,,,,,,1748495726.83
2264,369177910,1748495936639,3,0.0001,2.576e-05,105.21,BTC-30MAY25-125000-C,107651.57,buy,0.1,0.1,,,,,,,1748495936.639
2265,369177911,1748495937148,3,0.0001,2.576e-05,105.21,BTC-30MAY25-125000-C,107651.12,buy,0.1,0.1,,,,,,,1748495937.148
2266,369177912,1748495937769,3,0.0001,2.576e-05,105.21,BTC-30MAY25-125000-C,107651.12,buy,0.1,0.1,,,,,,,1748495937.769
2267,369177913,1748495938498,3,0.0001,2.575e-05,105.21,BTC-30MAY25-125000-C,107650.58,buy,0.1,0.1,,,,,,,1748495938.498
2268,369177915,1748495939112,3,0.0001,2.574e-05,105.21,BTC-30MAY25-125000-C,107650.75,buy,0.1,0.1,,,,,,,1748495939.112
2269,369177916,1748495939738,3,0.0001,2.574e-05,105.21,BTC-30MAY25-125000-C,107650.75,buy,0.1,0.1,,,,,,,1748495939.738
2270,369180067,1748498828384,3,0.0001,2.294e-05,106.3,BTC-30MAY25-125000-C,107760.59,buy,0.5,0.5,,,,,,,1748498828.384
2272,369181739,1748500440848,3,0.0001,2.406e-05,105.9,BTC-30MAY25-125000-C,107977.87,buy,5.0,5.0,,,,,,,1748500440.848
2271,369181738,1748500440848,3,0.0001,2.406e-05,105.9,BTC-30MAY25-125000-C,107977.87,buy,1.1,1.1,,,,,,,1748500440.848
2273,369181740,1748500440848,3,0.0001,2.406e-05,105.9,BTC-30MAY25-125000-C,107977.87,buy,3.6,3.6,,,,,,,1748500440.848
2274,369181741,1748500440850,3,0.0001,2.406e-05,105.9,BTC-30MAY25-125000-C,107977.87,sell,10.0,10.0,,,,,,,1748500440.85
2275,369181742,1748500440854,3,0.0001,2.406e-05,105.9,BTC-30MAY25-125000-C,107977.87,sell,9.5,9.5,,,,,,,1748500440.854
2276,369181794,1748500457624,3,0.0001,2.728e-05,105.86,BTC-30MAY25-125000-C,107982.83,sell,1.3,1.3,,,,,,,1748500457.624
2277,369181795,1748500457634,3,0.0001,2.728e-05,105.86,BTC-30MAY25-125000-C,107982.83,sell,0.3,0.3,,,,,,,1748500457.634
2278,369181955,1748500516970,3,0.0001,4.004e-05,105.94,BTC-30MAY25-125000-C,107976.8,sell,9.2,9.2,,,,,,,1748500516.97
2279,369200098,1748510146674,3,0.0001,3.277e-05,108.1,BTC-30MAY25-125000-C,108561.39,buy,0.1,0.1,,,,,,,1748510146.674
2280,369200150,1748510167461,3,0.0001,3.26e-05,108.16,BTC-30MAY25-125000-C,108550.18,buy,0.1,0.1,,,,,,,1748510167.461
2282,369277828,1748534572402,3,0.0001,8.7e-07,140.79,BTC-30MAY25-125000-C,107008.81,buy,0.1,0.1,,,,,,,1748534572.402
2281,369277827,1748534572402,3,0.0001,8.7e-07,140.79,BTC-30MAY25-125000-C,107008.81,buy,0.8,0.8,,,,,,,1748534572.402
2283,369277829,1748534572402,3,0.0001,8.7e-07,140.79,BTC-30MAY25-125000-C,107008.81,buy,0.1,0.1,,,,,,,1748534572.402
