trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_id,liquidation,block_rfq_id,combo_trade_id,unix_sec
3329,364954065,1746576450307,3,0.0036,0.0035476,52.11,BTC-30MAY25-80000-P,97018.01,sell,0.1,0.1,,,,,,,1746576450.307
3330,364954075,1746576450383,3,0.0036,0.0035476,52.11,BTC-30MAY25-80000-P,97018.01,sell,0.1,0.1,,,,,,,1746576450.383
3331,364954105,1746576450692,3,0.0036,0.00354697,52.12,BTC-30MAY25-80000-P,97022.3,sell,0.5,0.5,,,,,,,1746576450.692
3332,364954118,1746576451095,3,0.0036,0.00354697,52.12,BTC-30MAY25-80000-P,97022.3,sell,0.2,0.2,,,,,,,1746576451.095
3333,364956748,1746577344310,3,0.0036,0.00349386,52.87,BTC-30MAY25-80000-P,97343.75,sell,0.1,0.1,,,,,,,1746577344.31
3334,364956894,1746577366134,3,0.0036,0.00348362,52.98,BTC-30MAY25-80000-P,97396.73,sell,13.0,13.0,,,,,,,1746577366.134
3335,364957266,1746577395716,3,0.0036,0.00348768,53.11,BTC-30MAY25-80000-P,97458.21,sell,10.2,10.2,,,,,,,1746577395.716
3336,364986706,1746592027638,0,0.0038,0.00374922,51.97,BTC-30MAY25-80000-P,96596.34,buy,10.0,10.0,,,,,,,1746592027.638
3337,364989203,1746595777765,2,0.0037,0.00378739,51.35,BTC-30MAY25-80000-P,96424.02,sell,3.0,3.0,,,,,,,1746595777.765
3338,364989205,1746595780012,3,0.0037,0.00378723,51.35,BTC-30MAY25-80000-P,96424.02,sell,3.0,3.0,,,,,,,1746595780.012
3339,364989206,1746595781907,3,0.0037,0.00378685,51.35,BTC-30MAY25-80000-P,96424.02,sell,3.0,3.0,,,,,,,1746595781.907
3340,364989207,1746595783225,3,0.0037,0.00378671,51.35,BTC-30MAY25-80000-P,96424.41,sell,1.0,1.0,,,,,,,1746595783.225
3341,364993592,1746602110711,2,0.0036,0.0036305,51.61,BTC-30MAY25-80000-P,96658.56,sell,2.0,2.0,,,,,,,1746602110.711
3342,364993593,1746602110711,3,0.0036,0.0036305,51.61,BTC-30MAY25-80000-P,96658.56,sell,20.0,20.0,,,,,,,1746602110.711
3343,364998062,1746605349273,2,0.0035,0.00357902,51.84,BTC-30MAY25-80000-P,96920.04,sell,5.0,5.0,,,,,,,1746605349.273
3344,364998852,1746606513848,3,0.0035,0.00355644,51.85,BTC-30MAY25-80000-P,96914.15,sell,3.0,3.0,,,,,,,1746606513.848
3346,364999904,1746607751290,3,0.0035,0.00347496,52.18,BTC-30MAY25-80000-P,97042.32,sell,0.2,0.2,,,,,,,1746607751.29
3345,364999903,1746607751290,3,0.0035,0.00347496,52.18,BTC-30MAY25-80000-P,97042.32,sell,0.6,0.6,,,,,,,1746607751.29
3347,365000125,1746608170586,3,0.0035,0.00347806,52.02,BTC-30MAY25-80000-P,96982.04,buy,1.0,1.0,,,,,,,1746608170.586
3348,365001539,1746609641332,3,0.0035,0.00348472,51.87,BTC-30MAY25-80000-P,96896.67,sell,0.5,0.5,,,,,,,1746609641.332
3349,365003472,1746613420140,2,0.0033,0.00343682,51.35,BTC-30MAY25-80000-P,96936.95,sell,2.0,2.0,,,,,,,1746613420.14
3353,365003477,1746613445971,3,0.0031,0.00342814,50.64,BTC-30MAY25-80000-P,96936.72,sell,4.9,4.9,,,,,,,1746613445.971
3352,365003476,1746613445971,3,0.0031,0.00342814,50.64,BTC-30MAY25-80000-P,96936.72,sell,1.2,1.2,,,,,,,1746613445.971
3350,365003474,1746613445971,2,0.0031,0.00342814,50.64,BTC-30MAY25-80000-P,96936.72,sell,0.9,0.9,,,,,,,1746613445.971
3351,365003475,1746613445971,3,0.0031,0.00342814,50.64,BTC-30MAY25-80000-P,96936.72,sell,1.0,1.0,,,,,,,1746613445.971
3354,365014101,1746625311117,2,0.003,0.00306316,50.78,BTC-30MAY25-80000-P,97118.83,sell,0.1,0.1,,,,,,,1746625311.117
3355,365068965,1746648981538,0,0.0033,0.00313921,50.55,BTC-30MAY25-80000-P,96423.64,sell,0.1,0.1,,,,,,,1746648981.538
3356,365069470,1746649206035,1,0.0033,0.00324181,50.19,BTC-30MAY25-80000-P,96267.55,sell,0.1,0.1,,,,,,,1746649206.035
3357,365069471,1746649219203,1,0.0033,0.00324283,50.18,BTC-30MAY25-80000-P,96265.96,sell,0.1,0.1,,,,,,,1746649219.203
3358,365069472,1746649235101,1,0.0033,0.00324177,50.19,BTC-30MAY25-80000-P,96267.73,sell,0.1,0.1,,,,,,,1746649235.101
3359,365069664,1746649396795,0,0.0034,0.00322664,50.55,BTC-30MAY25-80000-P,96277.12,buy,0.1,0.1,,,,,,,1746649396.795
3360,365076809,1746653303123,2,0.003,0.0029828,51.03,BTC-30MAY25-80000-P,97089.71,sell,0.9,0.9,,,,,,,1746653303.123
3361,365076810,1746653303123,3,0.003,0.0029828,51.03,BTC-30MAY25-80000-P,97089.71,sell,0.1,0.1,,,,,,,1746653303.123
3362,365108380,1746668438032,2,0.0026,0.00256908,51.59,BTC-30MAY25-80000-P,97936.76,sell,0.3,0.3,,,,,,,1746668438.032
3363,365108381,1746668438032,3,0.0026,0.00256908,51.59,BTC-30MAY25-80000-P,97936.76,sell,4.0,4.0,,,,,,,1746668438.032
3365,365112466,1746670180103,3,0.0025,0.00245084,51.27,BTC-30MAY25-80000-P,97952.43,buy,2.2,2.2,,,,,,,1746670180.103
3364,365112465,1746670180103,2,0.0025,0.00245084,51.27,BTC-30MAY25-80000-P,97952.43,buy,0.3,0.3,,,,,,,1746670180.103
3366,365112467,1746670180105,3,0.0025,0.00245084,51.27,BTC-30MAY25-80000-P,97952.43,sell,1.7,1.7,,,,,,,1746670180.105
3367,365112469,1746670180113,3,0.0025,0.00245084,51.27,BTC-30MAY25-80000-P,97952.43,sell,0.1,0.1,,,,,,,1746670180.113
3368,365112505,1746670220996,3,0.0025,0.00245347,51.29,BTC-30MAY25-80000-P,97959.87,sell,0.1,0.1,,,,,,,1746670220.996
3369,365112544,1746670260517,3,0.0025,0.00244089,51.33,BTC-30MAY25-80000-P,97978.06,sell,0.1,0.1,,,,,,,1746670260.517
3370,365112556,1746670262118,3,0.0025,0.00244096,51.35,BTC-30MAY25-80000-P,97984.84,sell,0.5,0.5,,,,,,,1746670262.118
3371,365113819,1746670821095,2,0.0024,0.00238022,51.3,BTC-30MAY25-80000-P,98176.33,sell,2.0,2.0,,,,,,,1746670821.095
3372,365121361,1746672661545,2,0.0023,0.00220493,52.28,BTC-30MAY25-80000-P,98827.78,sell,13.1,13.1,,,,,,,1746672661.545
3373,365122709,1746673028915,3,0.0023,0.00225471,51.98,BTC-30MAY25-80000-P,98687.79,sell,0.5,0.5,,,,,,,1746673028.915
3374,365127892,1746675067417,2,0.002,0.00208601,50.98,BTC-30MAY25-80000-P,98835.07,buy,0.1,0.1,,,BTC-PS-30MAY25-86000_80000,,,365127891,1746675067.417
3375,365133149,1746676352086,0,0.0022,0.00201265,52.22,BTC-30MAY25-80000-P,98977.24,buy,25.0,25.0,2.0,BLOCK-196397,BTC-PS-30MAY25-88000_80000,,3083.0,,1746676352.086
3376,365133859,1746676643209,1,0.0022,0.00197683,52.48,BTC-30MAY25-80000-P,99099.52,buy,25.0,25.0,2.0,BLOCK-196401,BTC-PS-30MAY25-88000_80000,,3086.0,,1746676643.209
3377,365143351,1746679160823,2,0.0021,0.00202252,52.49,BTC-30MAY25-80000-P,99328.15,buy,25.0,25.0,2.0,BLOCK-196434,BTC-PSR12-30MAY25-86000_80000,,3108.0,,1746679160.823
3378,365149537,1746682428730,0,0.0022,0.00199685,52.08,BTC-30MAY25-80000-P,98880.59,buy,0.3,0.3,,,,,,,1746682428.73
3379,365152180,1746686346247,2,0.0018,0.00188769,50.2,BTC-30MAY25-80000-P,98877.77,buy,2.6,2.6,,,,,,,1746686346.247
3380,365155326,1746688417226,2,0.0017,0.00182484,50.12,BTC-30MAY25-80000-P,99146.79,sell,10.0,10.0,,,,,,,1746688417.226
3381,365156606,1746689201242,0,0.0018,0.00175229,50.85,BTC-30MAY25-80000-P,99259.34,buy,50.0,50.0,2.0,BLOCK-196457,BTC-PSR12-30MAY25-85000_80000,,,,1746689201.242
3382,365156658,1746689243622,1,0.0018,0.00175432,50.81,BTC-30MAY25-80000-P,99239.73,buy,50.0,50.0,2.0,BLOCK-196458,BTC-PSR12-30MAY25-85000_80000,,,,1746689243.622
3383,365166876,1746691613038,2,0.0015,0.00160853,49.49,BTC-30MAY25-80000-P,99400.86,sell,0.2,0.2,,,,,,,1746691613.038
3384,365170477,1746692301282,0,0.0018,0.00158274,51.63,BTC-30MAY25-80000-P,99609.65,buy,25.0,25.0,2.0,BLOCK-196481,BTC-PSR12-30MAY25-88000_80000,,,,1746692301.282
3385,365171993,1746692868666,1,0.0018,0.0016219,51.55,BTC-30MAY25-80000-P,99565.94,buy,25.0,25.0,2.0,BLOCK-196486,BTC-PS-30MAY25-86000_80000,,,,1746692868.666
3386,365172352,1746693089967,2,0.0015,0.00164867,49.68,BTC-30MAY25-80000-P,99468.67,buy,0.4,0.4,,,,,,,1746693089.967
3387,365173152,1746693582509,0,0.0016,0.00159669,50.47,BTC-30MAY25-80000-P,99570.69,buy,0.1,0.1,,,,,,,1746693582.509
3388,365173153,1746693582513,1,0.0016,0.00159669,50.47,BTC-30MAY25-80000-P,99570.69,buy,0.1,0.1,,,,,,,1746693582.513
3389,365173290,1746693653167,0,0.0018,0.00159465,51.65,BTC-30MAY25-80000-P,99610.96,buy,25.0,25.0,2.0,BLOCK-196495,BTC-PS-30MAY25-80000_78000,,,,1746693653.167
3390,365191198,1746695050273,2,0.0017,0.00173215,51.26,BTC-30MAY25-80000-P,99631.48,buy,0.1,0.1,,,,,,,1746695050.273
3391,365201973,1746700359299,3,0.0017,0.00174125,51.74,BTC-30MAY25-80000-P,99832.55,buy,1.0,1.0,,,,,,,1746700359.299
3392,365202456,1746700582295,0,0.0019,0.00175394,52.74,BTC-30MAY25-80000-P,99797.82,buy,1.5,1.5,,,,,,,1746700582.295
3393,365204398,1746702450631,1,0.0019,0.00176992,52.5,BTC-30MAY25-80000-P,99662.62,buy,0.1,0.1,,,,,,,1746702450.631
3394,365209693,1746706857219,2,0.0017,0.00183319,51.18,BTC-30MAY25-80000-P,99486.38,sell,0.1,0.1,,,,,,,1746706857.219
3395,365209694,1746706857219,3,0.0017,0.00183319,51.18,BTC-30MAY25-80000-P,99486.38,sell,4.9,4.9,,,,,,,1746706857.219
3396,365214738,1746710070367,0,0.002,0.00190603,52.32,BTC-30MAY25-80000-P,99281.75,buy,0.3,0.3,,,,,,,1746710070.367
3397,365219432,1746712089716,2,0.0018,0.00195579,51.14,BTC-30MAY25-80000-P,99189.11,sell,1.0,1.0,,,,,,,1746712089.716
3398,365232772,1746717664788,3,0.0018,0.00178872,52.65,BTC-30MAY25-80000-P,99924.42,sell,4.0,4.0,,,,,,,1746717664.788
3399,365242252,1746718174562,2,0.0017,0.0016965,53.59,BTC-30MAY25-80000-P,100731.93,sell,0.1,0.1,,,,,,,1746718174.562
3400,365263679,1746721082048,3,0.0017,0.0018214,54.32,BTC-30MAY25-80000-P,101066.48,sell,0.1,0.1,,,,,,,1746721082.048
3401,365271152,1746724024603,0,0.002,0.00181571,56.45,BTC-30MAY25-80000-P,101266.66,buy,0.3,0.3,,,,,,,1746724024.603
3402,365291749,1746734106334,2,0.0019,0.00189011,55.77,BTC-30MAY25-80000-P,101109.6,buy,0.1,0.1,,,,,,,1746734106.334
3404,365292665,1746734274513,1,0.002,0.00189823,56.3,BTC-30MAY25-80000-P,101102.74,buy,0.2,0.2,,,,,,,1746734274.513
3403,365292664,1746734274513,0,0.002,0.00189823,56.3,BTC-30MAY25-80000-P,101102.74,buy,0.3,0.3,,,,,,,1746734274.513
3405,365294918,1746734736339,2,0.0019,0.00177583,56.64,BTC-30MAY25-80000-P,101565.1,buy,0.1,0.1,,,,,,,1746734736.339
3408,365299724,1746736605144,0,0.002,0.00181418,57.37,BTC-30MAY25-80000-P,101661.51,buy,0.8,0.8,,,,,,,1746736605.144
3407,365299723,1746736605144,3,0.0019,0.00181418,56.82,BTC-30MAY25-80000-P,101661.51,buy,0.1,0.1,,,,,,,1746736605.144
3406,365299722,1746736605144,3,0.0019,0.00181418,56.82,BTC-30MAY25-80000-P,101661.51,buy,0.1,0.1,,,,,,,1746736605.144
3409,365302069,1746736893412,2,0.0017,0.00171405,56.5,BTC-30MAY25-80000-P,102091.73,sell,1.0,1.0,,,,,,,1746736893.412
3410,365302778,1746736990725,2,0.0016,0.00166375,56.16,BTC-30MAY25-80000-P,102230.27,sell,4.0,4.0,,,,,,,1746736990.725
3411,365302927,1746737014618,0,0.0017,0.00166752,56.78,BTC-30MAY25-80000-P,102240.57,buy,0.1,0.1,,,,,,,1746737014.618
3412,365304385,1746737430450,1,0.0017,0.0016968,56.81,BTC-30MAY25-80000-P,102246.26,sell,1.0,1.0,,,,,,,1746737430.45
3413,365310021,1746738137538,1,0.0017,0.00169393,57.3,BTC-30MAY25-80000-P,102477.65,buy,1.0,1.0,,,,,,,1746738137.538
3414,365313088,1746738992017,0,0.0019,0.0016816,58.92,BTC-30MAY25-80000-P,102710.12,buy,1.3,1.3,,,,,,,1746738992.017
3416,365330846,1746740480879,1,0.0019,0.00188878,59.88,BTC-30MAY25-80000-P,103190.27,buy,0.1,0.1,,,,,,,1746740480.879
3415,365330845,1746740480879,1,0.0019,0.00188878,59.88,BTC-30MAY25-80000-P,103190.27,buy,0.1,0.1,,,,,,,1746740480.879
3417,365332576,1746740808027,0,0.002,0.00184341,60.63,BTC-30MAY25-80000-P,103267.15,buy,0.1,0.1,,,,,,,1746740808.027
3419,365332578,1746740808027,1,0.002,0.00184341,60.63,BTC-30MAY25-80000-P,103267.15,buy,0.8,0.8,,,,,,,1746740808.027
3418,365332577,1746740808027,1,0.002,0.00184341,60.63,BTC-30MAY25-80000-P,103267.15,buy,0.1,0.1,,,,,,,1746740808.027
3420,365333791,1746741043571,1,0.002,0.00194753,59.95,BTC-30MAY25-80000-P,102944.77,buy,0.3,0.3,,,,,,,1746741043.571
3421,365334003,1746741066340,1,0.002,0.00199022,59.66,BTC-30MAY25-80000-P,102790.24,sell,1.0,1.0,,,,,,,1746741066.34
3422,365335221,1746741247252,1,0.002,0.00202539,59.43,BTC-30MAY25-80000-P,102665.64,sell,0.4,0.4,,,,,,,1746741247.252
3423,365335255,1746741250173,1,0.002,0.00202564,59.43,BTC-30MAY25-80000-P,102665.61,sell,0.1,0.1,,,,,,,1746741250.173
3424,365335258,1746741250438,1,0.002,0.00202564,59.43,BTC-30MAY25-80000-P,102665.61,sell,0.2,0.2,,,,,,,1746741250.438
3425,365335259,1746741250510,1,0.002,0.00202564,59.43,BTC-30MAY25-80000-P,102665.61,sell,0.1,0.1,,,,,,,1746741250.51
3426,365335261,1746741252034,1,0.002,0.00202139,59.49,BTC-30MAY25-80000-P,102698.71,sell,0.2,0.2,,,,,,,1746741252.034
3427,365336005,1746741345825,1,0.002,0.00194115,59.73,BTC-30MAY25-80000-P,102800.18,buy,1.0,1.0,,,,,,,1746741345.825
3428,365340219,1746742093459,1,0.002,0.00199703,59.3,BTC-30MAY25-80000-P,102570.77,buy,0.1,0.1,,,,,,,1746742093.459
3429,365340785,1746742216293,0,0.0021,0.002012,59.73,BTC-30MAY25-80000-P,102508.27,buy,0.9,0.9,,,,,,,1746742216.293
3430,365341081,1746742277752,1,0.0021,0.00200914,59.7,BTC-30MAY25-80000-P,102483.4,buy,0.1,0.1,,,,,,,1746742277.752
3431,365351630,1746745666094,2,0.0019,0.0018997,59.57,BTC-30MAY25-80000-P,102975.01,sell,0.1,0.1,,,,,,,1746745666.094
3432,365364545,1746751106281,2,0.0017,0.00183442,58.01,BTC-30MAY25-80000-P,102725.5,sell,0.2,0.2,,,,,,,1746751106.281
3433,365366344,1746751724044,0,0.0018,0.00183034,58.48,BTC-30MAY25-80000-P,102665.38,buy,0.1,0.1,,,,,,,1746751724.044
3434,365372768,1746754369519,2,0.0016,0.00178235,57.41,BTC-30MAY25-80000-P,102711.28,sell,6.0,6.0,,,,,,,1746754369.519
3437,365378010,1746758474335,1,0.0019,0.0017156,59.3,BTC-30MAY25-80000-P,102708.02,buy,0.2,0.2,,,,,,,1746758474.335
3436,365378009,1746758474335,1,0.0019,0.0017156,59.3,BTC-30MAY25-80000-P,102708.02,buy,0.1,0.1,,,,,,,1746758474.335
3435,365378008,1746758474335,0,0.0019,0.0017156,59.3,BTC-30MAY25-80000-P,102708.02,buy,0.2,0.2,,,,,,,1746758474.335
3438,365388488,1746765173068,2,0.0017,0.00176546,57.76,BTC-30MAY25-80000-P,102500.94,buy,5.0,5.0,,,,,,,1746765173.068
3439,365397686,1746773544138,3,0.0017,0.00178034,59.11,BTC-30MAY25-80000-P,103185.01,sell,2.1,2.1,,,,,,,1746773544.138
3440,365397687,1746773544146,3,0.0017,0.00178034,59.11,BTC-30MAY25-80000-P,103185.01,buy,2.9,2.9,,,,,,,1746773544.146
3441,365417755,1746776749917,2,0.0016,0.0017113,59.72,BTC-30MAY25-80000-P,103903.18,sell,2.0,2.0,,,,,,,1746776749.917
3442,365449643,1746780329060,2,0.0015,0.00143971,57.34,BTC-30MAY25-80000-P,102819.93,buy,2.0,2.0,,,,,,,1746780329.06
3444,365451091,1746780599281,3,0.0013,0.00143103,56.08,BTC-30MAY25-80000-P,102889.29,sell,6.4,6.4,,,,,,,1746780599.281
3443,365451090,1746780599281,2,0.0013,0.00143103,56.08,BTC-30MAY25-80000-P,102889.29,sell,2.0,2.0,,,,,,,1746780599.281
3445,365451092,1746780599284,3,0.0013,0.00143103,56.08,BTC-30MAY25-80000-P,102889.29,buy,1.6,1.6,,,,,,,1746780599.284
3446,365461647,1746784026059,2,0.0012,0.00123866,55.32,BTC-30MAY25-80000-P,102850.18,buy,4.2,4.2,,,,,,,1746784026.059
3447,365470068,1746788574555,2,0.0011,0.00111352,55.24,BTC-30MAY25-80000-P,103231.42,buy,2.5,2.5,,,,,,,1746788574.555
3448,365470069,1746788574565,3,0.0011,0.00111352,55.24,BTC-30MAY25-80000-P,103231.42,buy,0.1,0.1,,,,,,,1746788574.565
3449,365495848,1746799956428,0,0.0012,0.00114706,56.89,BTC-30MAY25-80000-P,103571.22,buy,0.1,0.1,,,,,,,1746799956.428
3450,365495849,1746799956428,1,0.0012,0.00114706,56.89,BTC-30MAY25-80000-P,103571.22,buy,0.1,0.1,,,,,,,1746799956.428
3451,365498292,1746800634544,0,0.0013,0.0012719,56.68,BTC-30MAY25-80000-P,103051.37,buy,0.1,0.1,,,,,,,1746800634.544
3452,365498293,1746800634544,1,0.0013,0.0012719,56.68,BTC-30MAY25-80000-P,103051.37,buy,0.1,0.1,,,,,,,1746800634.544
3453,365505357,1746801812164,1,0.0013,0.00121077,56.28,BTC-30MAY25-80000-P,102840.3,buy,2.7,2.7,,,,,,,1746801812.164
3454,365505358,1746801812164,1,0.0013,0.00121077,56.28,BTC-30MAY25-80000-P,102840.3,buy,0.2,0.2,,,,,,,1746801812.164
3455,365526562,1746813444191,1,0.0013,0.00122528,57.04,BTC-30MAY25-80000-P,103174.18,buy,0.1,0.1,,,,,,,1746813444.191
3456,365542055,1746833210184,0,0.0015,0.00125118,58.29,BTC-30MAY25-80000-P,102926.1,buy,0.6,0.6,,,,,,,1746833210.184
3457,365545709,1746838575565,2,0.0012,0.0012792,56.08,BTC-30MAY25-80000-P,102844.86,sell,0.1,0.1,,,,,,,1746838575.565
3458,365546063,1746839468245,0,0.0013,0.00132916,57.06,BTC-30MAY25-80000-P,102949.72,buy,0.1,0.1,,,,,,,1746839468.245
3459,365546064,1746839469834,1,0.0013,0.00132955,57.06,BTC-30MAY25-80000-P,102949.36,buy,0.1,0.1,,,,,,,1746839469.834
3460,365546065,1746839471170,1,0.0013,0.00132963,57.06,BTC-30MAY25-80000-P,102949.27,buy,0.1,0.1,,,,,,,1746839471.17
3461,365546066,1746839472984,1,0.0013,0.0013299,57.06,BTC-30MAY25-80000-P,102949.65,buy,0.1,0.1,,,,,,,1746839472.984
3462,365546067,1746839475165,1,0.0013,0.00132995,57.06,BTC-30MAY25-80000-P,102949.6,buy,0.1,0.1,,,,,,,1746839475.165
3463,365546068,1746839476484,1,0.0013,0.00133012,57.06,BTC-30MAY25-80000-P,102950.57,buy,0.1,0.1,,,,,,,1746839476.484
3464,365546069,1746839477677,1,0.0013,0.00133011,57.06,BTC-30MAY25-80000-P,102950.54,buy,0.1,0.1,,,,,,,1746839477.677
3465,365546070,1746839482453,1,0.0013,0.00133025,57.06,BTC-30MAY25-80000-P,102950.65,buy,0.1,0.1,,,,,,,1746839482.453
3466,365546071,1746839486419,1,0.0013,0.00133063,57.06,BTC-30MAY25-80000-P,102950.29,buy,0.1,0.1,,,,,,,1746839486.419
3467,365546072,1746839488158,1,0.0013,0.00133088,57.07,BTC-30MAY25-80000-P,102953.98,buy,0.1,0.1,,,,,,,1746839488.158
3468,365546073,1746839490165,1,0.0013,0.00133013,57.07,BTC-30MAY25-80000-P,102953.83,buy,0.1,0.1,,,,,,,1746839490.165
3469,365546074,1746839492971,1,0.0013,0.00133053,57.07,BTC-30MAY25-80000-P,102954.61,buy,0.1,0.1,,,,,,,1746839492.971
3470,365546075,1746839494396,1,0.0013,0.00133035,57.07,BTC-30MAY25-80000-P,102954.68,buy,0.1,0.1,,,,,,,1746839494.396
3471,365546076,1746839495872,1,0.0013,0.00133044,57.07,BTC-30MAY25-80000-P,102954.75,buy,0.1,0.1,,,,,,,1746839495.872
3472,365546078,1746839497193,1,0.0013,0.00133065,57.07,BTC-30MAY25-80000-P,102954.69,buy,0.1,0.1,,,,,,,1746839497.193
3473,365546091,1746839499709,1,0.0013,0.00133077,57.07,BTC-30MAY25-80000-P,102954.88,buy,0.1,0.1,,,,,,,1746839499.709
3474,365546092,1746839500969,1,0.0013,0.00133111,57.08,BTC-30MAY25-80000-P,102960.76,buy,0.1,0.1,,,,,,,1746839500.969
3475,365546093,1746839502244,1,0.0013,0.00133123,57.09,BTC-30MAY25-80000-P,102963.24,buy,0.1,0.1,,,,,,,1746839502.244
3476,365546100,1746839503303,1,0.0013,0.00132984,57.09,BTC-30MAY25-80000-P,102963.16,buy,0.1,0.1,,,,,,,1746839503.303
3477,365546101,1746839504993,1,0.0013,0.00132948,57.09,BTC-30MAY25-80000-P,102962.96,buy,0.1,0.1,,,,,,,1746839504.993
3478,365546107,1746839505994,1,0.0013,0.00132964,57.09,BTC-30MAY25-80000-P,102962.88,buy,0.1,0.1,,,,,,,1746839505.994
3479,365546108,1746839507290,1,0.0013,0.0013298,57.09,BTC-30MAY25-80000-P,102962.88,buy,0.1,0.1,,,,,,,1746839507.29
3480,365546109,1746839512861,1,0.0013,0.00133037,57.09,BTC-30MAY25-80000-P,102963.24,buy,0.1,0.1,,,,,,,1746839512.861
