trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,block_rfq_id,combo_trade_id,combo_id,unix_sec
774,ETH-255469809,1750707345208,2,0.0795,0.079832,69.63,ETH-25JUL25-2300-P,2303.49,sell,52.0,52.0,,,,,,1750707345.208
775,ETH-255469854,1750707350166,2,0.079,0.079136,69.93,ETH-25JUL25-2300-P,2307.03,sell,2.0,2.0,,,,,,1750707350.166
776,ETH-255470738,1750707424154,2,0.0755,0.075934,69.8,ETH-25JUL25-2300-P,2321.52,buy,270.0,270.0,,,,,,1750707424.154
777,ETH-255472252,1750708056880,0,0.079,0.078949,69.77,ETH-25JUL25-2300-P,2305.57,buy,14.0,14.0,,,,,,1750708056.88
778,ETH-255474588,1750709193533,2,0.0775,0.0777,69.29,ETH-25JUL25-2300-P,2309.77,buy,8.0,8.0,,,,,,1750709193.533
779,ETH-255477691,1750709897394,2,0.0705,0.070768,69.11,ETH-25JUL25-2300-P,2340.72,sell,1.0,1.0,,,,,,1750709897.394
780,ETH-255482254,1750710321121,2,0.0645,0.064518,69.77,ETH-25JUL25-2300-P,2373.74,sell,1.0,1.0,,,,,,1750710321.121
781,ETH-255496158,1750716207586,0,0.065,0.065939,68.82,ETH-25JUL25-2300-P,2365.38,sell,5.0,5.0,,,,,,1750716207.586
782,ETH-255499243,1750716592276,2,0.0605,0.060876,69.14,ETH-25JUL25-2300-P,2391.06,sell,1.0,1.0,,,,,,1750716592.276
783,ETH-255531526,1750723230214,2,0.0565,0.056066,69.32,ETH-25JUL25-2300-P,2414.73,buy,215.0,215.0,,,,,,1750723230.214
784,ETH-255556949,1750742226625,3,0.0565,0.056111,68.65,ETH-25JUL25-2300-P,2410.05,buy,15.0,15.0,,,,,,1750742226.625
785,ETH-255557107,1750742305105,0,0.057,0.056801,68.53,ETH-25JUL25-2300-P,2406.35,buy,9.0,9.0,,,,,,1750742305.105
786,ETH-255564380,1750746889403,2,0.0535,0.053754,68.28,ETH-25JUL25-2300-P,2424.04,buy,1.0,1.0,,,,,,1750746889.403
787,ETH-255564464,1750746942351,2,0.053,0.053418,68.13,ETH-25JUL25-2300-P,2425.95,sell,1.0,1.0,,,,,,1750746942.351
788,ETH-255565380,1750747503038,0,0.0535,0.053101,68.88,ETH-25JUL25-2300-P,2428.17,buy,15.0,15.0,,,,,,1750747503.038
789,ETH-255566881,1750748141610,1,0.0535,0.053409,68.72,ETH-25JUL25-2300-P,2427.31,buy,1.0,1.0,,,,,,1750748141.61
790,ETH-255570388,1750750296143,0,0.057,0.057056,68.83,ETH-25JUL25-2300-P,2407.31,sell,15.0,15.0,,,,,,1750750296.143
791,ETH-255571084,1750750500332,0,0.0575,0.0576,68.89,ETH-25JUL25-2300-P,2404.41,sell,9.0,9.0,,,,,,1750750500.332
792,ETH-255571092,1750750500393,1,0.0575,0.0576,68.89,ETH-25JUL25-2300-P,2404.41,sell,1.0,1.0,,,,,,1750750500.393
793,ETH-255571094,1750750500414,1,0.0575,0.0576,68.89,ETH-25JUL25-2300-P,2404.41,sell,8.0,8.0,,,,,,1750750500.414
794,ETH-255571870,1750750592356,0,0.058,0.058058,68.87,ETH-25JUL25-2300-P,2401.54,sell,15.0,15.0,,,,,,1750750592.356
795,ETH-255572356,1750750669182,1,0.058,0.058373,68.83,ETH-25JUL25-2300-P,2401.2,sell,6.0,6.0,,,,,,1750750669.182
796,ETH-255632149,1750775832128,2,0.051,0.05098,68.49,ETH-25JUL25-2300-P,2438.41,sell,12.0,12.0,,,,,,1750775832.128
797,ETH-255635684,1750777370753,3,0.051,0.05092,68.77,ETH-25JUL25-2300-P,2439.98,sell,210.0,210.0,,,,,,1750777370.753
798,ETH-255636523,1750777556957,2,0.05,0.049836,68.65,ETH-25JUL25-2300-P,2445.55,buy,1.0,1.0,,,,,,1750777556.957
799,ETH-255649347,1750782880553,3,0.05,0.050387,68.08,ETH-25JUL25-2300-P,2441.56,sell,3.0,3.0,,,,,,1750782880.553
800,ETH-255649780,1750783173050,3,0.05,0.049844,68.49,ETH-25JUL25-2300-P,2443.86,buy,1.0,1.0,,,,,,1750783173.05
801,ETH-255649794,1750783186300,3,0.05,0.049846,68.54,ETH-25JUL25-2300-P,2444.18,buy,1.0,1.0,,,,,,1750783186.3
802,ETH-255651303,1750783427844,2,0.046,0.046793,67.89,ETH-25JUL25-2300-P,2465.18,sell,5.0,5.0,,,,,,1750783427.844
803,ETH-255667722,1750787614480,0,0.0465,0.046326,68.58,ETH-25JUL25-2300-P,2466.72,buy,1.0,1.0,,,,,,1750787614.48
804,ETH-255669432,1750788473283,0,0.0485,0.048305,68.65,ETH-25JUL25-2300-P,2454.27,buy,1.0,1.0,,,,,,1750788473.283
805,ETH-255669616,1750788654843,1,0.0485,0.048159,68.78,ETH-25JUL25-2300-P,2455.41,buy,2.0,2.0,,,,,,1750788654.843
806,ETH-255683934,1750802493569,0,0.049,0.049365,67.71,ETH-25JUL25-2300-P,2443.81,buy,10.0,10.0,,,,,,1750802493.569
807,ETH-255703677,1750827737889,2,0.0485,0.048863,66.73,ETH-25JUL25-2300-P,2436.99,buy,1.0,1.0,,,,,,1750827737.889
808,ETH-255708998,1750835654407,2,0.048,0.04782,67.27,ETH-25JUL25-2300-P,2443.25,buy,2.0,2.0,,,,,,1750835654.407
809,ETH-255708999,1750835655322,3,0.048,0.047825,67.27,ETH-25JUL25-2300-P,2443.27,buy,2.0,2.0,,,,,,1750835655.322
810,ETH-255713204,1750839579149,3,0.048,0.048224,66.64,ETH-25JUL25-2300-P,2439.41,buy,1.0,1.0,,,,,,1750839579.149
811,ETH-255713395,1750839724147,0,0.0485,0.048579,66.74,ETH-25JUL25-2300-P,2436.82,buy,1.0,1.0,,,,,,1750839724.147
812,ETH-255713862,1750840217641,1,0.0485,0.048564,66.47,ETH-25JUL25-2300-P,2434.82,buy,13.0,13.0,,,,,,1750840217.641
813,ETH-255714071,1750840329975,0,0.049,0.049102,66.47,ETH-25JUL25-2300-P,2431.73,buy,14.0,14.0,,,,,,1750840329.975
814,ETH-255714459,1750840930972,1,0.049,0.049086,66.57,ETH-25JUL25-2300-P,2432.09,buy,13.0,13.0,,,,,,1750840930.972
815,ETH-255718302,1750844212875,2,0.048,0.047702,67.03,ETH-25JUL25-2300-P,2441.43,buy,2.0,2.0,,,,,,1750844212.875
816,ETH-255718303,1750844212875,3,0.048,0.047702,67.03,ETH-25JUL25-2300-P,2441.43,buy,1.0,1.0,,,,,,1750844212.875
817,ETH-255720112,1750844405155,0,0.0515,0.050935,67.2,ETH-25JUL25-2300-P,2420.74,buy,15.0,15.0,,,,,,1750844405.155
818,ETH-255730465,1750852262498,2,0.0485,0.049261,65.85,ETH-25JUL25-2300-P,2429.47,sell,1.0,1.0,,,,,,1750852262.498
819,ETH-255763334,1750867234469,0,0.053,0.053232,66.9,ETH-25JUL25-2300-P,2407.65,buy,1.0,1.0,,,,,,1750867234.469
820,ETH-255771759,1750874251310,2,0.051,0.050918,67.43,ETH-25JUL25-2300-P,2422.98,buy,15.0,15.0,,,,,,1750874251.31
821,ETH-255771871,1750874434024,3,0.051,0.050669,67.64,ETH-25JUL25-2300-P,2424.17,buy,1.0,1.0,,,,,,1750874434.024
822,ETH-255772736,1750875670395,0,0.0515,0.051431,67.3,ETH-25JUL25-2300-P,2419.12,buy,15.0,15.0,,,,,,1750875670.395
823,ETH-255773468,1750876499365,1,0.0515,0.051359,67.32,ETH-25JUL25-2300-P,2418.98,buy,10.0,10.0,,,,,,1750876499.365
824,ETH-255796754,1750903233944,2,0.0445,0.044072,67.72,ETH-25JUL25-2300-P,2464.68,buy,1.0,1.0,,,,,,1750903233.944
825,ETH-255801422,1750906438577,2,0.0395,0.039584,67.19,ETH-25JUL25-2300-P,2494.65,sell,5.0,5.0,,,,,,1750906438.577
826,ETH-255829047,1750929179740,0,0.042,0.042109,67.11,ETH-25JUL25-2300-P,2474.87,buy,1.0,1.0,,,,,,1750929179.74
827,ETH-255838081,1750936920110,0,0.046,0.046105,66.91,ETH-25JUL25-2300-P,2445.19,buy,2.0,2.0,,,,,,1750936920.11
828,ETH-255852010,1750946434803,0,0.047,0.047197,66.28,ETH-25JUL25-2300-P,2434.46,buy,1.0,1.0,,,,,,1750946434.803
829,ETH-255858246,1750950037233,2,0.0455,0.045243,66.86,ETH-25JUL25-2300-P,2446.91,sell,1.0,1.0,,,,,,1750950037.233
830,ETH-255859026,1750950687899,2,0.045,0.045473,66.18,ETH-25JUL25-2300-P,2445.67,sell,10.0,10.0,,,,,,1750950687.899
831,ETH-255869612,1750956570419,0,0.048,0.048477,65.73,ETH-25JUL25-2300-P,2424.11,sell,42.0,42.0,,,,,,1750956570.419
832,ETH-255870035,1750957234289,2,0.0475,0.047831,65.88,ETH-25JUL25-2300-P,2427.96,sell,1.0,1.0,,,,,,1750957234.289
833,ETH-255870365,1750957438338,3,0.0475,0.047126,66.59,ETH-25JUL25-2300-P,2432.34,sell,1.0,1.0,,,,,,1750957438.338
834,ETH-255879869,1750968169231,2,0.047,0.046925,66.35,ETH-25JUL25-2300-P,2433.57,sell,1.0,1.0,,,,,,1750968169.231
835,ETH-255886976,1750973630798,0,0.0495,0.04892,66.47,ETH-25JUL25-2300-P,2419.03,buy,1.0,1.0,,,,,,1750973630.798
836,ETH-255892069,1750975234052,1,0.0495,0.049866,65.59,ETH-25JUL25-2300-P,2413.67,buy,1.0,1.0,,,,,,1750975234.052
837,ETH-255904233,1750986573554,0,0.053,0.05209,67.05,ETH-25JUL25-2300-P,2401.12,buy,5.0,5.0,,,,,,1750986573.554
838,ETH-255907689,1750986830816,2,0.0495,0.049423,66.13,ETH-25JUL25-2300-P,2415.02,sell,9.0,9.0,,,,,,1750986830.816
839,ETH-255912605,1750989633720,2,0.048,0.047665,66.56,ETH-25JUL25-2300-P,2427.17,buy,1.0,1.0,,,,,,1750989633.72
840,ETH-255927272,1751005056373,2,0.0442,0.044298,65.94,ETH-25JUL25-2300-P,2446.3,sell,500.0,500.0,4.0,BLOCK-207624,7240.0,,ETH-ICOND-25JUL25-1800_2300_2600_3000,1751005056.373
841,ETH-255947337,1751012412718,0,0.045,0.044923,65.83,ETH-25JUL25-2300-P,2440.56,sell,1.0,1.0,,,,,,1751012412.718
842,ETH-255947386,1751012472381,1,0.045,0.044945,65.99,ETH-25JUL25-2300-P,2441.49,sell,54.0,54.0,,,,,,1751012472.381
843,ETH-255952885,1751014388652,2,0.041,0.041759,64.55,ETH-25JUL25-2300-P,2457.74,sell,1.0,1.0,,,,,,1751014388.652
844,ETH-255954105,1751014949777,0,0.042,0.042949,64.21,ETH-25JUL25-2300-P,2448.64,sell,1.0,1.0,,,,,,1751014949.777
845,ETH-255955730,1751015710741,1,0.042,0.042699,64.17,ETH-25JUL25-2300-P,2447.43,sell,2.0,2.0,,,,,,1751015710.741
846,ETH-255961810,1751019988764,2,0.0415,0.04189,64.11,ETH-25JUL25-2300-P,2449.81,sell,5.0,5.0,,,,,,1751019988.764
847,ETH-255962544,1751020971949,3,0.0415,0.04192,64.04,ETH-25JUL25-2300-P,2449.66,sell,12.0,12.0,,,,,,1751020971.949
848,ETH-255962545,1751020971949,3,0.0415,0.04192,64.04,ETH-25JUL25-2300-P,2449.66,sell,34.0,34.0,,,,,,1751020971.949
849,ETH-255973419,1751030816741,0,0.045,0.044698,64.36,ETH-25JUL25-2300-P,2428.43,buy,1.0,1.0,,,,,,1751030816.741
850,ETH-255973420,1751030816744,1,0.045,0.044698,64.36,ETH-25JUL25-2300-P,2428.43,sell,2.0,2.0,,,,,,1751030816.744
851,ETH-255978764,1751034545359,0,0.0455,0.045966,63.52,ETH-25JUL25-2300-P,2419.57,sell,4.0,4.0,,,,,,1751034545.359
852,ETH-255981720,1751038339206,2,0.043,0.043563,63.16,ETH-25JUL25-2300-P,2432.53,sell,1.0,1.0,,,,,,1751038339.206
853,ETH-255981803,1751038474021,3,0.043,0.043792,62.89,ETH-25JUL25-2300-P,2431.09,sell,2.0,2.0,,,,,,1751038474.021
854,ETH-255982491,1751039348786,2,0.0425,0.042938,63.2,ETH-25JUL25-2300-P,2436.37,sell,2.0,2.0,,,,,,1751039348.786
855,ETH-255982492,1751039348793,3,0.0425,0.042938,63.2,ETH-25JUL25-2300-P,2436.37,sell,6.0,6.0,,,,,,1751039348.793
856,ETH-255982493,1751039348793,3,0.0425,0.042938,63.2,ETH-25JUL25-2300-P,2436.37,sell,10.0,10.0,,,,,,1751039348.793
857,ETH-255982494,1751039348793,3,0.0425,0.042938,63.2,ETH-25JUL25-2300-P,2436.37,sell,8.0,8.0,,,,,,1751039348.793
858,ETH-255985101,1751043026894,3,0.0425,0.042849,63.11,ETH-25JUL25-2300-P,2435.53,sell,1.0,1.0,,,,,,1751043026.894
859,ETH-255987433,1751045467352,0,0.0455,0.045806,63.02,ETH-25JUL25-2300-P,2415.5,sell,31.0,31.0,,,,,,1751045467.352
860,ETH-255987434,1751045467364,1,0.0455,0.045806,63.02,ETH-25JUL25-2300-P,2415.5,sell,24.0,24.0,,,,,,1751045467.364
861,ETH-255992612,1751049372088,0,0.0485,0.04846,63.43,ETH-25JUL25-2300-P,2399.91,sell,1.0,1.0,,,,,,1751049372.088
862,ETH-256000781,1751060500630,2,0.0445,0.044987,63.31,ETH-25JUL25-2300-P,2423.24,sell,2.0,2.0,,,,,,1751060500.63
863,ETH-256005173,1751073296151,0,0.045,0.045115,62.84,ETH-25JUL25-2300-P,2415.7,buy,10.0,10.0,,,,,,1751073296.151
864,ETH-256007242,1751077604478,2,0.0445,0.043754,63.4,ETH-25JUL25-2300-P,2421.41,buy,1.0,1.0,,,,,,1751077604.478
865,ETH-256010756,1751087448587,2,0.0415,0.042203,61.53,ETH-25JUL25-2300-P,2428.04,sell,1.0,1.0,,,,,,1751087448.587
866,ETH-256013039,1751094415909,0,0.0425,0.042339,62.3,ETH-25JUL25-2300-P,2426.36,sell,1.0,1.0,,,,,,1751094415.909
867,ETH-256013476,1751095944622,2,0.0416,0.041713,61.91,ETH-25JUL25-2300-P,2429.3,sell,250.0,250.0,4.0,BLOCK-207756,,,ETH-ICOND-25JUL25-1800_2300_2600_3000,1751095944.622
868,ETH-256014784,1751097396599,2,0.0415,0.041089,62.45,ETH-25JUL25-2300-P,2433.43,buy,1.0,1.0,,,,,,1751097396.599
869,ETH-256016384,1751098358208,0,0.0416,0.042523,61.09,ETH-25JUL25-2300-P,2424.41,sell,528.0,528.0,1.0,BLOCK-207757,7318.0,,,1751098358.208
870,ETH-256018935,1751103019841,2,0.04,0.040971,59.77,ETH-25JUL25-2300-P,2424.99,sell,3.0,3.0,,,,,,1751103019.841
871,ETH-256023836,1751120818238,0,0.042,0.041164,62.36,ETH-25JUL25-2300-P,2427.23,buy,1.0,1.0,,,,,,1751120818.238
872,ETH-256053108,1751195877009,2,0.0365,0.037007,62.31,ETH-25JUL25-2300-P,2456.68,sell,3.0,3.0,,,,,,1751195877.009
873,ETH-256054775,1751198819173,0,0.037,0.036941,62.91,ETH-25JUL25-2300-P,2457.67,buy,50.0,50.0,,,,,,1751198819.173
874,ETH-256067621,1751224311967,0,0.0385,0.039048,61.87,ETH-25JUL25-2300-P,2436.86,sell,5.0,5.0,,,,,,1751224311.967
875,ETH-256085506,1751238308413,2,0.03,0.029572,64.72,ETH-25JUL25-2300-P,2519.86,sell,1.0,1.0,,,,,,1751238308.413
876,ETH-256105744,1751256838547,0,0.0305,0.030802,63.53,ETH-25JUL25-2300-P,2504.55,sell,1.0,1.0,,,,,,1751256838.547
877,ETH-256113309,1751266190015,0,0.0345,0.034378,63.63,ETH-25JUL25-2300-P,2472.9,buy,1.0,1.0,,,,,,1751266190.015
878,ETH-256119786,1751270042964,2,0.0328,0.03301,63.17,ETH-25JUL25-2300-P,2481.78,sell,500.0,500.0,2.0,BLOCK-207839,7405.0,,ETH-STRG-25JUL25-2300_2600,1751270042.964
879,ETH-256120573,1751270691892,2,0.0325,0.032687,63.13,ETH-25JUL25-2300-P,2484.08,buy,131.0,131.0,2.0,BLOCK-207846,,,ETH-STRG-25JUL25-2300_2600,1751270691.892
880,ETH-256122174,1751273060763,0,0.0339,0.034288,62.69,ETH-25JUL25-2300-P,2470.33,buy,250.0,250.0,2.0,BLOCK-207849,,,ETH-STRG-25JUL25-2300_2600,1751273060.763
881,ETH-256124854,1751276590889,0,0.035,0.034825,63.29,ETH-25JUL25-2300-P,2466.13,buy,1.0,1.0,,,,,,1751276590.889
882,ETH-256171790,1751311654962,2,0.028,0.028029,62.92,ETH-25JUL25-2300-P,2516.35,sell,5.0,5.0,,,,,,1751311654.962
883,ETH-256172966,1751312580708,0,0.029,0.02887,63.13,ETH-25JUL25-2300-P,2509.64,sell,2.0,2.0,,,,,,1751312580.708
884,ETH-256172967,1751312580708,1,0.029,0.02887,63.13,ETH-25JUL25-2300-P,2509.64,sell,1.0,1.0,,,,,,1751312580.708
885,ETH-256194972,1751339817426,0,0.03,0.029946,61.7,ETH-25JUL25-2300-P,2487.04,buy,1.0,1.0,,,,,,1751339817.426
886,ETH-256197550,1751345199872,0,0.0315,0.031213,61.78,ETH-25JUL25-2300-P,2475.43,buy,1.0,1.0,,,,,,1751345199.872
887,ETH-256201104,1751348061754,0,0.033,0.033524,60.94,ETH-25JUL25-2300-P,2458.28,sell,1.0,1.0,,,,,,1751348061.754
888,ETH-256201318,1751348222260,0,0.0335,0.034223,60.72,ETH-25JUL25-2300-P,2453.15,sell,1.0,1.0,,,,,,1751348222.26
889,ETH-256201705,1751348612920,2,0.033,0.033689,60.73,ETH-25JUL25-2300-P,2456.48,sell,1.0,1.0,,,,,,1751348612.92
890,ETH-256201966,1751348880315,3,0.033,0.033368,61.1,ETH-25JUL25-2300-P,2458.62,sell,1.0,1.0,,,,,,1751348880.315
891,ETH-256202353,1751349152075,3,0.033,0.032963,61.52,ETH-25JUL25-2300-P,2461.69,buy,1.0,1.0,,,,,,1751349152.075
892,ETH-256202396,1751349198538,2,0.0325,0.033107,60.78,ETH-25JUL25-2300-P,2460.77,sell,1.0,1.0,,,,,,1751349198.538
893,ETH-256202728,1751349544974,0,0.033,0.033001,61.42,ETH-25JUL25-2300-P,2461.27,buy,1.0,1.0,,,,,,1751349544.974
894,ETH-256202819,1751349600841,1,0.033,0.032877,61.55,ETH-25JUL25-2300-P,2462.11,buy,1.0,1.0,,,,,,1751349600.841
895,ETH-256203518,1751351094955,1,0.033,0.033027,61.3,ETH-25JUL25-2300-P,2460.1,buy,1.0,1.0,,,,,,1751351094.955
896,ETH-256203605,1751351235639,1,0.033,0.032897,61.44,ETH-25JUL25-2300-P,2460.92,buy,1.0,1.0,,,,,,1751351235.639
897,ETH-256203612,1751351252490,1,0.033,0.032999,61.33,ETH-25JUL25-2300-P,2460.27,buy,1.0,1.0,,,,,,1751351252.49
898,ETH-256203737,1751351493903,2,0.0325,0.032936,60.82,ETH-25JUL25-2300-P,2460.48,sell,1.0,1.0,,,,,,1751351493.903
899,ETH-256203740,1751351499474,0,0.033,0.032955,61.35,ETH-25JUL25-2300-P,2460.27,buy,1.0,1.0,,,,,,1751351499.474
900,ETH-256203744,1751351516648,1,0.033,0.033036,61.27,ETH-25JUL25-2300-P,2459.76,buy,1.0,1.0,,,,,,1751351516.648
901,ETH-256203751,1751351546199,1,0.033,0.033003,61.31,ETH-25JUL25-2300-P,2460.06,buy,1.0,1.0,,,,,,1751351546.199
902,ETH-256203761,1751351563058,1,0.033,0.033065,61.26,ETH-25JUL25-2300-P,2459.84,buy,1.0,1.0,,,,,,1751351563.058
903,ETH-256203779,1751351598407,2,0.0325,0.032989,60.76,ETH-25JUL25-2300-P,2460.34,sell,1.0,1.0,,,,,,1751351598.407
904,ETH-256203782,1751351639274,3,0.0325,0.032953,60.8,ETH-25JUL25-2300-P,2460.68,sell,1.0,1.0,,,,,,1751351639.274
905,ETH-256203865,1751351885581,3,0.0325,0.032888,60.95,ETH-25JUL25-2300-P,2461.47,sell,1.0,1.0,,,,,,1751351885.581
906,ETH-256203887,1751351971440,3,0.0325,0.033003,60.8,ETH-25JUL25-2300-P,2460.71,sell,1.0,1.0,,,,,,1751351971.44
907,ETH-256203916,1751352182978,0,0.033,0.032892,61.51,ETH-25JUL25-2300-P,2461.43,buy,10.0,10.0,,,,,,1751352182.978
908,ETH-256208095,1751356095239,2,0.0325,0.032507,61.34,ETH-25JUL25-2300-P,2464.75,buy,1.0,1.0,,,,,,1751356095.239
909,ETH-256216214,1751366341615,0,0.0335,0.033455,60.66,ETH-25JUL25-2300-P,2452.05,buy,1.0,1.0,,,,,,1751366341.615
910,ETH-256218452,1751369708691,2,0.0325,0.032438,60.02,ETH-25JUL25-2300-P,2455.41,buy,1.0,1.0,,,,,,1751369708.691
911,ETH-256218626,1751369847721,0,0.033,0.033006,59.94,ETH-25JUL25-2300-P,2451.22,buy,8.0,8.0,,,,,,1751369847.721
913,ETH-256218673,1751369998193,1,0.033,0.033023,59.91,ETH-25JUL25-2300-P,2450.89,buy,2.0,2.0,,,,,,1751369998.193
912,ETH-256218672,1751369998193,1,0.033,0.033023,59.91,ETH-25JUL25-2300-P,2450.89,buy,1.0,1.0,,,,,,1751369998.193
914,ETH-256219701,1751370889022,0,0.0335,0.033452,59.95,ETH-25JUL25-2300-P,2446.95,buy,1.0,1.0,,,,,,1751370889.022
915,ETH-256222849,1751374043270,0,0.0345,0.034502,60.05,ETH-25JUL25-2300-P,2440.46,buy,1.0,1.0,,,,,,1751374043.27
916,ETH-256222864,1751374053677,1,0.0345,0.034492,60.02,ETH-25JUL25-2300-P,2440.24,buy,1.0,1.0,,,,,,1751374053.677
917,ETH-256223819,1751374712041,0,0.035,0.034751,60.33,ETH-25JUL25-2300-P,2438.5,buy,1.0,1.0,,,,,,1751374712.041
918,ETH-256224077,1751374933319,1,0.035,0.034783,60.28,ETH-25JUL25-2300-P,2438.32,buy,7.0,7.0,,,,,,1751374933.319
919,ETH-256226631,1751377414509,0,0.0358,0.035591,60.42,ETH-25JUL25-2300-P,2433.51,buy,500.0,500.0,2.0,BLOCK-208015,,,ETH-PS-25JUL25-2300_2000,1751377414.509
920,ETH-256237003,1751382032483,0,0.038,0.037685,60.64,ETH-25JUL25-2300-P,2419.51,buy,1.0,1.0,,,,,,1751382032.483
921,ETH-256238854,1751382964628,2,0.0379,0.037406,60.72,ETH-25JUL25-2300-P,2420.33,buy,250.0,250.0,1.0,BLOCK-208030,,,,1751382964.628
922,ETH-256246638,1751392749892,2,0.0355,0.035604,60.24,ETH-25JUL25-2300-P,2432.11,sell,1.0,1.0,,,,,,1751392749.892
923,ETH-256250037,1751396325030,0,0.04,0.038772,61.43,ETH-25JUL25-2300-P,2410.3,buy,1.0,1.0,,,,,,1751396325.03
924,ETH-256250093,1751396325682,2,0.0389,0.038772,60.25,ETH-25JUL25-2300-P,2410.3,buy,250.0,250.0,2.0,BLOCK-208045,,,ETH-PS-25JUL25-2300_2000,1751396325.682
925,ETH-256250128,1751396325943,0,0.0393,0.038924,60.08,ETH-25JUL25-2300-P,2406.94,buy,250.0,250.0,1.0,BLOCK-208046,,,,1751396325.943
926,ETH-256257731,1751400670402,2,0.039,0.039516,59.55,ETH-25JUL25-2300-P,2404.86,sell,1.0,1.0,,,,,,1751400670.402
927,ETH-256257866,1751400722572,0,0.0399,0.039609,60.02,ETH-25JUL25-2300-P,2402.07,buy,250.0,250.0,1.0,BLOCK-208049,,,,1751400722.572
928,ETH-256268694,1751411493234,0,0.0415,0.041019,60.33,ETH-25JUL25-2300-P,2393.8,buy,1.0,1.0,,,,,,1751411493.234
929,ETH-256268827,1751411494289,0,0.0416,0.041153,60.13,ETH-25JUL25-2300-P,2392.15,buy,250.0,250.0,1.0,BLOCK-208055,,,,1751411494.289
930,ETH-256275513,1751419060939,0,0.0428,0.041724,59.91,ETH-25JUL25-2300-P,2383.66,buy,250.0,250.0,1.0,BLOCK-208062,,,,1751419060.939
931,ETH-256275613,1751419061441,0,0.0435,0.041724,60.64,ETH-25JUL25-2300-P,2383.66,sell,30.0,30.0,,,,,,1751419061.441
932,ETH-256286587,1751427824259,2,0.035,0.035139,59.53,ETH-25JUL25-2300-P,2428.28,sell,7.0,7.0,,,,,,1751427824.259
934,ETH-256286702,1751428042246,3,0.035,0.035133,59.56,ETH-25JUL25-2300-P,2428.19,sell,4.0,4.0,,,,,,1751428042.246
933,ETH-256286701,1751428042246,3,0.035,0.035133,59.56,ETH-25JUL25-2300-P,2428.19,sell,3.0,3.0,,,,,,1751428042.246
935,ETH-256286852,1751428149196,2,0.0345,0.034617,59.53,ETH-25JUL25-2300-P,2431.25,sell,1.0,1.0,,,,,,1751428149.196
936,ETH-256287006,1751428345335,0,0.035,0.035053,59.58,ETH-25JUL25-2300-P,2428.39,sell,5.0,5.0,,,,,,1751428345.335
937,ETH-256289955,1751433333395,2,0.0325,0.032287,59.43,ETH-25JUL25-2300-P,2444.04,sell,10.0,10.0,,,,,,1751433333.395
938,ETH-256289956,1751433333395,3,0.0325,0.032287,59.43,ETH-25JUL25-2300-P,2444.04,sell,1.0,1.0,,,,,,1751433333.395
939,ETH-256289974,1751433333628,3,0.0325,0.032287,59.43,ETH-25JUL25-2300-P,2444.04,sell,9.0,9.0,,,,,,1751433333.628
940,ETH-256295623,1751440499524,3,0.0325,0.032299,59.64,ETH-25JUL25-2300-P,2445.5,buy,11.0,11.0,,,,,,1751440499.524
941,ETH-256304358,1751451289497,2,0.0315,0.031406,58.99,ETH-25JUL25-2300-P,2447.95,sell,1.0,1.0,,,,,,1751451289.497
942,ETH-256305834,1751454312145,2,0.0305,0.030501,59.2,ETH-25JUL25-2300-P,2455.67,sell,7.0,7.0,,,,,,1751454312.145
944,ETH-256305845,1751454313161,3,0.0305,0.030477,59.22,ETH-25JUL25-2300-P,2455.8,sell,10.0,10.0,,,,,,1751454313.161
943,ETH-256305844,1751454313161,3,0.0305,0.030477,59.22,ETH-25JUL25-2300-P,2455.8,sell,3.0,3.0,,,,,,1751454313.161
945,ETH-256321373,1751468433640,2,0.0285,0.028235,59.7,ETH-25JUL25-2300-P,2473.17,sell,1.0,1.0,,,,,,1751468433.64
946,ETH-256322543,1751469034657,3,0.0285,0.027984,60.15,ETH-25JUL25-2300-P,2476.09,buy,2.0,2.0,,,,,,1751469034.657
947,ETH-256322755,1751469040437,2,0.028,0.027717,59.88,ETH-25JUL25-2300-P,2478.21,sell,10.0,10.0,,,,,,1751469040.437
948,ETH-256324692,1751469110044,2,0.026,0.025988,59.83,ETH-25JUL25-2300-P,2494.13,sell,10.0,10.0,,,,,,1751469110.044
949,ETH-256324693,1751469110044,3,0.026,0.025988,59.83,ETH-25JUL25-2300-P,2494.13,sell,10.0,10.0,,,,,,1751469110.044
950,ETH-256331505,1751471592961,3,0.026,0.025984,60.29,ETH-25JUL25-2300-P,2497.29,sell,1.0,1.0,,,,,,1751471592.961
951,ETH-256336446,1751472531374,2,0.0235,0.023548,60.91,ETH-25JUL25-2300-P,2523.18,sell,10.0,10.0,,,,,,1751472531.374
952,ETH-256342706,1751473439638,2,0.0225,0.02205,62.14,ETH-25JUL25-2300-P,2542.1,buy,1.0,1.0,,,,,,1751473439.638
953,ETH-256349696,1751475444301,2,0.021,0.021259,62.04,ETH-25JUL25-2300-P,2556.77,sell,60.0,60.0,,,,,,1751475444.301
954,ETH-256349697,1751475444310,3,0.021,0.021259,62.04,ETH-25JUL25-2300-P,2556.77,sell,60.0,60.0,,,,,,1751475444.31
955,ETH-256349698,1751475444312,3,0.021,0.021259,62.04,ETH-25JUL25-2300-P,2556.77,sell,5.0,5.0,,,,,,1751475444.312
