trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_id,combo_trade_id,block_rfq_id,liquidation,unix_sec
2348,ETH-256059603,1751207831612,3,0.0105,0.010914,64.02,ETH-25JUL25-3000-C,2442.33,sell,3.0,3.0,,,,,,,1751207831.612
2349,ETH-256061419,1751211928069,0,0.0115,0.010838,66.06,ETH-25JUL25-3000-C,2439.33,buy,5.0,5.0,,,,,,,1751211928.069
2350,ETH-256061460,1751211974804,1,0.0115,0.010841,66.12,ETH-25JUL25-3000-C,2438.53,buy,30.0,30.0,,,,,,,1751211974.804
2352,ETH-256061555,1751212039885,1,0.0115,0.01084,66.18,ETH-25JUL25-3000-C,2437.79,buy,7.0,7.0,,,,,,,1751212039.885
2351,ETH-256061554,1751212039885,1,0.0115,0.01084,66.18,ETH-25JUL25-3000-C,2437.79,buy,1.0,1.0,,,,,,,1751212039.885
2353,ETH-256064286,1751216388585,2,0.0105,0.010903,64.3,ETH-25JUL25-3000-C,2439.78,sell,1.0,1.0,,,,,,,1751216388.585
2354,ETH-256064287,1751216390706,3,0.0105,0.010905,64.31,ETH-25JUL25-3000-C,2439.74,sell,1.0,1.0,,,,,,,1751216390.706
2355,ETH-256067379,1751223676162,0,0.011,0.010851,65.37,ETH-25JUL25-3000-C,2438.76,buy,1.0,1.0,,,,,,,1751223676.162
2356,ETH-256067380,1751223676164,1,0.011,0.010851,65.37,ETH-25JUL25-3000-C,2438.76,sell,1.0,1.0,,,,,,,1751223676.164
2357,ETH-256068612,1751227869406,2,0.01,0.010455,63.78,ETH-25JUL25-3000-C,2437.13,sell,1.0,1.0,,,,,,,1751227869.406
2358,ETH-256072405,1751232130860,0,0.0105,0.010469,65.3,ETH-25JUL25-3000-C,2430.28,buy,1.0,1.0,,,,,,,1751232130.86
2359,ETH-256079681,1751236670374,0,0.013,0.013336,63.87,ETH-25JUL25-3000-C,2493.99,sell,1.0,1.0,,,,,,,1751236670.374
2360,ETH-256082005,1751237287249,0,0.014,0.013799,64.68,ETH-25JUL25-3000-C,2502.76,buy,20.0,20.0,,,,,,,1751237287.249
2361,ETH-256096047,1751243758547,0,0.015,0.014691,65.19,ETH-25JUL25-3000-C,2514.82,buy,16.0,16.0,,,,,,,1751243758.547
2362,ETH-256096048,1751243758560,1,0.015,0.014691,65.19,ETH-25JUL25-3000-C,2514.82,sell,17.0,17.0,,,,,,,1751243758.56
2363,ETH-256096049,1751243758884,1,0.015,0.014689,65.17,ETH-25JUL25-3000-C,2515.04,sell,1.0,1.0,,,,,,,1751243758.884
2364,ETH-256096598,1751244006316,0,0.0155,0.015256,65.51,ETH-25JUL25-3000-C,2519.0,buy,100.0,100.0,,,,,,,1751244006.316
2365,ETH-256100730,1751246950484,2,0.0145,0.014601,64.81,ETH-25JUL25-3000-C,2511.06,buy,1.0,1.0,,,,,,,1751246950.484
2366,ETH-256103912,1751252993085,2,0.014,0.014249,64.86,ETH-25JUL25-3000-C,2502.87,sell,1.0,1.0,,,,,,,1751252993.085
2367,ETH-256104193,1751253483190,3,0.014,0.013967,65.25,ETH-25JUL25-3000-C,2498.9,buy,1.0,1.0,,,,,,,1751253483.19
2368,ETH-256104740,1751254562358,2,0.0135,0.014081,64.32,ETH-25JUL25-3000-C,2500.43,sell,1.0,1.0,,,,,,,1751254562.358
2369,ETH-256104748,1751254594728,3,0.0135,0.014075,64.34,ETH-25JUL25-3000-C,2500.24,sell,1.0,1.0,,,,,,,1751254594.728
2370,ETH-256104758,1751254626759,3,0.0135,0.014086,64.32,ETH-25JUL25-3000-C,2500.57,sell,1.0,1.0,,,,,,,1751254626.759
2371,ETH-256104760,1751254658947,3,0.0135,0.014094,64.3,ETH-25JUL25-3000-C,2500.65,sell,1.0,1.0,,,,,,,1751254658.947
2372,ETH-256104764,1751254691410,3,0.0135,0.014083,64.31,ETH-25JUL25-3000-C,2500.46,sell,1.0,1.0,,,,,,,1751254691.41
2373,ETH-256104795,1751254748229,3,0.0135,0.014044,64.35,ETH-25JUL25-3000-C,2500.12,sell,1.0,1.0,,,,,,,1751254748.229
2374,ETH-256104804,1751254785398,3,0.0135,0.014088,64.29,ETH-25JUL25-3000-C,2500.92,sell,1.0,1.0,,,,,,,1751254785.398
2375,ETH-256104807,1751254817395,3,0.0135,0.014081,64.3,ETH-25JUL25-3000-C,2500.76,sell,1.0,1.0,,,,,,,1751254817.395
2376,ETH-256106178,1751258434101,0,0.014,0.014017,64.97,ETH-25JUL25-3000-C,2502.37,buy,1.0,1.0,,,,,,,1751258434.101
2378,ETH-256109524,1751262965136,1,0.014,0.014079,64.96,ETH-25JUL25-3000-C,2502.74,buy,1.0,1.0,,,,,,,1751262965.136
2377,ETH-256109523,1751262965136,1,0.014,0.014079,64.96,ETH-25JUL25-3000-C,2502.74,buy,1.0,1.0,,,,,,,1751262965.136
2379,ETH-256109869,1751263671400,0,0.0145,0.01407,65.65,ETH-25JUL25-3000-C,2503.89,buy,500.0,500.0,2.0,BLOCK-207833,ETH-RR-25JUL25-2200_3000,,,,1751263671.4
2380,ETH-256110198,1751264114844,2,0.014,0.013924,65.15,ETH-25JUL25-3000-C,2501.18,buy,250.0,250.0,2.0,BLOCK-207834,ETH-RR-25JUL25-2200_3000,,,,1751264114.844
2381,ETH-256113721,1751266194089,2,0.0122,0.012121,65.58,ETH-25JUL25-3000-C,2466.39,sell,140.0,140.0,2.0,BLOCK-207835,ETH-RR-25JUL25-2200_3000,,,,1751266194.089
2382,ETH-256120889,1751271010285,0,0.0135,0.013064,66.07,ETH-25JUL25-3000-C,2484.6,buy,20.0,20.0,,,,,,,1751271010.285
2383,ETH-256126294,1751276962714,2,0.011,0.011633,64.03,ETH-25JUL25-3000-C,2462.55,sell,1.0,1.0,,,,,,,1751276962.714
2384,ETH-256134130,1751285751421,0,0.0115,0.011681,64.96,ETH-25JUL25-3000-C,2463.35,sell,1.0,1.0,,,,,,,1751285751.421
2386,ETH-256134419,1751286155777,1,0.012,0.011703,65.79,ETH-25JUL25-3000-C,2463.62,buy,25.0,25.0,,,,,,,1751286155.777
2387,ETH-256134420,1751286155777,1,0.012,0.011703,65.79,ETH-25JUL25-3000-C,2463.62,buy,62.0,62.0,,,,,,,1751286155.777
2385,ETH-256134418,1751286155777,0,0.012,0.011703,65.79,ETH-25JUL25-3000-C,2463.62,buy,1.0,1.0,,,,,,,1751286155.777
2388,ETH-256134421,1751286155780,1,0.012,0.011703,65.79,ETH-25JUL25-3000-C,2463.62,sell,212.0,212.0,,,,,,,1751286155.78
2389,ETH-256134989,1751286968743,2,0.0115,0.011588,65.12,ETH-25JUL25-3000-C,2461.65,buy,30.0,30.0,,,,,,,1751286968.743
2392,ETH-256135033,1751287052150,1,0.012,0.011652,65.86,ETH-25JUL25-3000-C,2462.83,buy,40.0,40.0,,,,,,,1751287052.15
2390,ETH-256135031,1751287052150,0,0.012,0.011652,65.86,ETH-25JUL25-3000-C,2462.83,buy,1.0,1.0,,,,,,,1751287052.15
2391,ETH-256135032,1751287052150,1,0.012,0.011652,65.86,ETH-25JUL25-3000-C,2462.83,buy,19.0,19.0,,,,,,,1751287052.15
2393,ETH-256135877,1751288401282,1,0.012,0.01153,66.08,ETH-25JUL25-3000-C,2460.64,buy,1.0,1.0,,,,,,,1751288401.282
2394,ETH-256143263,1751294003132,2,0.0105,0.011082,63.77,ETH-25JUL25-3000-C,2459.21,sell,1.0,1.0,,,,,,,1751294003.132
2395,ETH-256143620,1751294380075,3,0.0105,0.011017,63.65,ETH-25JUL25-3000-C,2460.6,sell,1.0,1.0,,,,,,,1751294380.075
2396,ETH-256143709,1751294573654,3,0.0105,0.011163,63.45,ETH-25JUL25-3000-C,2462.7,sell,1.0,1.0,,,,,,,1751294573.654
2397,ETH-256144785,1751295378025,3,0.0105,0.010602,64.44,ETH-25JUL25-3000-C,2451.92,buy,1.0,1.0,,,,,,,1751295378.025
2398,ETH-256147934,1751296338281,2,0.01,0.010404,64.05,ETH-25JUL25-3000-C,2446.08,sell,46.0,46.0,,,,,,,1751296338.281
2399,ETH-256151103,1751297420917,0,0.011,0.011234,64.08,ETH-25JUL25-3000-C,2465.94,buy,1.0,1.0,,,,,,,1751297420.917
2400,ETH-256153650,1751298427794,0,0.012,0.012031,64.21,ETH-25JUL25-3000-C,2483.43,buy,10.0,10.0,,,,,,,1751298427.794
2401,ETH-256160763,1751303009093,2,0.0115,0.011506,64.05,ETH-25JUL25-3000-C,2477.3,buy,1.0,1.0,,,,,,,1751303009.093
2402,ETH-256163362,1751305324925,3,0.0115,0.011633,63.54,ETH-25JUL25-3000-C,2483.19,buy,1.0,1.0,,,,,,,1751305324.925
2403,ETH-256170217,1751310351749,0,0.012,0.011915,63.88,ETH-25JUL25-3000-C,2489.83,buy,1.0,1.0,,,,,,,1751310351.749
2405,ETH-256170239,1751310411607,3,0.0115,0.012021,62.88,ETH-25JUL25-3000-C,2491.63,sell,5.0,5.0,,,,,,,1751310411.607
2404,ETH-256170238,1751310411607,2,0.0115,0.012021,62.88,ETH-25JUL25-3000-C,2491.63,sell,25.0,25.0,,,,,,,1751310411.607
2406,ETH-256170888,1751311296938,0,0.0125,0.012481,63.37,ETH-25JUL25-3000-C,2504.12,buy,3.0,3.0,,,,,,,1751311296.938
2407,ETH-256173273,1751312924563,0,0.0135,0.013056,64.2,ETH-25JUL25-3000-C,2512.79,buy,12.0,12.0,,,,,,,1751312924.563
2408,ETH-256173296,1751312937112,1,0.0135,0.013119,64.09,ETH-25JUL25-3000-C,2513.88,buy,10.0,10.0,,,,,,,1751312937.112
2409,ETH-256173929,1751313241639,2,0.0125,0.012871,62.88,ETH-25JUL25-3000-C,2509.98,sell,1.0,1.0,,,,,,,1751313241.639
2410,ETH-256184714,1751322852067,2,0.0115,0.011694,62.74,ETH-25JUL25-3000-C,2493.99,buy,9.0,9.0,,,,,,,1751322852.067
2411,ETH-256185000,1751323475153,3,0.0115,0.01159,62.61,ETH-25JUL25-3000-C,2495.52,buy,1.0,1.0,,,,,,,1751323475.153
2412,ETH-256185291,1751323802099,3,0.0115,0.011391,62.98,ETH-25JUL25-3000-C,2491.68,buy,1.0,1.0,,,,,,,1751323802.099
2413,ETH-256187352,1751327288054,2,0.0105,0.011105,61.71,ETH-25JUL25-3000-C,2487.42,sell,2.0,2.0,,,,,,,1751327288.054
2414,ETH-256187497,1751327538820,3,0.0105,0.011055,61.69,ETH-25JUL25-3000-C,2488.0,sell,2.0,2.0,,,,,,,1751327538.82
2415,ETH-256187586,1751327729827,3,0.0105,0.010997,61.78,ETH-25JUL25-3000-C,2486.92,sell,2.0,2.0,,,,,,,1751327729.827
2416,ETH-256187956,1751328103793,0,0.011,0.011017,62.6,ETH-25JUL25-3000-C,2487.5,buy,2.0,2.0,,,,,,,1751328103.793
2417,ETH-256187957,1751328103798,1,0.011,0.011017,62.6,ETH-25JUL25-3000-C,2487.5,sell,3.0,3.0,,,,,,,1751328103.798
2418,ETH-256188081,1751328285897,1,0.011,0.011007,62.59,ETH-25JUL25-3000-C,2487.9,sell,5.0,5.0,,,,,,,1751328285.897
2419,ETH-256188131,1751328389899,2,0.0105,0.010924,61.87,ETH-25JUL25-3000-C,2486.19,sell,2.0,2.0,,,,,,,1751328389.899
2420,ETH-256188346,1751328708030,0,0.0115,0.011154,63.06,ETH-25JUL25-3000-C,2492.11,buy,30.0,30.0,,,,,,,1751328708.03
2421,ETH-256191327,1751333430732,2,0.011,0.010785,62.14,ETH-25JUL25-3000-C,2494.05,buy,60.0,60.0,,,,,,,1751333430.732
2422,ETH-256191328,1751333430734,3,0.011,0.010785,62.14,ETH-25JUL25-3000-C,2494.05,buy,60.0,60.0,,,,,,,1751333430.734
2423,ETH-256191329,1751333430737,3,0.011,0.010785,62.14,ETH-25JUL25-3000-C,2494.05,buy,60.0,60.0,,,,,,,1751333430.737
2424,ETH-256191330,1751333430738,3,0.011,0.010785,62.14,ETH-25JUL25-3000-C,2494.05,buy,24.0,24.0,,,,,,,1751333430.738
2425,ETH-256191331,1751333430738,3,0.011,0.010785,62.14,ETH-25JUL25-3000-C,2494.05,buy,36.0,36.0,,,,,,,1751333430.738
2426,ETH-256191334,1751333431094,3,0.011,0.010785,62.14,ETH-25JUL25-3000-C,2494.05,buy,60.0,60.0,,,,,,,1751333431.094
2427,ETH-256191335,1751333431329,3,0.011,0.010782,62.14,ETH-25JUL25-3000-C,2494.04,buy,29.0,29.0,,,,,,,1751333431.329
2428,ETH-256191336,1751333431329,3,0.011,0.010782,62.14,ETH-25JUL25-3000-C,2494.04,buy,31.0,31.0,,,,,,,1751333431.329
2429,ETH-256191337,1751333431559,3,0.011,0.010782,62.14,ETH-25JUL25-3000-C,2494.04,buy,60.0,60.0,,,,,,,1751333431.559
2430,ETH-256191404,1751333623810,3,0.011,0.01084,62.09,ETH-25JUL25-3000-C,2494.43,buy,4.0,4.0,,,,,,,1751333623.81
2431,ETH-256191748,1751334239803,3,0.011,0.010783,62.21,ETH-25JUL25-3000-C,2493.36,buy,5.0,5.0,,,,,,,1751334239.803
2432,ETH-256191749,1751334239810,3,0.011,0.010783,62.21,ETH-25JUL25-3000-C,2493.36,sell,5.0,5.0,,,,,,,1751334239.81
2433,ETH-256192233,1751335246056,2,0.01,0.010424,60.95,ETH-25JUL25-3000-C,2488.3,sell,40.0,40.0,,,,,,,1751335246.056
2434,ETH-256192234,1751335246056,3,0.01,0.010424,60.95,ETH-25JUL25-3000-C,2488.3,sell,6.0,6.0,,,,,,,1751335246.056
2435,ETH-256197715,1751345480217,2,0.0095,0.009385,61.44,ETH-25JUL25-3000-C,2473.4,buy,1.0,1.0,,,,,,,1751345480.217
2436,ETH-256199447,1751346520755,2,0.009,0.008959,61.39,ETH-25JUL25-3000-C,2463.17,buy,30.0,30.0,,,,,,,1751346520.755
2437,ETH-256199834,1751346865902,3,0.009,0.008883,61.78,ETH-25JUL25-3000-C,2459.16,buy,1.0,1.0,,,,,,,1751346865.902
2438,ETH-256201091,1751348030909,3,0.009,0.009014,61.81,ETH-25JUL25-3000-C,2458.74,buy,1.0,1.0,,,,,,,1751348030.909
2439,ETH-256202969,1751349725540,2,0.0085,0.008942,60.91,ETH-25JUL25-3000-C,2458.33,sell,46.0,46.0,,,,,,,1751349725.54
2440,ETH-256205188,1751354340694,3,0.0085,0.008532,61.48,ETH-25JUL25-3000-C,2452.85,buy,1.0,1.0,,,,,,,1751354340.694
2441,ETH-256206016,1751354807017,3,0.0085,0.008549,61.45,ETH-25JUL25-3000-C,2453.17,buy,1.0,1.0,,,,,,,1751354807.017
2442,ETH-256208442,1751356625381,0,0.009,0.008973,61.43,ETH-25JUL25-3000-C,2465.86,buy,1.0,1.0,,,,,,,1751356625.381
2443,ETH-256208449,1751356637439,1,0.009,0.008972,61.43,ETH-25JUL25-3000-C,2465.89,buy,1.0,1.0,,,,,,,1751356637.439
2444,ETH-256208482,1751356648639,1,0.009,0.00901,61.36,ETH-25JUL25-3000-C,2466.59,sell,1.0,1.0,,,,,,,1751356648.639
2445,ETH-256208526,1751356718904,1,0.009,0.00898,61.42,ETH-25JUL25-3000-C,2466.12,buy,1.0,1.0,,,,,,,1751356718.904
2446,ETH-256208572,1751356778903,1,0.009,0.00899,61.39,ETH-25JUL25-3000-C,2466.26,sell,1.0,1.0,,,,,,,1751356778.903
2447,ETH-256208851,1751356938706,1,0.009,0.008862,61.7,ETH-25JUL25-3000-C,2462.85,sell,1.0,1.0,,,,,,,1751356938.706
2448,ETH-256208867,1751356945701,1,0.009,0.008858,61.71,ETH-25JUL25-3000-C,2462.77,sell,1.0,1.0,,,,,,,1751356945.701
2449,ETH-256208870,1751356955958,1,0.009,0.00886,61.71,ETH-25JUL25-3000-C,2462.73,sell,1.0,1.0,,,,,,,1751356955.958
2450,ETH-256208888,1751356963498,1,0.009,0.008847,61.76,ETH-25JUL25-3000-C,2462.24,buy,1.0,1.0,,,,,,,1751356963.498
2451,ETH-256208891,1751356971663,1,0.009,0.008843,61.74,ETH-25JUL25-3000-C,2462.38,buy,1.0,1.0,,,,,,,1751356971.663
2452,ETH-256208894,1751356979745,1,0.009,0.008852,61.72,ETH-25JUL25-3000-C,2462.53,buy,1.0,1.0,,,,,,,1751356979.745
2453,ETH-256208927,1751356989934,1,0.009,0.008871,61.68,ETH-25JUL25-3000-C,2462.96,buy,1.0,1.0,,,,,,,1751356989.934
2454,ETH-256210155,1751358192197,1,0.009,0.008577,62.01,ETH-25JUL25-3000-C,2459.59,buy,2.0,2.0,,,,,,,1751358192.197
2455,ETH-256212039,1751360223286,2,0.0085,0.008242,61.7,ETH-25JUL25-3000-C,2452.1,buy,1.0,1.0,,,,,,,1751360223.286
2456,ETH-256212043,1751360231272,3,0.0085,0.008242,61.69,ETH-25JUL25-3000-C,2452.18,buy,1.0,1.0,,,,,,,1751360231.272
2457,ETH-256212110,1751360363127,3,0.0085,0.008307,61.54,ETH-25JUL25-3000-C,2453.61,buy,1.0,1.0,,,,,,,1751360363.127
2458,ETH-256212112,1751360370945,3,0.0085,0.008307,61.53,ETH-25JUL25-3000-C,2453.65,buy,1.0,1.0,,,,,,,1751360370.945
2459,ETH-256212116,1751360384753,3,0.0085,0.00831,61.53,ETH-25JUL25-3000-C,2453.73,buy,1.0,1.0,,,,,,,1751360384.753
2460,ETH-256212120,1751360393267,3,0.0085,0.008307,61.53,ETH-25JUL25-3000-C,2453.74,buy,1.0,1.0,,,,,,,1751360393.267
2461,ETH-256213254,1751362484440,2,0.008,0.008204,60.56,ETH-25JUL25-3000-C,2454.34,sell,7.0,7.0,,,,,,,1751362484.44
2462,ETH-256213604,1751362878872,3,0.008,0.008138,60.62,ETH-25JUL25-3000-C,2453.28,sell,26.0,26.0,,,,,,,1751362878.872
2463,ETH-256213605,1751362878883,3,0.008,0.008138,60.62,ETH-25JUL25-3000-C,2453.28,sell,26.0,26.0,,,,,,,1751362878.883
2464,ETH-256213777,1751363217162,3,0.008,0.008104,60.66,ETH-25JUL25-3000-C,2452.68,sell,10.0,10.0,,,,,,,1751363217.162
2465,ETH-256214078,1751363669725,3,0.008,0.008178,60.36,ETH-25JUL25-3000-C,2455.95,sell,24.0,24.0,,,,,,,1751363669.725
2466,ETH-256214079,1751363669731,3,0.008,0.008178,60.36,ETH-25JUL25-3000-C,2455.95,sell,24.0,24.0,,,,,,,1751363669.731
2467,ETH-256214204,1751363824325,0,0.0085,0.008254,61.15,ETH-25JUL25-3000-C,2458.32,buy,1.0,1.0,,,,,,,1751363824.325
2468,ETH-256214304,1751363961383,1,0.0085,0.008226,61.2,ETH-25JUL25-3000-C,2457.9,buy,1.0,1.0,,,,,,,1751363961.383
2469,ETH-256214663,1751364210631,1,0.0085,0.008336,61.01,ETH-25JUL25-3000-C,2460.17,buy,1.0,1.0,,,,,,,1751364210.631
2470,ETH-256214669,1751364218934,1,0.0085,0.008339,61.01,ETH-25JUL25-3000-C,2460.25,sell,1.0,1.0,,,,,,,1751364218.934
2471,ETH-256214674,1751364227802,1,0.0085,0.008337,61.01,ETH-25JUL25-3000-C,2460.25,sell,1.0,1.0,,,,,,,1751364227.802
2472,ETH-256214682,1751364236079,1,0.0085,0.00835,60.98,ETH-25JUL25-3000-C,2460.56,sell,1.0,1.0,,,,,,,1751364236.079
2473,ETH-256214809,1751364419938,2,0.008,0.008341,60.05,ETH-25JUL25-3000-C,2460.06,sell,30.0,30.0,,,,,,,1751364419.938
2474,ETH-256214810,1751364419938,3,0.008,0.008341,60.05,ETH-25JUL25-3000-C,2460.06,sell,16.0,16.0,,,,,,,1751364419.938
2475,ETH-256215922,1751366076455,3,0.008,0.007981,60.31,ETH-25JUL25-3000-C,2457.32,buy,1.0,1.0,,,,,,,1751366076.455
2476,ETH-256215992,1751366182709,3,0.008,0.007918,60.44,ETH-25JUL25-3000-C,2455.93,buy,1.0,1.0,,,,,,,1751366182.709
2477,ETH-256216484,1751366482763,3,0.008,0.007927,60.49,ETH-25JUL25-3000-C,2455.45,buy,1.0,1.0,,,,,,,1751366482.763
2478,ETH-256225260,1751376500404,2,0.0075,0.007431,60.62,ETH-25JUL25-3000-C,2443.42,buy,1.0,1.0,,,,,,,1751376500.404
2479,ETH-256225261,1751376500406,3,0.0075,0.007431,60.62,ETH-25JUL25-3000-C,2443.42,sell,9.0,9.0,,,,,,,1751376500.406
2480,ETH-256225264,1751376509998,3,0.0075,0.007406,60.67,ETH-25JUL25-3000-C,2442.91,sell,3.0,3.0,,,,,,,1751376509.998
2481,ETH-256227406,1751377677686,3,0.0075,0.007177,61.03,ETH-25JUL25-3000-C,2439.15,buy,30.0,30.0,,,,,,,1751377677.686
2482,ETH-256227407,1751377677686,3,0.0075,0.007177,61.03,ETH-25JUL25-3000-C,2439.15,buy,1.0,1.0,,,,,,,1751377677.686
2483,ETH-256227418,1751377677894,3,0.0075,0.007192,61.01,ETH-25JUL25-3000-C,2439.29,buy,30.0,30.0,,,,,,,1751377677.894
2484,ETH-256228497,1751378444577,0,0.008,0.007807,61.55,ETH-25JUL25-3000-C,2445.35,buy,1.0,1.0,,,,,,,1751378444.577
2485,ETH-256228763,1751378600739,1,0.008,0.007846,61.54,ETH-25JUL25-3000-C,2445.29,buy,1.0,1.0,,,,,,,1751378600.739
2486,ETH-256229697,1751379118384,2,0.0075,0.007938,60.27,ETH-25JUL25-3000-C,2448.15,sell,46.0,46.0,,,,,,,1751379118.384
2487,ETH-256232528,1751380371241,2,0.007,0.007295,60.67,ETH-25JUL25-3000-C,2431.04,sell,2.0,2.0,,,,,,,1751380371.241
2489,ETH-256232917,1751380608983,1,0.0075,0.007317,61.79,ETH-25JUL25-3000-C,2430.63,buy,30.0,30.0,,,,,,,1751380608.983
2488,ETH-256232916,1751380608983,0,0.0075,0.007317,61.79,ETH-25JUL25-3000-C,2430.63,buy,1.0,1.0,,,,,,,1751380608.983
2490,ETH-256232920,1751380609503,1,0.0075,0.007317,61.79,ETH-25JUL25-3000-C,2430.63,buy,1.0,1.0,,,,,,,1751380609.503
2491,ETH-256237001,1751382032457,1,0.0075,0.007013,62.76,ETH-25JUL25-3000-C,2419.51,buy,1.0,1.0,,,,,,,1751382032.457
2492,ETH-256240167,1751384203993,2,0.007,0.007128,61.09,ETH-25JUL25-3000-C,2426.83,buy,3.0,3.0,,,,,,,1751384203.993
2493,ETH-256264200,1751407214579,2,0.0065,0.006325,61.96,ETH-25JUL25-3000-C,2406.64,buy,1.0,1.0,,,,,,,1751407214.579
2494,ETH-256264201,1751407214584,3,0.0065,0.006325,61.96,ETH-25JUL25-3000-C,2406.64,sell,1.0,1.0,,,,,,,1751407214.584
2495,ETH-256264202,1751407214587,3,0.0065,0.006325,61.96,ETH-25JUL25-3000-C,2406.64,sell,7.0,7.0,,,,,,,1751407214.587
2496,ETH-256264203,1751407214596,3,0.0065,0.006325,61.96,ETH-25JUL25-3000-C,2406.64,sell,1.0,1.0,,,,,,,1751407214.596
2497,ETH-256267720,1751410925630,2,0.006,0.006075,61.43,ETH-25JUL25-3000-C,2399.97,sell,1.0,1.0,,,,,,,1751410925.63
2498,ETH-256267721,1751410925637,3,0.006,0.006075,61.43,ETH-25JUL25-3000-C,2399.97,buy,1.0,1.0,,,,,,,1751410925.637
2499,ETH-256270763,1751412920088,3,0.006,0.006061,61.59,ETH-25JUL25-3000-C,2398.35,buy,30.0,30.0,,,,,,,1751412920.088
2500,ETH-256270764,1751412920096,3,0.006,0.006061,61.59,ETH-25JUL25-3000-C,2398.35,buy,16.0,16.0,,,,,,,1751412920.096
2501,ETH-256272298,1751415660479,0,0.0065,0.006452,62.01,ETH-25JUL25-3000-C,2407.86,buy,26.0,26.0,,,,,,,1751415660.479
2502,ETH-256272299,1751415663500,1,0.0065,0.006455,62.0,ETH-25JUL25-3000-C,2407.99,buy,1.0,1.0,,,,,,,1751415663.5
2505,ETH-256286637,1751427950522,1,0.0065,0.006979,60.35,ETH-25JUL25-3000-C,2429.16,sell,41.0,41.0,,,,,,,1751427950.522
2504,ETH-256286636,1751427950522,1,0.0065,0.006979,60.35,ETH-25JUL25-3000-C,2429.16,sell,21.0,21.0,,,,,,,1751427950.522
2503,ETH-256286635,1751427950522,1,0.0065,0.006979,60.35,ETH-25JUL25-3000-C,2429.16,sell,30.0,30.0,,,,,,,1751427950.522
2506,ETH-256287078,1751428624962,0,0.007,0.006852,61.46,ETH-25JUL25-3000-C,2429.89,buy,1.0,1.0,,,,,,,1751428624.962
2507,ETH-256287247,1751428850477,1,0.007,0.006895,61.46,ETH-25JUL25-3000-C,2429.95,sell,1.0,1.0,,,,,,,1751428850.477
2508,ETH-256288338,1751431129535,2,0.0065,0.007007,59.93,ETH-25JUL25-3000-C,2434.72,sell,1.0,1.0,,,,,,,1751431129.535
2509,ETH-256288369,1751431197650,0,0.007,0.007019,61.03,ETH-25JUL25-3000-C,2435.11,buy,1.0,1.0,,,,,,,1751431197.65
2510,ETH-256288631,1751431638782,1,0.007,0.007003,61.02,ETH-25JUL25-3000-C,2435.51,buy,1.0,1.0,,,,,,,1751431638.782
2511,ETH-256289323,1751432714107,1,0.007,0.006973,60.92,ETH-25JUL25-3000-C,2437.15,buy,1.0,1.0,,,,,,,1751432714.107
2512,ETH-256291154,1751434787890,1,0.007,0.00694,60.78,ETH-25JUL25-3000-C,2439.11,buy,1.0,1.0,,,,,,,1751434787.89
2513,ETH-256293988,1751439498007,0,0.0075,0.007396,60.75,ETH-25JUL25-3000-C,2452.72,buy,1.0,1.0,,,,,,,1751439498.007
2514,ETH-256294003,1751439515111,1,0.0075,0.00738,60.8,ETH-25JUL25-3000-C,2452.09,sell,1.0,1.0,,,,,,,1751439515.111
2515,ETH-256294196,1751439798031,1,0.0075,0.007385,60.86,ETH-25JUL25-3000-C,2451.45,buy,1.0,1.0,,,,,,,1751439798.031
2516,ETH-256294536,1751440098044,1,0.0075,0.007351,60.98,ETH-25JUL25-3000-C,2450.2,buy,1.0,1.0,,,,,,,1751440098.044
2517,ETH-256297085,1751442525894,2,0.007,0.00737,59.97,ETH-25JUL25-3000-C,2450.12,sell,28.0,28.0,,,,,,,1751442525.894
2518,ETH-256297086,1751442525894,3,0.007,0.00737,59.97,ETH-25JUL25-3000-C,2450.12,sell,18.0,18.0,,,,,,,1751442525.894
2519,ETH-256300274,1751445247189,3,0.007,0.006962,60.24,ETH-25JUL25-3000-C,2447.98,buy,1.0,1.0,,,,,,,1751445247.189
2520,ETH-256301408,1751446633119,3,0.007,0.006993,60.15,ETH-25JUL25-3000-C,2449.28,buy,1.0,1.0,,,,,,,1751446633.119
2521,ETH-256301411,1751446657350,3,0.007,0.006968,60.2,ETH-25JUL25-3000-C,2448.78,sell,1.0,1.0,,,,,,,1751446657.35
2522,ETH-256301416,1751446669368,3,0.007,0.006964,60.2,ETH-25JUL25-3000-C,2448.85,sell,1.0,1.0,,,,,,,1751446669.368
2523,ETH-256301421,1751446699664,3,0.007,0.006986,60.16,ETH-25JUL25-3000-C,2449.17,sell,1.0,1.0,,,,,,,1751446699.664
2524,ETH-256301424,1751446707528,3,0.007,0.006988,60.15,ETH-25JUL25-3000-C,2449.19,sell,1.0,1.0,,,,,,,1751446707.528
2525,ETH-256301446,1751446761867,3,0.007,0.007007,60.11,ETH-25JUL25-3000-C,2449.49,sell,1.0,1.0,,,,,,,1751446761.867
2526,ETH-256302702,1751448276573,3,0.007,0.007043,59.89,ETH-25JUL25-3000-C,2452.34,buy,1.0,1.0,,,,,,,1751448276.573
2527,ETH-256303296,1751449592000,3,0.007,0.007053,59.92,ETH-25JUL25-3000-C,2452.18,buy,1.0,1.0,,,,,,,1751449592.0
