trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,block_trade_leg_count,block_trade_id,amount,combo_id,combo_trade_id,block_rfq_id,liquidation,unix_sec
830,ETH-253507205,1749580951330,1,0.0915,0.09155,69.88,ETH-25JUL25-2800-C,2744.65,buy,60.0,,,60.0,,,,,1749580951.33
831,ETH-253507206,1749580951335,1,0.0915,0.09155,69.88,ETH-25JUL25-2800-C,2744.65,buy,60.0,,,60.0,,,,,1749580951.335
832,ETH-253507207,1749580952103,1,0.0915,0.091543,69.85,ETH-25JUL25-2800-C,2744.87,buy,26.0,,,26.0,,,,,1749580952.103
834,ETH-253508458,1749581268294,1,0.094,0.093306,70.48,ETH-25JUL25-2800-C,2754.41,buy,5.0,,,5.0,,,,,1749581268.294
833,ETH-253508457,1749581268294,0,0.094,0.093306,70.48,ETH-25JUL25-2800-C,2754.41,buy,1.0,,,1.0,,,,,1749581268.294
835,ETH-253508766,1749581290891,2,0.0938,0.093721,70.07,ETH-25JUL25-2800-C,2756.84,buy,156.0,2.0,BLOCK-204459,156.0,ETH-CCAL-25JUL25_27JUN25-2800,,,,1749581290.891
836,ETH-253509771,1749581444911,0,0.095,0.094446,70.47,ETH-25JUL25-2800-C,2760.79,buy,1.0,,,1.0,,,,,1749581444.911
838,ETH-253518031,1749583853298,1,0.099,0.098464,71.13,ETH-25JUL25-2800-C,2779.56,buy,19.0,,,19.0,,,,,1749583853.298
837,ETH-253518030,1749583853298,0,0.099,0.098464,71.13,ETH-25JUL25-2800-C,2779.56,buy,1.0,,,1.0,,,,,1749583853.298
839,ETH-253523052,1749584498272,0,0.1025,0.102145,71.05,ETH-25JUL25-2800-C,2802.05,buy,10.0,,,10.0,,,,,1749584498.272
840,ETH-253534931,1749589068745,2,0.0975,0.097142,70.85,ETH-25JUL25-2800-C,2773.31,buy,1.0,,,1.0,,,,,1749589068.745
841,ETH-253552139,1749594903253,0,0.1055,0.105696,71.38,ETH-25JUL25-2800-C,2816.33,sell,1.0,,,1.0,,,,,1749594903.253
842,ETH-253576586,1749607843523,2,0.1017,0.101368,71.34,ETH-25JUL25-2800-C,2797.5,buy,200.0,,,200.0,ETH-CS-25JUL25-2800_3200,ETH-253576585,,,1749607843.523
843,ETH-253576592,1749607858985,0,0.1019,0.101501,71.34,ETH-25JUL25-2800-C,2798.44,buy,22.0,,,22.0,ETH-CS-25JUL25-2800_3200,ETH-253576591,,,1749607858.985
844,ETH-253577124,1749608494034,2,0.0993,0.098869,71.2,ETH-25JUL25-2800-C,2783.9,sell,500.0,2.0,BLOCK-204508,500.0,,,5955.0,,1749608494.034
845,ETH-253577307,1749608802934,2,0.0992,0.098867,70.96,ETH-25JUL25-2800-C,2785.1,buy,66.0,,,66.0,ETH-CS-25JUL25-2800_3200,ETH-253577305,,,1749608802.934
846,ETH-253577601,1749609174291,2,0.0971,0.097877,70.12,ETH-25JUL25-2800-C,2779.72,sell,500.0,2.0,BLOCK-204510,500.0,,,5959.0,,1749609174.291
847,ETH-253577896,1749609734823,0,0.0985,0.098569,70.44,ETH-25JUL25-2800-C,2785.27,sell,2.0,,,2.0,,,,,1749609734.823
848,ETH-253577897,1749609734863,1,0.0985,0.098569,70.44,ETH-25JUL25-2800-C,2785.27,sell,3.0,,,3.0,,,,,1749609734.863
849,ETH-253577898,1749609734986,1,0.0985,0.098569,70.44,ETH-25JUL25-2800-C,2785.27,sell,7.0,,,7.0,,,,,1749609734.986
850,ETH-253577899,1749609735046,1,0.0985,0.098569,70.44,ETH-25JUL25-2800-C,2785.27,sell,3.0,,,3.0,,,,,1749609735.046
851,ETH-253577900,1749609735087,1,0.0985,0.098569,70.44,ETH-25JUL25-2800-C,2785.27,sell,5.0,,,5.0,,,,,1749609735.087
852,ETH-253580042,1749611032239,2,0.098,0.098144,70.31,ETH-25JUL25-2800-C,2783.35,sell,6.0,,,6.0,,,,,1749611032.239
853,ETH-253580287,1749611234187,0,0.099,0.098838,70.55,ETH-25JUL25-2800-C,2787.34,sell,3.0,,,3.0,,,,,1749611234.187
854,ETH-253580334,1749611292397,1,0.099,0.09876,70.62,ETH-25JUL25-2800-C,2786.86,sell,2.0,,,2.0,,,,,1749611292.397
855,ETH-253580461,1749611384843,0,0.0995,0.099416,70.54,ETH-25JUL25-2800-C,2790.43,sell,1.0,,,1.0,,,,,1749611384.843
856,ETH-253580798,1749611711708,2,0.099,0.09916,70.32,ETH-25JUL25-2800-C,2789.24,sell,1.0,,,1.0,,,,,1749611711.708
857,ETH-253580832,1749611731998,3,0.099,0.099254,70.25,ETH-25JUL25-2800-C,2789.99,sell,1.0,,,1.0,,,,,1749611731.998
858,ETH-253580898,1749611788582,2,0.0985,0.09875,70.29,ETH-25JUL25-2800-C,2786.68,sell,1.0,,,1.0,,,,,1749611788.582
859,ETH-253580900,1749611789279,3,0.0985,0.09875,70.29,ETH-25JUL25-2800-C,2786.68,sell,2.0,,,2.0,,,,,1749611789.279
860,ETH-253581206,1749612005710,0,0.0995,0.099133,70.72,ETH-25JUL25-2800-C,2788.95,sell,1.0,,,1.0,,,,,1749612005.71
861,ETH-253581506,1749612197548,1,0.0995,0.099736,70.25,ETH-25JUL25-2800-C,2792.89,sell,1.0,,,1.0,,,,,1749612197.548
862,ETH-253581788,1749612413664,1,0.0995,0.099422,70.45,ETH-25JUL25-2800-C,2791.58,sell,1.0,,,1.0,,,,,1749612413.664
863,ETH-253584203,1749614288872,1,0.0995,0.099241,70.43,ETH-25JUL25-2800-C,2791.49,sell,1.0,,,1.0,,,,,1749614288.872
864,ETH-253584204,1749614288943,1,0.0995,0.099238,70.43,ETH-25JUL25-2800-C,2791.47,sell,1.0,,,1.0,,,,,1749614288.943
865,ETH-253584216,1749614298010,2,0.099,0.099158,70.12,ETH-25JUL25-2800-C,2791.16,sell,1.0,,,1.0,,,,,1749614298.01
866,ETH-253586868,1749616288630,0,0.1,0.099723,70.22,ETH-25JUL25-2800-C,2796.42,sell,1.0,,,1.0,,,,,1749616288.63
867,ETH-253588613,1749618024343,1,0.1,0.099882,70.24,ETH-25JUL25-2800-C,2796.94,sell,1.0,,,1.0,,,,,1749618024.343
868,ETH-253590956,1749621657540,1,0.1,0.09995,70.46,ETH-25JUL25-2800-C,2795.41,sell,1.0,,,1.0,,,,,1749621657.54
869,ETH-253592967,1749623900730,2,0.098,0.097728,70.61,ETH-25JUL25-2800-C,2782.09,buy,1.0,,,1.0,,,,,1749623900.73
870,ETH-253593238,1749624240465,0,0.099,0.09853,70.74,ETH-25JUL25-2800-C,2787.32,buy,2.0,,,2.0,,,,,1749624240.465
871,ETH-253593352,1749624422651,2,0.0985,0.098039,70.71,ETH-25JUL25-2800-C,2784.31,buy,1.0,,,1.0,,,,,1749624422.651
872,ETH-253593353,1749624422653,3,0.0985,0.098039,70.71,ETH-25JUL25-2800-C,2784.31,sell,2.0,,,2.0,,,,,1749624422.653
873,ETH-253593446,1749624478068,2,0.098,0.097976,70.4,ETH-25JUL25-2800-C,2783.83,sell,2.0,,,2.0,,,,,1749624478.068
874,ETH-253593447,1749624478639,3,0.098,0.097965,70.4,ETH-25JUL25-2800-C,2783.84,sell,1.0,,,1.0,,,,,1749624478.639
875,ETH-253614948,1749637844259,2,0.094,0.094224,69.48,ETH-25JUL25-2800-C,2769.81,buy,1.0,,,1.0,,,,,1749637844.259
876,ETH-253617124,1749640416898,0,0.0945,0.094128,70.07,ETH-25JUL25-2800-C,2768.47,buy,1.0,,,1.0,,,,,1749640416.898
877,ETH-253617125,1749640416899,1,0.0945,0.094128,70.07,ETH-25JUL25-2800-C,2768.47,sell,1.0,,,1.0,,,,,1749640416.899
878,ETH-253617326,1749640746541,2,0.0935,0.093383,69.89,ETH-25JUL25-2800-C,2763.97,buy,2.0,,,2.0,,,,,1749640746.541
879,ETH-253627616,1749644808772,0,0.094,0.093659,69.74,ETH-25JUL25-2800-C,2768.15,buy,4.0,,,4.0,,,,,1749644808.772
880,ETH-253627618,1749644813106,1,0.094,0.093598,69.8,ETH-25JUL25-2800-C,2767.69,buy,4.0,,,4.0,,,,,1749644813.106
881,ETH-253627623,1749644814721,1,0.094,0.093581,69.79,ETH-25JUL25-2800-C,2767.7,buy,4.0,,,4.0,,,,,1749644814.721
882,ETH-253632573,1749645256555,0,0.1,0.09969,69.85,ETH-25JUL25-2800-C,2802.99,buy,1.0,,,1.0,,,,,1749645256.555
883,ETH-253634330,1749645424729,0,0.1005,0.100105,70.03,ETH-25JUL25-2800-C,2804.64,buy,20.0,,,20.0,,,,,1749645424.729
884,ETH-253634637,1749645443999,1,0.1005,0.099637,70.44,ETH-25JUL25-2800-C,2801.27,buy,1.0,,,1.0,,,,,1749645443.999
885,ETH-253641514,1749646755271,1,0.1005,0.100044,70.29,ETH-25JUL25-2800-C,2802.94,buy,1.0,,,1.0,,,,,1749646755.271
886,ETH-253644507,1749648087891,0,0.1018,0.102345,69.6,ETH-25JUL25-2800-C,2815.78,sell,1000.0,2.0,BLOCK-204617,1000.0,ETH-STRD-25JUL25-2800,,,,1749648087.891
887,ETH-253644508,1749648088332,0,0.1019,0.10234,69.67,ETH-25JUL25-2800-C,2815.84,sell,250.0,2.0,BLOCK-204618,250.0,ETH-STRD-25JUL25-2800,,,,1749648088.332
888,ETH-253644857,1749648264021,0,0.102,0.101842,70.13,ETH-25JUL25-2800-C,2812.77,sell,1.0,,,1.0,,,,,1749648264.021
889,ETH-253645144,1749648378817,2,0.1018,0.10217,69.72,ETH-25JUL25-2800-C,2814.88,sell,250.0,2.0,BLOCK-204623,250.0,ETH-STRD-25JUL25-2800,,,,1749648378.817
890,ETH-253655427,1749651341732,0,0.102,0.101642,70.24,ETH-25JUL25-2800-C,2812.43,buy,1.0,,,1.0,,,,,1749651341.732
891,ETH-253663705,1749652446901,0,0.109,0.108516,70.6,ETH-25JUL25-2800-C,2850.46,buy,1.0,,,1.0,,,,,1749652446.901
892,ETH-253667412,1749653267626,2,0.107,0.107087,70.06,ETH-25JUL25-2800-C,2843.33,buy,250.0,2.0,BLOCK-204632,250.0,ETH-CS-25JUL25-2800_3200,,,,1749653267.626
893,ETH-253667607,1749653333714,0,0.1073,0.106775,70.49,ETH-25JUL25-2800-C,2841.88,buy,250.0,2.0,BLOCK-204633,250.0,ETH-CS-25JUL25-2800_3200,,,,1749653333.714
894,ETH-253667733,1749653362149,2,0.1067,0.106624,70.24,ETH-25JUL25-2800-C,2840.15,buy,250.0,2.0,BLOCK-204634,250.0,ETH-CS-25JUL25-2800_3200,,,,1749653362.149
895,ETH-253667957,1749653421872,3,0.1067,0.106154,70.54,ETH-25JUL25-2800-C,2837.73,buy,250.0,2.0,BLOCK-204636,250.0,ETH-CS-25JUL25-2800_3200,,,,1749653421.872
896,ETH-253668127,1749653465020,2,0.1066,0.105901,70.62,ETH-25JUL25-2800-C,2836.33,buy,250.0,2.0,BLOCK-204638,250.0,ETH-CS-25JUL25-2800_3200,,,,1749653465.02
897,ETH-253668171,1749653486055,2,0.1064,0.10628,70.28,ETH-25JUL25-2800-C,2837.75,buy,250.0,2.0,BLOCK-204640,250.0,ETH-CS-25JUL25-2800_3200,,,,1749653486.055
898,ETH-253668307,1749653523178,0,0.1073,0.106933,70.46,ETH-25JUL25-2800-C,2841.38,buy,250.0,2.0,BLOCK-204641,250.0,ETH-CS-25JUL25-2800_3200,,,,1749653523.178
899,ETH-253668414,1749653576750,0,0.1076,0.106951,70.75,ETH-25JUL25-2800-C,2840.9,buy,250.0,2.0,BLOCK-204642,250.0,ETH-CS-25JUL25-2800_3200,,,,1749653576.75
900,ETH-253668523,1749653632271,2,0.107,0.10664,70.55,ETH-25JUL25-2800-C,2838.98,buy,250.0,2.0,BLOCK-204643,250.0,ETH-CS-25JUL25-2800_3200,,,,1749653632.271
901,ETH-253668582,1749653665418,3,0.107,0.106478,70.68,ETH-25JUL25-2800-C,2837.97,buy,250.0,2.0,BLOCK-204644,250.0,ETH-CS-25JUL25-2800_3200,,,,1749653665.418
902,ETH-253668602,1749653675075,2,0.1067,0.106533,70.42,ETH-25JUL25-2800-C,2838.31,buy,250.0,2.0,BLOCK-204645,250.0,ETH-CS-25JUL25-2800_3200,,,,1749653675.075
903,ETH-253668658,1749653699802,2,0.1062,0.106825,69.82,ETH-25JUL25-2800-C,2840.0,buy,250.0,2.0,BLOCK-204646,250.0,ETH-CS-25JUL25-2800_3200,,,,1749653699.802
904,ETH-253669201,1749653824046,0,0.1069,0.106418,70.77,ETH-25JUL25-2800-C,2836.61,buy,250.0,2.0,BLOCK-204648,250.0,ETH-CS-25JUL25-2800_3200,,,,1749653824.046
905,ETH-253669314,1749653866696,2,0.1066,0.106155,70.72,ETH-25JUL25-2800-C,2835.12,buy,250.0,2.0,BLOCK-204649,250.0,ETH-CS-25JUL25-2800_3200,,,,1749653866.696
906,ETH-253669538,1749653945121,0,0.1073,0.106687,70.84,ETH-25JUL25-2800-C,2838.18,buy,250.0,2.0,BLOCK-204650,250.0,ETH-CS-25JUL25-2800_3200,,,,1749653945.121
907,ETH-253669876,1749654052506,0,0.1074,0.106696,70.95,ETH-25JUL25-2800-C,2838.05,buy,250.0,2.0,BLOCK-204651,250.0,ETH-CS-25JUL25-2800_3200,,,,1749654052.506
908,ETH-253675796,1749655825503,0,0.11,0.109335,70.77,ETH-25JUL25-2800-C,2855.22,buy,17.0,,,17.0,,,,,1749655825.503
909,ETH-253675798,1749655825506,1,0.11,0.109335,70.77,ETH-25JUL25-2800-C,2855.22,buy,13.0,,,13.0,,,,,1749655825.506
910,ETH-253684802,1749657491649,0,0.111,0.111068,70.33,ETH-25JUL25-2800-C,2864.0,buy,37.0,,,37.0,,,,,1749657491.649
911,ETH-253684803,1749657491657,1,0.111,0.111068,70.33,ETH-25JUL25-2800-C,2864.0,buy,13.0,,,13.0,,,,,1749657491.657
912,ETH-253687788,1749658241930,2,0.1085,0.108845,70.27,ETH-25JUL25-2800-C,2850.5,sell,10.0,,,10.0,,,,,1749658241.93
913,ETH-253696353,1749661514386,2,0.1065,0.10644,70.39,ETH-25JUL25-2800-C,2838.4,buy,1.0,,,1.0,,,,,1749661514.386
914,ETH-253703082,1749662959943,0,0.112,0.111404,70.75,ETH-25JUL25-2800-C,2867.47,buy,1.0,,,1.0,,,,,1749662959.943
915,ETH-253722669,1749668249337,2,0.104,0.104214,70.14,ETH-25JUL25-2800-C,2826.5,buy,1.0,,,1.0,,,,,1749668249.337
916,ETH-253722670,1749668252852,3,0.104,0.104175,70.22,ETH-25JUL25-2800-C,2825.86,buy,1.0,,,1.0,,,,,1749668252.852
917,ETH-253722701,1749668283720,3,0.104,0.104312,70.12,ETH-25JUL25-2800-C,2826.66,buy,1.0,,,1.0,,,,,1749668283.72
918,ETH-253722764,1749668306777,3,0.104,0.104243,70.12,ETH-25JUL25-2800-C,2826.65,buy,1.0,,,1.0,,,,,1749668306.777
919,ETH-253722808,1749668353881,3,0.104,0.104231,70.14,ETH-25JUL25-2800-C,2826.46,buy,1.0,,,1.0,,,,,1749668353.881
920,ETH-253722809,1749668358294,3,0.104,0.104233,70.13,ETH-25JUL25-2800-C,2826.58,buy,1.0,,,1.0,,,,,1749668358.294
921,ETH-253722970,1749668404810,2,0.1035,0.103552,70.28,ETH-25JUL25-2800-C,2822.62,buy,1.0,,,1.0,,,,,1749668404.81
922,ETH-253753444,1749680514768,2,0.0905,0.090574,68.55,ETH-25JUL25-2800-C,2760.41,sell,1.0,,,1.0,,,,,1749680514.768
923,ETH-253810868,1749727782321,2,0.0835,0.084029,67.15,ETH-25JUL25-2800-C,2733.5,sell,1.0,,,1.0,,,,,1749727782.321
924,ETH-253811675,1749727786762,2,0.0815,0.082484,66.73,ETH-25JUL25-2800-C,2724.69,sell,4.0,,,4.0,,,,T,1749727786.762
925,ETH-253814168,1749728384552,0,0.0835,0.083536,67.61,ETH-25JUL25-2800-C,2729.73,sell,1.0,,,1.0,,,,,1749728384.552
926,ETH-253814690,1749728752666,0,0.0845,0.084273,67.76,ETH-25JUL25-2800-C,2734.8,buy,2.0,,,2.0,,,,,1749728752.666
927,ETH-253814898,1749728770285,2,0.084,0.084388,67.29,ETH-25JUL25-2800-C,2735.68,sell,1.0,,,1.0,,,,,1749728770.285
928,ETH-253824899,1749732133918,0,0.086,0.086003,67.79,ETH-25JUL25-2800-C,2743.99,buy,1.0,,,1.0,,,,,1749732133.918
929,ETH-253825436,1749732536447,2,0.0855,0.08542,67.7,ETH-25JUL25-2800-C,2741.9,buy,3.0,,,3.0,,,,,1749732536.447
930,ETH-253825583,1749732723168,2,0.0845,0.0845,67.63,ETH-25JUL25-2800-C,2736.23,buy,5.0,,,5.0,,,,,1749732723.168
931,ETH-253828044,1749734165441,0,0.0855,0.085134,67.68,ETH-25JUL25-2800-C,2742.43,buy,15.0,,,15.0,,,,,1749734165.441
932,ETH-253832108,1749735443572,0,0.0865,0.086273,67.6,ETH-25JUL25-2800-C,2749.23,buy,6.0,,,6.0,,,,,1749735443.572
933,ETH-253832749,1749735576038,0,0.087,0.086586,67.74,ETH-25JUL25-2800-C,2751.12,buy,2.0,,,2.0,,,,,1749735576.038
934,ETH-253835344,1749737382091,0,0.088,0.087859,67.72,ETH-25JUL25-2800-C,2757.38,sell,1.0,,,1.0,,,,,1749737382.091
935,ETH-253835353,1749737385190,1,0.088,0.087839,67.77,ETH-25JUL25-2800-C,2756.95,sell,3.0,,,3.0,,,,,1749737385.19
936,ETH-253845681,1749743626191,2,0.0825,0.081938,67.83,ETH-25JUL25-2800-C,2721.85,buy,1.0,,,1.0,,,,,1749743626.191
937,ETH-253846513,1749743834170,2,0.0815,0.081522,67.69,ETH-25JUL25-2800-C,2716.7,sell,1.0,,,1.0,,,,,1749743834.17
938,ETH-253854286,1749748533667,0,0.0865,0.086459,67.4,ETH-25JUL25-2800-C,2751.36,sell,1.0,,,1.0,,,,,1749748533.667
939,ETH-253859130,1749752082704,1,0.0865,0.086779,67.14,ETH-25JUL25-2800-C,2754.38,sell,1.0,,,1.0,,,,,1749752082.704
940,ETH-253859138,1749752085898,0,0.087,0.086767,67.55,ETH-25JUL25-2800-C,2754.0,buy,1.0,,,1.0,,,,,1749752085.898
941,ETH-253859183,1749752095805,2,0.086,0.08637,67.11,ETH-25JUL25-2800-C,2751.63,sell,1.0,,,1.0,,,,,1749752095.805
942,ETH-253860262,1749752812129,2,0.0835,0.083732,67.24,ETH-25JUL25-2800-C,2734.8,sell,1.0,,,1.0,,,,,1749752812.129
943,ETH-253862291,1749753403577,0,0.0845,0.084683,67.1,ETH-25JUL25-2800-C,2742.27,sell,1.0,,,1.0,,,,,1749753403.577
944,ETH-253865181,1749754491743,2,0.083,0.083264,67.05,ETH-25JUL25-2800-C,2733.6,sell,1.0,,,1.0,,,,,1749754491.743
945,ETH-253868438,1749756901272,3,0.083,0.083196,66.84,ETH-25JUL25-2800-C,2735.73,sell,1.0,,,1.0,,,,,1749756901.272
946,ETH-253869501,1749757508033,2,0.0805,0.080691,66.85,ETH-25JUL25-2800-C,2720.02,sell,1.0,,,1.0,,,,,1749757508.033
947,ETH-253871345,1749757710998,2,0.0798,0.079411,67.22,ETH-25JUL25-2800-C,2712.06,buy,30.0,,,30.0,ETH-CS-25JUL25-2800_3500,ETH-253871344,,,1749757710.998
948,ETH-253885848,1749760686113,2,0.074,0.074496,67.0,ETH-25JUL25-2800-C,2677.05,sell,15.0,,,15.0,,,,,1749760686.113
949,ETH-253890210,1749761042656,2,0.0715,0.071523,67.33,ETH-25JUL25-2800-C,2658.31,buy,1.0,,,1.0,,,,,1749761042.656
950,ETH-253890211,1749761042658,3,0.0715,0.071523,67.33,ETH-25JUL25-2800-C,2658.31,sell,9.0,,,9.0,,,,,1749761042.658
951,ETH-253890652,1749761050362,2,0.0695,0.070251,66.89,ETH-25JUL25-2800-C,2649.21,buy,2.0,,,2.0,,,,M,1749761050.362
952,ETH-253896623,1749761461946,2,0.068,0.067987,67.29,ETH-25JUL25-2800-C,2634.99,sell,10.0,,,10.0,,,,,1749761461.946
953,ETH-253903248,1749761931640,0,0.0685,0.068295,67.66,ETH-25JUL25-2800-C,2634.85,sell,97.0,,,97.0,,,,,1749761931.64
955,ETH-253903699,1749761978098,1,0.07,0.069334,67.95,ETH-25JUL25-2800-C,2642.18,buy,2.0,,,2.0,,,,,1749761978.098
954,ETH-253903698,1749761978098,0,0.07,0.069334,67.95,ETH-25JUL25-2800-C,2642.18,buy,1.0,,,1.0,,,,,1749761978.098
956,ETH-253916674,1749765978080,1,0.07,0.069859,67.83,ETH-25JUL25-2800-C,2642.88,sell,2.0,,,2.0,,,,,1749765978.08
957,ETH-253928838,1749772964374,2,0.065,0.065859,67.03,ETH-25JUL25-2800-C,2616.74,sell,10.0,,,10.0,,,,,1749772964.374
958,ETH-253940109,1749773443966,2,0.062,0.060978,68.61,ETH-25JUL25-2800-C,2580.76,buy,1.0,,,1.0,,,,,1749773443.966
959,ETH-253940110,1749773443966,3,0.062,0.060978,68.61,ETH-25JUL25-2800-C,2580.76,buy,9.0,,,9.0,,,,,1749773443.966
960,ETH-253946656,1749773559721,2,0.0585,0.05873,68.47,ETH-25JUL25-2800-C,2556.81,sell,10.0,,,10.0,,,,,1749773559.721
961,ETH-253964783,1749774328631,2,0.056,0.056848,67.64,ETH-25JUL25-2800-C,2545.47,buy,28.0,,,28.0,,,,M,1749774328.631
962,ETH-253972497,1749774826762,2,0.0555,0.054403,69.59,ETH-25JUL25-2800-C,2522.69,buy,10.0,,,10.0,,,,,1749774826.762
963,ETH-253998881,1749776611833,2,0.055,0.05507,69.92,ETH-25JUL25-2800-C,2514.74,buy,1.0,,,1.0,,,,,1749776611.833
964,ETH-254008611,1749777055935,2,0.052,0.051897,70.67,ETH-25JUL25-2800-C,2484.69,sell,10.0,,,10.0,,,,,1749777055.935
965,ETH-254008612,1749777055935,3,0.052,0.051897,70.67,ETH-25JUL25-2800-C,2484.69,sell,4.0,,,4.0,,,,,1749777055.935
966,ETH-254028274,1749777827147,0,0.055,0.054997,71.52,ETH-25JUL25-2800-C,2498.71,buy,3.0,,,3.0,,,,,1749777827.147
967,ETH-254028276,1749777827556,1,0.055,0.054978,71.48,ETH-25JUL25-2800-C,2499.13,buy,1.0,,,1.0,,,,,1749777827.556
969,ETH-254028278,1749777827556,1,0.055,0.054978,71.48,ETH-25JUL25-2800-C,2499.13,buy,4.0,,,4.0,,,,,1749777827.556
968,ETH-254028277,1749777827556,1,0.055,0.054978,71.48,ETH-25JUL25-2800-C,2499.13,buy,3.0,,,3.0,,,,,1749777827.556
970,ETH-254028279,1749777827860,1,0.055,0.054978,71.48,ETH-25JUL25-2800-C,2499.13,buy,1.0,,,1.0,,,,,1749777827.86
971,ETH-254028283,1749777829380,1,0.055,0.055024,71.45,ETH-25JUL25-2800-C,2499.44,buy,1.0,,,1.0,,,,,1749777829.38
972,ETH-254028316,1749777832354,1,0.055,0.055051,71.41,ETH-25JUL25-2800-C,2499.8,buy,11.0,,,11.0,,,,,1749777832.354
973,ETH-254029030,1749777953601,1,0.055,0.05507,71.2,ETH-25JUL25-2800-C,2501.97,buy,183.0,,,183.0,,,,,1749777953.601
974,ETH-254046110,1749780225795,2,0.0545,0.054647,71.61,ETH-25JUL25-2800-C,2494.02,buy,124.0,,,124.0,,,,,1749780225.795
976,ETH-254046200,1749780260058,3,0.0545,0.054496,71.61,ETH-25JUL25-2800-C,2493.96,buy,4.0,,,4.0,,,,,1749780260.058
977,ETH-254046201,1749780260058,3,0.0545,0.054496,71.61,ETH-25JUL25-2800-C,2493.96,buy,3.0,,,3.0,,,,,1749780260.058
975,ETH-254046199,1749780260058,3,0.0545,0.054496,71.61,ETH-25JUL25-2800-C,2493.96,buy,76.0,,,76.0,,,,,1749780260.058
978,ETH-254047704,1749780473464,2,0.053,0.053344,71.32,ETH-25JUL25-2800-C,2485.15,buy,2.0,,,2.0,,,,,1749780473.464
979,ETH-254051474,1749781206615,0,0.054,0.053598,71.8,ETH-25JUL25-2800-C,2488.51,sell,3.0,,,3.0,,,,,1749781206.615
980,ETH-254051732,1749781238429,2,0.0535,0.053347,71.64,ETH-25JUL25-2800-C,2486.21,sell,3.0,,,3.0,,,,,1749781238.429
981,ETH-254060642,1749782625575,2,0.05,0.050083,71.47,ETH-25JUL25-2800-C,2459.92,sell,10.0,,,10.0,,,,,1749782625.575
982,ETH-254073497,1749784198793,0,0.0535,0.05409,70.8,ETH-25JUL25-2800-C,2494.93,sell,1.0,,,1.0,,,,,1749784198.793
983,ETH-254074687,1749784422549,0,0.054,0.054348,70.76,ETH-25JUL25-2800-C,2499.44,buy,200.0,,,200.0,,,,,1749784422.549
984,ETH-254074689,1749784422674,1,0.054,0.054348,70.76,ETH-25JUL25-2800-C,2499.44,buy,4.0,,,4.0,,,,,1749784422.674
985,ETH-254074690,1749784422799,1,0.054,0.054348,70.76,ETH-25JUL25-2800-C,2499.44,buy,3.0,,,3.0,,,,,1749784422.799
986,ETH-254076510,1749785023050,1,0.054,0.054177,70.81,ETH-25JUL25-2800-C,2498.63,buy,4.0,,,4.0,,,,,1749785023.05
987,ETH-254076647,1749785085507,1,0.054,0.053998,70.85,ETH-25JUL25-2800-C,2497.97,buy,122.0,,,122.0,,,,,1749785085.507
988,ETH-254076648,1749785085525,1,0.054,0.053998,70.85,ETH-25JUL25-2800-C,2497.97,buy,4.0,,,4.0,,,,,1749785085.525
989,ETH-254076649,1749785085549,1,0.054,0.053998,70.85,ETH-25JUL25-2800-C,2497.97,buy,1.0,,,1.0,,,,,1749785085.549
990,ETH-254076650,1749785085803,1,0.054,0.053998,70.85,ETH-25JUL25-2800-C,2497.97,buy,1.0,,,1.0,,,,,1749785085.803
991,ETH-254076651,1749785085986,1,0.054,0.053998,70.85,ETH-25JUL25-2800-C,2497.97,buy,1.0,,,1.0,,,,,1749785085.986
992,ETH-254076688,1749785101702,1,0.054,0.054011,70.75,ETH-25JUL25-2800-C,2498.99,buy,1.0,,,1.0,,,,,1749785101.702
993,ETH-254076689,1749785101710,1,0.054,0.054011,70.75,ETH-25JUL25-2800-C,2498.99,buy,1.0,,,1.0,,,,,1749785101.71
994,ETH-254076725,1749785103720,1,0.054,0.054053,70.73,ETH-25JUL25-2800-C,2499.19,buy,1.0,,,1.0,,,,,1749785103.72
995,ETH-254076726,1749785103782,1,0.054,0.054053,70.73,ETH-25JUL25-2800-C,2499.19,buy,2.0,,,2.0,,,,,1749785103.782
996,ETH-254076740,1749785108814,1,0.054,0.054041,70.72,ETH-25JUL25-2800-C,2499.28,buy,67.0,,,67.0,,,,,1749785108.814
997,ETH-254076741,1749785108814,1,0.054,0.054041,70.72,ETH-25JUL25-2800-C,2499.28,buy,3.0,,,3.0,,,,,1749785108.814
999,ETH-254084853,1749787604413,1,0.0545,0.054838,70.38,ETH-25JUL25-2800-C,2507.12,buy,201.0,,,201.0,,,,,1749787604.413
1000,ETH-254084854,1749787604413,1,0.0545,0.054838,70.38,ETH-25JUL25-2800-C,2507.12,buy,4.0,,,4.0,,,,,1749787604.413
998,ETH-254084852,1749787604413,0,0.0545,0.054838,70.38,ETH-25JUL25-2800-C,2507.12,buy,3.0,,,3.0,,,,,1749787604.413
1001,ETH-254088329,1749790363959,0,0.055,0.055495,69.94,ETH-25JUL25-2800-C,2515.68,sell,4.0,,,4.0,,,,,1749790363.959
1002,ETH-254088330,1749790364044,1,0.055,0.055495,69.94,ETH-25JUL25-2800-C,2515.68,sell,3.0,,,3.0,,,,,1749790364.044
1003,ETH-254088331,1749790364129,1,0.055,0.055495,69.94,ETH-25JUL25-2800-C,2515.68,sell,201.0,,,201.0,,,,,1749790364.129
