trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_id,combo_trade_id,liquidation,unix_sec
552,ETH-258752028,1753002472976,2,0.0275,0.027291,81.01,ETH-25JUL25-3800-C,3707.68,buy,120.0,120.0,,,,,,1753002472.976
553,ETH-258753058,1753002761430,2,0.027,0.027305,79.96,ETH-25JUL25-3800-C,3707.06,sell,1.0,1.0,,,,,,1753002761.43
554,ETH-258753335,1753002923236,0,0.028,0.027745,81.12,ETH-25JUL25-3800-C,3711.4,buy,50.0,50.0,,,,,,1753002923.236
555,ETH-258754603,1753003519405,2,0.027,0.027266,80.0,ETH-25JUL25-3800-C,3707.13,buy,1.0,1.0,,,,,,1753003519.405
556,ETH-258756929,1753004966603,0,0.0275,0.027727,80.15,ETH-25JUL25-3800-C,3712.44,sell,9.0,9.0,,,,,,1753004966.603
557,ETH-258757002,1753004984935,0,0.028,0.028018,80.6,ETH-25JUL25-3800-C,3715.02,buy,2.0,2.0,,,,,,1753004984.935
558,ETH-258757660,1753005565611,1,0.028,0.028031,81.14,ETH-25JUL25-3800-C,3713.23,sell,300.0,300.0,,,,,,1753005565.611
559,ETH-258758630,1753006175974,2,0.027,0.026954,80.27,ETH-25JUL25-3800-C,3707.88,buy,20.0,20.0,,,,,,1753006175.974
560,ETH-258759388,1753006890066,2,0.026,0.026433,79.39,ETH-25JUL25-3800-C,3702.5,sell,2.0,2.0,,,,,,1753006890.066
561,ETH-258775173,1753012091638,0,0.03,0.030371,78.91,ETH-25JUL25-3800-C,3742.49,buy,2.0,2.0,,,,,,1753012091.638
562,ETH-258783229,1753014538742,2,0.0295,0.029228,81.72,ETH-25JUL25-3800-C,3728.45,buy,2.0,2.0,,,,,,1753014538.742
563,ETH-258783274,1753014604704,3,0.0295,0.029487,81.47,ETH-25JUL25-3800-C,3729.45,sell,13.0,13.0,,,,,,1753014604.704
564,ETH-258783291,1753014615252,3,0.0295,0.029384,81.66,ETH-25JUL25-3800-C,3728.72,sell,14.0,14.0,,,,,,1753014615.252
565,ETH-258783292,1753014615261,3,0.0295,0.029384,81.66,ETH-25JUL25-3800-C,3728.72,sell,2.0,2.0,,,,,,1753014615.261
566,ETH-258783293,1753014615267,3,0.0295,0.029384,81.66,ETH-25JUL25-3800-C,3728.72,sell,1.0,1.0,,,,,,1753014615.267
567,ETH-258784366,1753015638726,0,0.0305,0.03051,82.24,ETH-25JUL25-3800-C,3735.88,sell,100.0,100.0,,,,,,1753015638.726
568,ETH-258785116,1753016266364,1,0.0305,0.030844,81.24,ETH-25JUL25-3800-C,3739.98,sell,2.0,2.0,,,,,,1753016266.364
572,ETH-258785161,1753016331994,3,0.03,0.031011,79.63,ETH-25JUL25-3800-C,3742.03,sell,153.0,153.0,,,,,,1753016331.994
569,ETH-258785158,1753016331994,1,0.0305,0.031011,80.73,ETH-25JUL25-3800-C,3742.03,sell,10.0,10.0,,,,,,1753016331.994
571,ETH-258785160,1753016331994,3,0.03,0.031011,79.63,ETH-25JUL25-3800-C,3742.03,sell,16.0,16.0,,,,,,1753016331.994
570,ETH-258785159,1753016331994,2,0.03,0.031011,79.63,ETH-25JUL25-3800-C,3742.03,sell,121.0,121.0,,,,,,1753016331.994
574,ETH-258786321,1753017078595,0,0.032,0.031512,82.65,ETH-25JUL25-3800-C,3747.64,buy,3.0,3.0,,,,,,1753017078.595
573,ETH-258786320,1753017078595,0,0.0315,0.031512,81.55,ETH-25JUL25-3800-C,3747.64,buy,2.0,2.0,,,,,,1753017078.595
575,ETH-258787026,1753017461788,1,0.032,0.032055,80.92,ETH-25JUL25-3800-C,3754.12,sell,50.0,50.0,,,,,,1753017461.788
576,ETH-258787952,1753018059100,2,0.0315,0.031229,81.49,ETH-25JUL25-3800-C,3747.7,sell,1.0,1.0,,,,,,1753018059.1
577,ETH-258789871,1753019625144,2,0.031,0.031003,79.48,ETH-25JUL25-3800-C,3751.89,buy,2.0,2.0,,,,,,1753019625.144
578,ETH-258794040,1753023374314,3,0.031,0.031126,79.76,ETH-25JUL25-3800-C,3751.77,buy,10.0,10.0,,,,,,1753023374.314
579,ETH-258796048,1753023832888,0,0.0322,0.032093,80.44,ETH-25JUL25-3800-C,3759.38,buy,200.0,200.0,,,ETH-CBUT-25JUL25-3800_4000_4200,ETH-258796045,,1753023832.888
580,ETH-258796407,1753023900509,0,0.0325,0.032224,80.79,ETH-25JUL25-3800-C,3760.62,buy,63.0,63.0,,,ETH-CBUT-25JUL25-3800_4000_4200,ETH-258796405,,1753023900.509
581,ETH-258797006,1753024153272,2,0.0324,0.031897,81.18,ETH-25JUL25-3800-C,3758.65,buy,63.0,63.0,,,ETH-CBUT-25JUL25-3800_4000_4200,ETH-258797005,,1753024153.272
583,ETH-258797042,1753024186307,2,0.0325,0.032168,80.86,ETH-25JUL25-3800-C,3760.62,buy,11.0,11.0,,,ETH-CBUT-25JUL25-3800_4000_4200,ETH-258797040,,1753024186.307
582,ETH-258797041,1753024186307,0,0.0326,0.032168,81.08,ETH-25JUL25-3800-C,3760.62,buy,63.0,63.0,,,ETH-CBUT-25JUL25-3800_4000_4200,ETH-258797039,,1753024186.307
584,ETH-258797047,1753024189993,3,0.0325,0.032202,80.82,ETH-25JUL25-3800-C,3760.8,buy,2.0,2.0,,,,,,1753024189.993
585,ETH-258797048,1753024189999,3,0.0325,0.032202,80.82,ETH-25JUL25-3800-C,3760.8,sell,98.0,98.0,,,,,,1753024189.999
587,ETH-258797156,1753024303917,1,0.033,0.032402,81.47,ETH-25JUL25-3800-C,3762.56,buy,29.0,29.0,,,,,,1753024303.917
588,ETH-258797157,1753024303917,1,0.033,0.032402,81.47,ETH-25JUL25-3800-C,3762.56,buy,1.0,1.0,,,,,,1753024303.917
586,ETH-258797155,1753024303917,0,0.033,0.032402,81.47,ETH-25JUL25-3800-C,3762.56,buy,20.0,20.0,,,,,,1753024303.917
589,ETH-258797361,1753024365992,0,0.0335,0.032723,82.05,ETH-25JUL25-3800-C,3764.46,buy,29.0,29.0,,,,,,1753024365.992
590,ETH-258797362,1753024365994,1,0.0335,0.032723,82.05,ETH-25JUL25-3800-C,3764.46,sell,13.0,13.0,,,,,,1753024365.994
591,ETH-258797363,1753024365995,1,0.0335,0.032723,82.05,ETH-25JUL25-3800-C,3764.46,sell,5.0,5.0,,,,,,1753024365.995
592,ETH-258797364,1753024365995,1,0.0335,0.032723,82.05,ETH-25JUL25-3800-C,3764.46,sell,53.0,53.0,,,,,,1753024365.995
593,ETH-258797755,1753024614175,2,0.0325,0.031949,81.5,ETH-25JUL25-3800-C,3758.46,buy,1.0,1.0,,,,,,1753024614.175
594,ETH-258800084,1753025635598,0,0.0335,0.033151,81.12,ETH-25JUL25-3800-C,3768.43,buy,10.0,10.0,,,,,,1753025635.598
595,ETH-258800361,1753025638843,0,0.0345,0.034099,81.04,ETH-25JUL25-3800-C,3776.73,buy,10.0,10.0,,,,,,1753025638.843
596,ETH-258805189,1753027325478,0,0.036,0.036015,80.06,ETH-25JUL25-3800-C,3793.21,buy,10.0,10.0,,,,,,1753027325.478
597,ETH-258805458,1753027356270,0,0.0365,0.035954,81.48,ETH-25JUL25-3800-C,3792.46,buy,3.0,3.0,,,,,,1753027356.27
598,ETH-258805459,1753027356270,1,0.0365,0.035954,81.48,ETH-25JUL25-3800-C,3792.46,buy,7.0,7.0,,,,,,1753027356.27
599,ETH-258807609,1753028046918,2,0.0345,0.034779,79.82,ETH-25JUL25-3800-C,3783.21,buy,3.0,3.0,,,,,,1753028046.918
600,ETH-258811351,1753029259930,0,0.037,0.036483,81.13,ETH-25JUL25-3800-C,3799.32,buy,10.0,10.0,,,,,,1753029259.93
601,ETH-258812760,1753029650616,0,0.0385,0.037845,81.17,ETH-25JUL25-3800-C,3810.38,buy,10.0,10.0,,,,,,1753029650.616
602,ETH-258814775,1753029983117,2,0.0384,0.038131,81.09,ETH-25JUL25-3800-C,3810.61,buy,100.0,100.0,,,ETH-CBUT-25JUL25-3800_4000_4200,ETH-258814774,,1753029983.117
603,ETH-258815339,1753030086664,2,0.0383,0.0381,80.82,ETH-25JUL25-3800-C,3810.91,buy,100.0,100.0,,,ETH-CBUT-25JUL25-3800_4000_4200,ETH-258815337,,1753030086.664
604,ETH-258815896,1753030228192,0,0.04,0.03939,81.73,ETH-25JUL25-3800-C,3820.14,buy,10.0,10.0,,,,,,1753030228.192
605,ETH-258816513,1753030399569,2,0.0395,0.038635,82.47,ETH-25JUL25-3800-C,3814.2,buy,20.0,20.0,,,,,,1753030399.569
606,ETH-258816514,1753030399569,3,0.0395,0.038635,82.47,ETH-25JUL25-3800-C,3814.2,buy,1.0,1.0,,,,,,1753030399.569
607,ETH-258819634,1753031095481,2,0.0345,0.034812,80.39,ETH-25JUL25-3800-C,3783.47,sell,3.0,3.0,,,,,,1753031095.481
608,ETH-258828664,1753034148129,2,0.0305,0.030611,81.5,ETH-25JUL25-3800-C,3747.32,sell,2.0,2.0,,,,,,1753034148.129
609,ETH-258832207,1753035663415,2,0.029,0.029573,80.73,ETH-25JUL25-3800-C,3738.19,sell,1.0,1.0,,,,,,1753035663.415
610,ETH-258835582,1753038440176,0,0.0305,0.030704,81.39,ETH-25JUL25-3800-C,3749.69,buy,5.0,5.0,,,,,,1753038440.176
611,ETH-258840415,1753041943951,2,0.028,0.028038,82.77,ETH-25JUL25-3800-C,3723.9,sell,100.0,100.0,,,,,,1753041943.951
612,ETH-258843598,1753044710633,0,0.0315,0.031021,83.47,ETH-25JUL25-3800-C,3752.43,buy,1.0,1.0,,,,,,1753044710.633
613,ETH-258843750,1753044886562,1,0.0315,0.031032,83.44,ETH-25JUL25-3800-C,3752.67,buy,1.0,1.0,,,,,,1753044886.562
614,ETH-258843996,1753045002709,2,0.0302,0.03019,82.44,ETH-25JUL25-3800-C,3745.5,sell,75.0,75.0,,,ETH-CBUT-25JUL25-3800_4000_4200,ETH-258843994,,1753045002.709
615,ETH-258844016,1753045005644,3,0.0302,0.030094,82.63,ETH-25JUL25-3800-C,3744.44,sell,25.0,25.0,,,ETH-CBUT-25JUL25-3800_4000_4200,ETH-258844013,,1753045005.644
616,ETH-258849776,1753048702519,0,0.033,0.032825,83.05,ETH-25JUL25-3800-C,3767.73,sell,1.0,1.0,,,,,,1753048702.519
617,ETH-258857281,1753050016014,2,0.0275,0.02688,84.4,ETH-25JUL25-3800-C,3716.15,sell,5.0,5.0,,,,,,1753050016.014
618,ETH-258867900,1753054059907,0,0.0295,0.029708,80.34,ETH-25JUL25-3800-C,3751.44,buy,1.0,1.0,,,,,,1753054059.907
619,ETH-258887522,1753062784427,2,0.026,0.025864,80.05,ETH-25JUL25-3800-C,3724.59,buy,1.0,1.0,,,,,,1753062784.427
621,ETH-258891266,1753065813319,1,0.0275,0.027914,78.21,ETH-25JUL25-3800-C,3745.86,sell,17.0,17.0,,,,,,1753065813.319
620,ETH-258891265,1753065813319,0,0.0275,0.027914,78.21,ETH-25JUL25-3800-C,3745.86,sell,1.0,1.0,,,,,,1753065813.319
622,ETH-258891267,1753065813319,1,0.0275,0.027914,78.21,ETH-25JUL25-3800-C,3745.86,sell,17.0,17.0,,,,,,1753065813.319
623,ETH-258904588,1753077247689,0,0.03,0.03029,75.76,ETH-25JUL25-3800-C,3778.74,sell,2.0,2.0,,,,,,1753077247.689
624,ETH-258904589,1753077247689,1,0.03,0.03029,75.76,ETH-25JUL25-3800-C,3778.74,sell,9.0,9.0,,,,,,1753077247.689
625,ETH-258904755,1753077345767,0,0.0305,0.030741,77.13,ETH-25JUL25-3800-C,3778.11,buy,400.0,400.0,2.0,BLOCK-212311,ETH-CS-25JUL25-3800_3850,,,1753077345.767
626,ETH-258907760,1753079109195,0,0.034,0.033246,77.96,ETH-25JUL25-3800-C,3804.43,buy,1.0,1.0,,,,,,1753079109.195
627,ETH-258908853,1753079408757,1,0.034,0.033425,78.28,ETH-25JUL25-3800-C,3803.49,buy,1.0,1.0,,,,,,1753079408.757
628,ETH-258910659,1753080265651,2,0.0315,0.031694,75.66,ETH-25JUL25-3800-C,3792.78,sell,4.0,4.0,,,,,,1753080265.651
629,ETH-258912569,1753081823064,3,0.0315,0.031435,75.54,ETH-25JUL25-3800-C,3793.86,sell,5.0,5.0,,,,,,1753081823.064
630,ETH-258913762,1753082854517,0,0.032,0.031778,75.89,ETH-25JUL25-3800-C,3796.66,sell,100.0,100.0,,,,,,1753082854.517
631,ETH-258913850,1753082936256,0,0.0325,0.032463,75.38,ETH-25JUL25-3800-C,3802.02,buy,10.0,10.0,,,,,,1753082936.256
632,ETH-258913852,1753082936855,1,0.0325,0.032463,75.38,ETH-25JUL25-3800-C,3802.02,buy,5.0,5.0,,,,,,1753082936.855
633,ETH-258914185,1753083149485,2,0.031,0.030923,75.5,ETH-25JUL25-3800-C,3790.41,sell,11.0,11.0,,,,,,1753083149.485
634,ETH-258914188,1753083151795,3,0.031,0.030937,75.54,ETH-25JUL25-3800-C,3790.33,sell,15.0,15.0,,,,,,1753083151.795
635,ETH-258914253,1753083205453,3,0.031,0.031057,75.08,ETH-25JUL25-3800-C,3791.71,buy,1.0,1.0,,,,,,1753083205.453
636,ETH-258915373,1753084008096,2,0.0305,0.030493,75.65,ETH-25JUL25-3800-C,3787.55,sell,30.0,30.0,,,,,,1753084008.096
637,ETH-258915964,1753084255149,2,0.03,0.030115,75.48,ETH-25JUL25-3800-C,3784.64,sell,30.0,30.0,,,,,,1753084255.149
638,ETH-258916689,1753084533911,0,0.0305,0.030383,75.95,ETH-25JUL25-3800-C,3787.11,buy,78.0,78.0,,,,,,1753084533.911
639,ETH-258916690,1753084533917,1,0.0305,0.030383,75.95,ETH-25JUL25-3800-C,3787.11,buy,72.0,72.0,,,,,,1753084533.917
640,ETH-258916785,1753084564497,1,0.0305,0.03068,75.38,ETH-25JUL25-3800-C,3789.11,sell,90.0,90.0,,,,,,1753084564.497
641,ETH-258916788,1753084564506,1,0.0305,0.03068,75.38,ETH-25JUL25-3800-C,3789.11,sell,60.0,60.0,,,,,,1753084564.506
642,ETH-258917134,1753084717323,1,0.0305,0.030745,75.27,ETH-25JUL25-3800-C,3789.93,sell,2.0,2.0,,,,,,1753084717.323
644,ETH-258919508,1753086310802,1,0.0325,0.032044,75.7,ETH-25JUL25-3800-C,3804.76,buy,6.0,6.0,,,,,,1753086310.802
643,ETH-258919507,1753086310802,0,0.0325,0.032044,75.7,ETH-25JUL25-3800-C,3804.76,buy,18.0,18.0,,,,,,1753086310.802
645,ETH-258921372,1753087141611,2,0.0315,0.031769,74.23,ETH-25JUL25-3800-C,3801.61,sell,2.0,2.0,,,,,,1753087141.611
646,ETH-258922267,1753087643598,2,0.03,0.029966,75.24,ETH-25JUL25-3800-C,3786.93,sell,27.0,27.0,,,,,,1753087643.598
647,ETH-258922370,1753087711877,2,0.0295,0.029627,75.09,ETH-25JUL25-3800-C,3783.53,sell,30.0,30.0,,,,,,1753087711.877
649,ETH-258922517,1753087814543,1,0.03,0.030015,75.24,ETH-25JUL25-3800-C,3787.05,sell,1.0,1.0,,,,,,1753087814.543
650,ETH-258922518,1753087814543,1,0.03,0.030015,75.24,ETH-25JUL25-3800-C,3787.05,sell,2.0,2.0,,,,,,1753087814.543
648,ETH-258922516,1753087814543,0,0.03,0.030015,75.24,ETH-25JUL25-3800-C,3787.05,sell,1.0,1.0,,,,,,1753087814.543
651,ETH-258922805,1753087911186,2,0.029,0.029471,74.01,ETH-25JUL25-3800-C,3783.3,sell,11.0,11.0,,,,,,1753087911.186
652,ETH-258922861,1753087911724,3,0.029,0.029471,74.01,ETH-25JUL25-3800-C,3783.3,sell,19.0,19.0,,,,,,1753087911.724
653,ETH-258923174,1753087956147,2,0.0285,0.028815,74.69,ETH-25JUL25-3800-C,3776.93,sell,30.0,30.0,,,,,,1753087956.147
654,ETH-258923299,1753087973613,2,0.028,0.02808,75.09,ETH-25JUL25-3800-C,3771.75,sell,30.0,30.0,,,,,,1753087973.613
655,ETH-258923369,1753087990114,2,0.0275,0.027494,75.57,ETH-25JUL25-3800-C,3766.12,sell,12.0,12.0,,,,,,1753087990.114
657,ETH-258925906,1753090148647,1,0.028,0.028443,74.03,ETH-25JUL25-3800-C,3774.74,sell,18.0,18.0,,,,,,1753090148.647
656,ETH-258925905,1753090148647,0,0.028,0.028443,74.03,ETH-25JUL25-3800-C,3774.74,sell,5.0,5.0,,,,,,1753090148.647
658,ETH-258925907,1753090148649,1,0.028,0.028443,74.03,ETH-25JUL25-3800-C,3774.74,buy,12.0,12.0,,,,,,1753090148.649
659,ETH-258926309,1753090531353,0,0.029,0.028295,76.66,ETH-25JUL25-3800-C,3774.25,buy,10.0,10.0,,,,,,1753090531.353
660,ETH-258926577,1753090670497,2,0.0275,0.027588,75.04,ETH-25JUL25-3800-C,3767.49,sell,18.0,18.0,,,,,,1753090670.497
661,ETH-258926910,1753090843099,2,0.027,0.027242,74.29,ETH-25JUL25-3800-C,3765.75,sell,20.0,20.0,,,,,,1753090843.099
662,ETH-258926921,1753090843160,3,0.027,0.027242,74.29,ETH-25JUL25-3800-C,3765.75,sell,10.0,10.0,,,,,,1753090843.16
663,ETH-258930745,1753094529354,0,0.0305,0.030218,76.29,ETH-25JUL25-3800-C,3788.88,buy,1.0,1.0,,,,,,1753094529.354
664,ETH-258931583,1753094857371,0,0.0345,0.034027,77.2,ETH-25JUL25-3800-C,3816.27,buy,12.0,12.0,,,,,,1753094857.371
665,ETH-258931625,1753094857525,1,0.0345,0.034005,77.13,ETH-25JUL25-3800-C,3816.42,buy,107.0,107.0,,,,,,1753094857.525
666,ETH-258935919,1753097069402,0,0.036,0.035018,79.09,ETH-25JUL25-3800-C,3821.95,buy,20.0,20.0,,,,,,1753097069.402
667,ETH-258935938,1753097069442,1,0.036,0.035018,79.09,ETH-25JUL25-3800-C,3821.95,buy,7.0,7.0,,,,,,1753097069.442
668,ETH-258938362,1753097662101,0,0.038,0.037597,78.68,ETH-25JUL25-3800-C,3837.13,sell,4.0,4.0,,,,,,1753097662.101
669,ETH-258938763,1753097783664,2,0.0365,0.036235,77.99,ETH-25JUL25-3800-C,3829.01,buy,4.0,4.0,,,,,,1753097783.664
670,ETH-258940035,1753098408992,2,0.035,0.035168,77.41,ETH-25JUL25-3800-C,3819.52,sell,2.0,2.0,,,,,,1753098408.992
671,ETH-258940036,1753098408992,2,0.0345,0.035168,76.18,ETH-25JUL25-3800-C,3819.52,sell,8.0,8.0,,,,,,1753098408.992
672,ETH-258949109,1753102977946,2,0.033,0.033059,77.87,ETH-25JUL25-3800-C,3805.54,sell,5.0,5.0,,,,,,1753102977.946
673,ETH-258949225,1753102992653,2,0.0325,0.032652,77.61,ETH-25JUL25-3800-C,3802.53,sell,5.0,5.0,,,,,,1753102992.653
674,ETH-258949864,1753103112157,2,0.032,0.031955,78.24,ETH-25JUL25-3800-C,3796.77,sell,5.0,5.0,,,,,,1753103112.157
675,ETH-258950021,1753103114084,2,0.0315,0.031904,78.01,ETH-25JUL25-3800-C,3793.71,sell,5.0,5.0,,,,,,1753103114.084
676,ETH-258950226,1753103128183,2,0.031,0.030985,78.53,ETH-25JUL25-3800-C,3788.23,sell,5.0,5.0,,,,,,1753103128.183
677,ETH-258951652,1753103560998,2,0.0305,0.030408,78.86,ETH-25JUL25-3800-C,3783.27,sell,5.0,5.0,,,,,,1753103560.998
678,ETH-258952036,1753103591116,2,0.03,0.029941,78.77,ETH-25JUL25-3800-C,3779.58,sell,5.0,5.0,,,,,,1753103591.116
679,ETH-258968163,1753108489673,0,0.039,0.038503,78.89,ETH-25JUL25-3800-C,3848.59,buy,15.0,15.0,,,,,,1753108489.673
680,ETH-258968167,1753108489728,1,0.039,0.038503,78.89,ETH-25JUL25-3800-C,3848.59,buy,70.0,70.0,,,,,,1753108489.728
681,ETH-258968169,1753108489738,1,0.039,0.038503,78.89,ETH-25JUL25-3800-C,3848.59,buy,15.0,15.0,,,,,,1753108489.738
682,ETH-258968393,1753108511462,1,0.039,0.038857,78.06,ETH-25JUL25-3800-C,3850.84,sell,2.0,2.0,,,,,,1753108511.462
683,ETH-258972110,1753109411409,2,0.0385,0.038473,78.15,ETH-25JUL25-3800-C,3848.73,buy,29.0,29.0,,,,,,1753109411.409
684,ETH-258972148,1753109425065,3,0.0385,0.038419,78.12,ETH-25JUL25-3800-C,3848.79,buy,11.0,11.0,,,,,,1753109425.065
685,ETH-258972162,1753109430064,3,0.0385,0.038554,77.76,ETH-25JUL25-3800-C,3849.71,buy,60.0,60.0,,,,,,1753109430.064
686,ETH-258975809,1753111113029,2,0.0372,0.037604,76.54,ETH-25JUL25-3800-C,3844.29,sell,250.0,250.0,2.0,BLOCK-212419,ETH-CDIAG-1AUG25_25JUL25-4000_3800,,,1753111113.029
687,ETH-258982030,1753113905755,2,0.0325,0.032891,75.02,ETH-25JUL25-3800-C,3815.45,sell,7.0,7.0,,,,,,1753113905.755
688,ETH-258982076,1753113909986,2,0.032,0.032381,75.19,ETH-25JUL25-3800-C,3811.38,sell,8.0,8.0,,,,,,1753113909.986
689,ETH-258982426,1753113983066,2,0.0315,0.031833,75.02,ETH-25JUL25-3800-C,3807.96,sell,8.0,8.0,,,,,,1753113983.066
690,ETH-258982427,1753113983066,3,0.0315,0.031833,75.02,ETH-25JUL25-3800-C,3807.96,sell,1.0,1.0,,,,,,1753113983.066
691,ETH-258982622,1753114020922,2,0.031,0.031185,75.38,ETH-25JUL25-3800-C,3803.13,sell,8.0,8.0,,,,,,1753114020.922
692,ETH-258982708,1753114028133,2,0.0305,0.030788,75.33,ETH-25JUL25-3800-C,3799.62,sell,8.0,8.0,,,,,,1753114028.133
693,ETH-258983179,1753114088765,2,0.03,0.03016,75.46,ETH-25JUL25-3800-C,3795.21,sell,8.0,8.0,,,,,,1753114088.765
694,ETH-258984236,1753114365222,2,0.0295,0.029555,76.11,ETH-25JUL25-3800-C,3789.25,sell,13.0,13.0,,,,,,1753114365.222
695,ETH-258984238,1753114365371,3,0.0295,0.029555,76.11,ETH-25JUL25-3800-C,3789.25,sell,1.0,1.0,,,,,,1753114365.371
696,ETH-258984380,1753114382491,2,0.029,0.029094,76.08,ETH-25JUL25-3800-C,3785.49,sell,10.0,10.0,,,,,,1753114382.491
697,ETH-258985022,1753114537398,2,0.0285,0.028821,75.31,ETH-25JUL25-3800-C,3783.81,sell,1.0,1.0,,,,,,1753114537.398
698,ETH-258985023,1753114538460,0,0.029,0.028857,76.56,ETH-25JUL25-3800-C,3783.79,sell,5.0,5.0,,,,,,1753114538.46
699,ETH-258985063,1753114543322,2,0.0285,0.028857,75.57,ETH-25JUL25-3800-C,3782.99,sell,9.0,9.0,,,,,,1753114543.322
700,ETH-258985141,1753114556311,2,0.028,0.028188,75.94,ETH-25JUL25-3800-C,3777.84,sell,10.0,10.0,,,,,,1753114556.311
701,ETH-258987232,1753114844235,2,0.0265,0.02593,77.98,ETH-25JUL25-3800-C,3758.42,buy,100.0,100.0,,,,,,1753114844.235
702,ETH-258992234,1753115975318,0,0.03,0.029968,76.79,ETH-25JUL25-3800-C,3791.61,buy,13.0,13.0,,,,,,1753115975.318
703,ETH-258995179,1753116611707,2,0.026,0.025523,77.74,ETH-25JUL25-3800-C,3756.56,buy,62.0,62.0,,,,,,1753116611.707
704,ETH-258996546,1753117438177,0,0.028,0.028057,76.62,ETH-25JUL25-3800-C,3777.02,buy,7.0,7.0,,,,,,1753117438.177
705,ETH-258996548,1753117438935,1,0.028,0.028055,76.57,ETH-25JUL25-3800-C,3777.17,buy,30.0,30.0,,,,,,1753117438.935
706,ETH-258999357,1753119110457,2,0.0275,0.02784,75.9,ETH-25JUL25-3800-C,3776.33,sell,18.0,18.0,,,,,,1753119110.457
707,ETH-259007075,1753122129292,0,0.031,0.030312,78.75,ETH-25JUL25-3800-C,3796.75,buy,1.0,1.0,,,,,,1753122129.292
708,ETH-259009194,1753123023083,2,0.028,0.027876,77.41,ETH-25JUL25-3800-C,3777.43,sell,1.0,1.0,,,,,,1753123023.083
709,ETH-259009419,1753123150265,2,0.027,0.027138,76.81,ETH-25JUL25-3800-C,3770.73,buy,1.0,1.0,,,,,,1753123150.265
710,ETH-259019516,1753127235806,2,0.0225,0.022907,77.05,ETH-25JUL25-3800-C,3731.47,sell,1.0,1.0,,,,,,1753127235.806
711,ETH-259019746,1753127257221,2,0.022,0.022648,76.55,ETH-25JUL25-3800-C,3728.51,sell,1.0,1.0,,,,,,1753127257.221
712,ETH-259031242,1753132556043,0,0.025,0.024491,78.49,ETH-25JUL25-3800-C,3751.48,buy,10.0,10.0,,,,,,1753132556.043
713,ETH-259034528,1753137706080,0,0.027,0.026855,76.33,ETH-25JUL25-3800-C,3777.56,buy,2.0,2.0,,,,,,1753137706.08
715,ETH-259034621,1753137835714,1,0.0275,0.027182,76.92,ETH-25JUL25-3800-C,3779.56,buy,20.0,20.0,,,,,,1753137835.714
714,ETH-259034620,1753137835714,0,0.0275,0.027182,76.92,ETH-25JUL25-3800-C,3779.56,buy,30.0,30.0,,,,,,1753137835.714
716,ETH-259034622,1753137835716,1,0.0275,0.027182,76.92,ETH-25JUL25-3800-C,3779.56,sell,11.0,11.0,,,,,,1753137835.716
717,ETH-259039083,1753144535370,2,0.0235,0.023871,73.54,ETH-25JUL25-3800-C,3760.02,sell,1.0,1.0,,,,,,1753144535.37
718,ETH-259039085,1753144535414,3,0.0235,0.023871,73.54,ETH-25JUL25-3800-C,3760.02,sell,24.0,24.0,,,,,,1753144535.414
719,ETH-259052435,1753149216770,0,0.0275,0.027241,75.23,ETH-25JUL25-3800-C,3789.97,buy,82.0,82.0,,,,,,1753149216.77
720,ETH-259052466,1753149216804,1,0.0275,0.027241,75.23,ETH-25JUL25-3800-C,3789.97,buy,12.0,12.0,,,,,,1753149216.804
721,ETH-259052481,1753149216847,1,0.0275,0.027241,75.23,ETH-25JUL25-3800-C,3789.97,buy,6.0,6.0,,,,,,1753149216.847
722,ETH-259052482,1753149216847,1,0.0275,0.027241,75.23,ETH-25JUL25-3800-C,3789.97,buy,29.0,29.0,,,,,,1753149216.847
723,ETH-259052505,1753149216921,1,0.0275,0.027241,75.23,ETH-25JUL25-3800-C,3789.97,buy,24.0,24.0,,,,,,1753149216.921
724,ETH-259053511,1753149377723,0,0.029,0.028997,75.97,ETH-25JUL25-3800-C,3798.08,sell,20.0,20.0,,,,,,1753149377.723
725,ETH-259054275,1753149650145,2,0.0285,0.028745,75.56,ETH-25JUL25-3800-C,3796.27,sell,26.0,26.0,,,,,,1753149650.145
726,ETH-259054986,1753149955772,2,0.0275,0.027436,76.47,ETH-25JUL25-3800-C,3785.93,buy,3.0,3.0,,,,,,1753149955.772
727,ETH-259055015,1753149970863,3,0.0275,0.027478,76.16,ETH-25JUL25-3800-C,3786.9,buy,2.0,2.0,,,,,,1753149970.863
728,ETH-259056772,1753152170845,2,0.025,0.025642,73.72,ETH-25JUL25-3800-C,3775.29,sell,24.0,24.0,,,,,,1753152170.845
729,ETH-259062199,1753155446281,2,0.019,0.019474,75.68,ETH-25JUL25-3800-C,3717.0,sell,88.0,88.0,,,,,,1753155446.281
730,ETH-259065929,1753158697367,2,0.0185,0.018345,76.25,ETH-25JUL25-3800-C,3712.15,buy,11.0,11.0,,,,,,1753158697.367
731,ETH-259066724,1753159132753,2,0.0175,0.01793,74.51,ETH-25JUL25-3800-C,3708.72,sell,10.0,10.0,,,,,,1753159132.753
732,ETH-259071112,1753160200173,2,0.015,0.015667,75.23,ETH-25JUL25-3800-C,3679.4,sell,2.0,2.0,,,,,,1753160200.173
733,ETH-259071113,1753160200175,3,0.015,0.015667,75.23,ETH-25JUL25-3800-C,3679.4,buy,36.0,36.0,,,,,,1753160200.175
