trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,liquidation,combo_id,unix_sec
187,ETH-258765448,1753010287559,3,0.0365,0.036528,76.47,ETH-25JUL25-3700-C,3706.06,buy,4.0,4.0,,,,,1753010287.559
189,ETH-258785118,1753016270291,1,0.042,0.042374,78.55,ETH-25JUL25-3700-C,3740.0,sell,11.0,11.0,,,,,1753016270.291
188,ETH-258785117,1753016270291,0,0.042,0.042374,78.55,ETH-25JUL25-3700-C,3740.0,sell,16.0,16.0,,,,,1753016270.291
190,ETH-258785121,1753016297996,1,0.042,0.042372,78.36,ETH-25JUL25-3700-C,3740.66,sell,12.0,12.0,,,,,1753016297.996
193,ETH-258785125,1753016306148,1,0.042,0.042449,78.36,ETH-25JUL25-3700-C,3740.68,sell,36.0,36.0,,,,,1753016306.148
192,ETH-258785124,1753016306148,1,0.042,0.042449,78.36,ETH-25JUL25-3700-C,3740.68,sell,20.0,20.0,,,,,1753016306.148
191,ETH-258785123,1753016306148,1,0.042,0.042449,78.36,ETH-25JUL25-3700-C,3740.68,sell,16.0,16.0,,,,,1753016306.148
194,ETH-258788811,1753018800606,0,0.0425,0.04236,78.28,ETH-25JUL25-3700-C,3744.34,sell,1.0,1.0,,,,,1753018800.606
195,ETH-258788812,1753018800606,1,0.0425,0.04236,78.28,ETH-25JUL25-3700-C,3744.34,sell,1.0,1.0,,,,,1753018800.606
196,ETH-258799588,1753025535110,0,0.046,0.045784,79.1,ETH-25JUL25-3700-C,3768.02,buy,1.0,1.0,,,,,1753025535.11
197,ETH-258803348,1753026703542,0,0.0485,0.04851,78.37,ETH-25JUL25-3700-C,3786.16,buy,1.0,1.0,,,,,1753026703.542
198,ETH-258810780,1753029021835,0,0.05,0.049663,79.43,ETH-25JUL25-3700-C,3795.6,buy,1.0,1.0,,,,,1753029021.835
199,ETH-258816615,1753030427772,0,0.0535,0.053234,80.54,ETH-25JUL25-3700-C,3815.19,buy,1.0,1.0,,,,,1753030427.772
200,ETH-258832347,1753035794934,2,0.042,0.042005,79.85,ETH-25JUL25-3700-C,3743.98,buy,15.0,15.0,,,,,1753035794.934
201,ETH-258837183,1753039994357,0,0.045,0.045027,79.84,ETH-25JUL25-3700-C,3765.38,buy,3.0,3.0,,,,,1753039994.357
202,ETH-258842742,1753043441144,2,0.0415,0.041629,79.76,ETH-25JUL25-3700-C,3742.36,buy,1.0,1.0,,,,,1753043441.144
203,ETH-258857201,1753049975625,2,0.038,0.037403,82.29,ETH-25JUL25-3700-C,3711.57,buy,1.0,1.0,,,,,1753049975.625
204,ETH-258873432,1753056223834,0,0.043,0.042733,79.23,ETH-25JUL25-3700-C,3758.48,sell,2.0,2.0,,,,,1753056223.834
205,ETH-258873983,1753056436481,2,0.042,0.041413,79.97,ETH-25JUL25-3700-C,3749.96,buy,1.0,1.0,,,,,1753056436.481
206,ETH-258874107,1753056560572,2,0.041,0.041067,78.23,ETH-25JUL25-3700-C,3748.42,sell,1.0,1.0,,,,,1753056560.572
207,ETH-258879433,1753057802225,2,0.039,0.03851,79.12,ETH-25JUL25-3700-C,3732.67,buy,2.0,2.0,,,,,1753057802.225
208,ETH-258879477,1753057809893,2,0.0385,0.038575,77.91,ETH-25JUL25-3700-C,3732.03,buy,1.0,1.0,,,,,1753057809.893
209,ETH-258905243,1753077629827,0,0.045,0.044596,76.04,ETH-25JUL25-3700-C,3785.03,sell,1.0,1.0,,,,,1753077629.827
210,ETH-258907264,1753079000587,0,0.0475,0.046751,76.88,ETH-25JUL25-3700-C,3799.4,sell,1.0,1.0,,,,,1753079000.587
211,ETH-258907527,1753079031587,0,0.048,0.047905,75.45,ETH-25JUL25-3700-C,3805.55,sell,1.0,1.0,,,,,1753079031.587
212,ETH-258907685,1753079068475,0,0.0485,0.047308,78.44,ETH-25JUL25-3700-C,3801.81,sell,1.0,1.0,,,,,1753079068.475
213,ETH-258911785,1753081368779,2,0.0465,0.045999,76.02,ETH-25JUL25-3700-C,3795.96,sell,30.0,30.0,,,,,1753081368.779
214,ETH-258913008,1753082288453,2,0.046,0.045754,75.43,ETH-25JUL25-3700-C,3794.04,sell,100.0,100.0,,,,,1753082288.453
215,ETH-258913012,1753082292765,3,0.046,0.045703,75.65,ETH-25JUL25-3700-C,3793.7,sell,100.0,100.0,,,,,1753082292.765
216,ETH-258917783,1753085033022,2,0.0445,0.044493,74.53,ETH-25JUL25-3700-C,3789.94,buy,10.0,10.0,,,,,1753085033.022
217,ETH-258935717,1753097068839,0,0.051,0.050145,78.46,ETH-25JUL25-3700-C,3821.95,buy,1.0,1.0,,,,,1753097068.839
218,ETH-258938024,1753097595100,0,0.0525,0.051942,78.18,ETH-25JUL25-3700-C,3831.35,buy,1.0,1.0,,,,,1753097595.1
219,ETH-258943408,1753099904294,2,0.047,0.046817,77.46,ETH-25JUL25-3700-C,3800.16,buy,4.0,4.0,,,,,1753099904.294
220,ETH-258956209,1753104996739,0,0.0475,0.046366,80.69,ETH-25JUL25-3700-C,3798.38,buy,5.0,5.0,,,,,1753104996.739
221,ETH-258972195,1753109443710,0,0.0555,0.0553,79.01,ETH-25JUL25-3700-C,3852.41,buy,1.0,1.0,,,,,1753109443.71
222,ETH-258985537,1753114587526,2,0.04,0.039972,75.1,ETH-25JUL25-3700-C,3766.72,buy,1.0,1.0,,,,,1753114587.526
223,ETH-259003598,1753120049555,2,0.038,0.03702,78.21,ETH-25JUL25-3700-C,3748.49,buy,45.0,45.0,,,,,1753120049.555
224,ETH-259015106,1753125180003,0,0.0405,0.040204,78.21,ETH-25JUL25-3700-C,3766.11,buy,14.0,14.0,,,,,1753125180.003
225,ETH-259015424,1753125429826,1,0.0405,0.040358,77.87,ETH-25JUL25-3700-C,3767.28,buy,7.0,7.0,,,,,1753125429.826
226,ETH-259021103,1753127788163,2,0.0355,0.035489,78.01,ETH-25JUL25-3700-C,3732.31,buy,22.0,22.0,,,,,1753127788.163
227,ETH-259021108,1753127789678,3,0.0355,0.035544,77.84,ETH-25JUL25-3700-C,3733.26,buy,19.0,19.0,,,,,1753127789.678
228,ETH-259021117,1753127790215,3,0.0355,0.035544,77.84,ETH-25JUL25-3700-C,3733.26,buy,10.0,10.0,,,,,1753127790.215
229,ETH-259021124,1753127790254,3,0.0355,0.035544,77.84,ETH-25JUL25-3700-C,3733.26,buy,1.0,1.0,,,,,1753127790.254
230,ETH-259021126,1753127790382,3,0.0355,0.035544,77.84,ETH-25JUL25-3700-C,3733.26,buy,1.0,1.0,,,,,1753127790.382
231,ETH-259021127,1753127790466,3,0.0355,0.035544,77.84,ETH-25JUL25-3700-C,3733.26,buy,10.0,10.0,,,,,1753127790.466
232,ETH-259035933,1753140286770,0,0.0375,0.037605,73.9,ETH-25JUL25-3700-C,3761.09,buy,10.0,10.0,,,,,1753140286.77
233,ETH-259035934,1753140286784,1,0.0375,0.037605,73.9,ETH-25JUL25-3700-C,3761.09,buy,3.0,3.0,,,,,1753140286.784
234,ETH-259035935,1753140286799,1,0.0375,0.037605,73.9,ETH-25JUL25-3700-C,3761.09,buy,5.0,5.0,,,,,1753140286.799
235,ETH-259035936,1753140286800,1,0.0375,0.037605,73.9,ETH-25JUL25-3700-C,3761.09,buy,32.0,32.0,,,,,1753140286.8
236,ETH-259062016,1753155444887,2,0.0305,0.030946,74.62,ETH-25JUL25-3700-C,3717.25,sell,6.0,6.0,,,,,1753155444.887
237,ETH-259062247,1753155452166,2,0.0295,0.030118,73.89,ETH-25JUL25-3700-C,3712.12,sell,4.0,4.0,,,,,1753155452.166
238,ETH-259064961,1753158079115,0,0.0305,0.030573,74.45,ETH-25JUL25-3700-C,3718.33,buy,2.0,2.0,,,,,1753158079.115
239,ETH-259064991,1753158108324,1,0.0305,0.030417,74.64,ETH-25JUL25-3700-C,3718.26,buy,2.0,2.0,,,,,1753158108.324
240,ETH-259065269,1753158293736,2,0.0295,0.029351,75.01,ETH-25JUL25-3700-C,3709.95,buy,2.0,2.0,,,,,1753158293.736
241,ETH-259065463,1753158422305,2,0.029,0.028745,75.14,ETH-25JUL25-3700-C,3706.67,buy,2.0,2.0,,,,,1753158422.305
242,ETH-259066266,1753158890248,3,0.029,0.028721,75.11,ETH-25JUL25-3700-C,3707.1,buy,1.0,1.0,,,,,1753158890.248
243,ETH-259068165,1753159398371,2,0.0275,0.02741,75.01,ETH-25JUL25-3700-C,3696.34,sell,9.0,9.0,,,,,1753159398.371
244,ETH-259071131,1753160217081,2,0.025,0.025177,74.95,ETH-25JUL25-3700-C,3677.13,sell,17.0,17.0,,,,,1753160217.081
245,ETH-259071144,1753160221335,3,0.025,0.02527,74.68,ETH-25JUL25-3700-C,3677.77,sell,16.0,16.0,,,,,1753160221.335
246,ETH-259076401,1753161178734,0,0.026,0.025743,75.78,ETH-25JUL25-3700-C,3682.04,buy,7.0,7.0,,,,,1753161178.734
247,ETH-259079741,1753162590924,0,0.0265,0.026218,74.81,ETH-25JUL25-3700-C,3689.12,buy,20.0,20.0,,,,,1753162590.924
248,ETH-259083726,1753164300959,2,0.026,0.026258,73.44,ETH-25JUL25-3700-C,3689.82,sell,14.0,14.0,,,,,1753164300.959
249,ETH-259083804,1753164378666,3,0.026,0.026607,72.56,ETH-25JUL25-3700-C,3692.04,sell,1.0,1.0,,,,,1753164378.666
250,ETH-259089713,1753168819251,0,0.0275,0.027191,73.76,ETH-25JUL25-3700-C,3702.32,buy,1.0,1.0,,,,,1753168819.251
251,ETH-259095853,1753171661965,2,0.02,0.02042,72.14,ETH-25JUL25-3700-C,3647.8,buy,7.0,7.0,,,,,1753171661.965
252,ETH-259101900,1753172868644,2,0.018,0.01796,72.61,ETH-25JUL25-3700-C,3628.32,buy,2.0,2.0,,,,,1753172868.644
253,ETH-259107679,1753174581850,0,0.02,0.020044,69.62,ETH-25JUL25-3700-C,3656.99,buy,5.0,5.0,,,,,1753174581.85
254,ETH-259107680,1753174581856,1,0.02,0.020044,69.62,ETH-25JUL25-3700-C,3656.99,buy,1.0,1.0,,,,,1753174581.856
255,ETH-259107768,1753174616257,2,0.0195,0.019893,69.17,ETH-25JUL25-3700-C,3653.6,sell,1.0,1.0,,,,,1753174616.257
256,ETH-259107958,1753174659235,2,0.0185,0.019047,68.37,ETH-25JUL25-3700-C,3647.3,sell,1.0,1.0,,,,,1753174659.235
257,ETH-259108253,1753174860406,3,0.0185,0.019103,68.36,ETH-25JUL25-3700-C,3647.38,sell,5.0,5.0,,,,,1753174860.406
258,ETH-259109640,1753175445814,2,0.0165,0.017401,67.31,ETH-25JUL25-3700-C,3631.7,sell,1.0,1.0,,,,,1753175445.814
259,ETH-259111532,1753175930979,3,0.0165,0.01678,68.0,ETH-25JUL25-3700-C,3629.74,sell,13.0,13.0,,,,,1753175930.979
260,ETH-259114498,1753176963003,0,0.019,0.018886,68.53,ETH-25JUL25-3700-C,3651.34,buy,6.0,6.0,,,,,1753176963.003
261,ETH-259114753,1753177001762,1,0.019,0.01953,66.72,ETH-25JUL25-3700-C,3656.78,sell,1.0,1.0,,,,,1753177001.762
262,ETH-259114850,1753177052687,0,0.0195,0.019508,68.11,ETH-25JUL25-3700-C,3656.96,buy,2.0,2.0,,,,,1753177052.687
263,ETH-259114880,1753177063010,1,0.0195,0.0196,67.84,ETH-25JUL25-3700-C,3657.22,sell,1.0,1.0,,,,,1753177063.01
264,ETH-259116053,1753177591731,0,0.02,0.020646,65.92,ETH-25JUL25-3700-C,3668.06,sell,1.0,1.0,,,,,1753177591.731
265,ETH-259116062,1753177595812,1,0.02,0.020618,66.02,ETH-25JUL25-3700-C,3667.42,sell,1.0,1.0,,,,,1753177595.812
266,ETH-259117730,1753178462586,2,0.0195,0.019993,66.1,ETH-25JUL25-3700-C,3664.33,sell,17.0,17.0,,,,,1753178462.586
267,ETH-259119889,1753179733231,2,0.019,0.019713,65.03,ETH-25JUL25-3700-C,3663.9,sell,1.0,1.0,,,,,1753179733.231
268,ETH-259120404,1753180091661,0,0.02,0.020575,65.39,ETH-25JUL25-3700-C,3670.98,sell,13.0,13.0,,,,,1753180091.661
269,ETH-259121402,1753180751952,0,0.0225,0.022333,67.4,ETH-25JUL25-3700-C,3685.83,buy,2.0,2.0,,,,,1753180751.952
270,ETH-259121409,1753180767768,1,0.0225,0.022354,67.39,ETH-25JUL25-3700-C,3685.59,buy,8.0,8.0,,,,,1753180767.768
271,ETH-259121471,1753180859658,1,0.0225,0.022381,67.33,ETH-25JUL25-3700-C,3685.85,buy,2.0,2.0,,,,,1753180859.658
272,ETH-259121591,1753180961666,2,0.022,0.022194,66.48,ETH-25JUL25-3700-C,3684.56,sell,8.0,8.0,,,,,1753180961.666
273,ETH-259121592,1753180965245,3,0.022,0.022183,66.49,ETH-25JUL25-3700-C,3684.47,sell,1.0,1.0,,,,,1753180965.245
274,ETH-259121593,1753180965995,3,0.022,0.022166,66.49,ETH-25JUL25-3700-C,3684.57,sell,1.0,1.0,,,,,1753180965.995
275,ETH-259121599,1753180991850,2,0.0215,0.022142,65.07,ETH-25JUL25-3700-C,3684.59,sell,2.0,2.0,,,,,1753180991.85
276,ETH-259121602,1753180994302,3,0.0215,0.022146,65.08,ETH-25JUL25-3700-C,3684.57,sell,1.0,1.0,,,,,1753180994.302
277,ETH-259122057,1753181599028,0,0.0225,0.023127,65.13,ETH-25JUL25-3700-C,3692.24,sell,1.0,1.0,,,,,1753181599.028
278,ETH-259123811,1753182755081,0,0.0235,0.023504,66.49,ETH-25JUL25-3700-C,3696.87,sell,17.0,17.0,,,,,1753182755.081
279,ETH-259124491,1753183174306,2,0.023,0.023318,65.67,ETH-25JUL25-3700-C,3695.64,sell,1.0,1.0,,,,,1753183174.306
280,ETH-259124518,1753183206413,0,0.0235,0.023588,66.49,ETH-25JUL25-3700-C,3696.7,sell,10.0,10.0,,,,,1753183206.413
281,ETH-259125188,1753183570513,0,0.024,0.02408,66.42,ETH-25JUL25-3700-C,3701.6,sell,5.0,5.0,,,,,1753183570.513
282,ETH-259129212,1753186241490,0,0.0255,0.024992,68.69,ETH-25JUL25-3700-C,3707.6,buy,17.0,17.0,,,,,1753186241.49
283,ETH-259129215,1753186249172,1,0.0255,0.025368,67.93,ETH-25JUL25-3700-C,3709.47,buy,8.0,8.0,,,,,1753186249.172
284,ETH-259129922,1753186927169,2,0.0235,0.02421,65.37,ETH-25JUL25-3700-C,3701.6,sell,5.0,5.0,,,,,1753186927.169
285,ETH-259132006,1753189406428,0,0.025,0.024959,67.74,ETH-25JUL25-3700-C,3707.56,sell,3.0,3.0,,,,,1753189406.428
286,ETH-259132084,1753189448770,2,0.024,0.024226,66.97,ETH-25JUL25-3700-C,3702.37,sell,50.0,50.0,,,,,1753189448.77
287,ETH-259132230,1753189586497,0,0.025,0.024961,67.7,ETH-25JUL25-3700-C,3707.64,sell,50.0,50.0,,,,,1753189586.497
288,ETH-259132289,1753189625159,2,0.0245,0.024436,67.82,ETH-25JUL25-3700-C,3703.78,sell,50.0,50.0,,,,,1753189625.159
289,ETH-259132308,1753189646736,2,0.024,0.024042,67.76,ETH-25JUL25-3700-C,3700.33,sell,19.0,19.0,,,,,1753189646.736
290,ETH-259132317,1753189648232,3,0.024,0.023969,67.84,ETH-25JUL25-3700-C,3700.13,sell,31.0,31.0,,,,,1753189648.232
291,ETH-259132996,1753190185019,0,0.0245,0.024494,67.77,ETH-25JUL25-3700-C,3704.16,sell,50.0,50.0,,,,,1753190185.019
292,ETH-259133027,1753190204043,1,0.0245,0.024315,68.21,ETH-25JUL25-3700-C,3703.14,sell,50.0,50.0,,,,,1753190204.043
293,ETH-259134383,1753190812173,2,0.0235,0.023565,66.81,ETH-25JUL25-3700-C,3699.27,sell,1.0,1.0,,,,,1753190812.173
294,ETH-259134907,1753191069909,2,0.023,0.022876,67.65,ETH-25JUL25-3700-C,3693.37,sell,12.0,12.0,,,,,1753191069.909
295,ETH-259134968,1753191095672,3,0.023,0.02281,68.25,ETH-25JUL25-3700-C,3691.63,sell,38.0,38.0,,,,,1753191095.672
296,ETH-259135637,1753191191941,2,0.0205,0.020472,68.39,ETH-25JUL25-3700-C,3671.39,sell,13.0,13.0,,,,,1753191191.941
297,ETH-259135638,1753191191969,3,0.0205,0.020472,68.39,ETH-25JUL25-3700-C,3671.39,sell,2.0,2.0,,,,,1753191191.969
298,ETH-259135645,1753191192259,3,0.0205,0.020472,68.39,ETH-25JUL25-3700-C,3671.39,sell,35.0,35.0,,,,,1753191192.259
299,ETH-259136091,1753191288679,0,0.0215,0.021317,68.79,ETH-25JUL25-3700-C,3678.15,sell,50.0,50.0,,,,,1753191288.679
300,ETH-259137968,1753191711955,0,0.0235,0.023515,68.5,ETH-25JUL25-3700-C,3695.58,sell,50.0,50.0,,,,,1753191711.955
301,ETH-259144672,1753192869527,2,0.018,0.017828,69.32,ETH-25JUL25-3700-C,3647.92,buy,8.0,8.0,,,,,1753192869.527
302,ETH-259144673,1753192869531,3,0.018,0.017828,69.32,ETH-25JUL25-3700-C,3647.92,sell,42.0,42.0,,,,,1753192869.531
303,ETH-259146774,1753193231136,0,0.0185,0.01902,67.58,ETH-25JUL25-3700-C,3658.46,sell,1.0,1.0,,,,,1753193231.136
304,ETH-259150265,1753194998502,0,0.0205,0.020894,67.39,ETH-25JUL25-3700-C,3676.39,sell,1.0,1.0,,,,,1753194998.502
305,ETH-259150569,1753195306538,1,0.0205,0.020841,67.37,ETH-25JUL25-3700-C,3676.32,sell,8.0,8.0,,,,,1753195306.538
306,ETH-259150579,1753195307274,1,0.0205,0.020871,67.31,ETH-25JUL25-3700-C,3676.47,sell,1.0,1.0,,,,,1753195307.274
307,ETH-259150583,1753195311656,1,0.0205,0.02096,67.14,ETH-25JUL25-3700-C,3676.94,sell,1.0,1.0,,,,,1753195311.656
308,ETH-259160636,1753200128021,0,0.026,0.025882,68.59,ETH-25JUL25-3700-C,3716.75,buy,9.0,9.0,,,,,1753200128.021
309,ETH-259173857,1753207487852,2,0.023,0.022927,66.98,ETH-25JUL25-3700-C,3701.94,buy,1.0,1.0,,,,,1753207487.852
310,ETH-259175812,1753208803466,3,0.023,0.022721,67.56,ETH-25JUL25-3700-C,3700.3,buy,10.0,10.0,,,,,1753208803.466
311,ETH-259179276,1753210662237,0,0.025,0.025791,64.26,ETH-25JUL25-3700-C,3723.47,sell,2.0,2.0,,,,,1753210662.237
312,ETH-259182044,1753212373013,2,0.023,0.022877,67.33,ETH-25JUL25-3700-C,3702.51,sell,1.0,1.0,,,,,1753212373.013
313,ETH-259184057,1753213515494,2,0.02,0.020311,65.91,ETH-25JUL25-3700-C,3683.16,sell,10.0,10.0,,,,,1753213515.494
314,ETH-259184407,1753213614375,2,0.019,0.018969,67.03,ETH-25JUL25-3700-C,3672.5,sell,10.0,10.0,,,,,1753213614.375
315,ETH-259185825,1753214082413,2,0.018,0.018256,66.61,ETH-25JUL25-3700-C,3665.25,sell,10.0,10.0,,,,,1753214082.413
316,ETH-259190185,1753215421312,0,0.022,0.022015,67.23,ETH-25JUL25-3700-C,3696.64,sell,19.0,19.0,,,,,1753215421.312
317,ETH-259192694,1753218300506,0,0.023,0.022994,67.28,ETH-25JUL25-3700-C,3705.58,buy,2.0,2.0,,,,,1753218300.506
318,ETH-259194912,1753222038367,0,0.0235,0.023494,65.89,ETH-25JUL25-3700-C,3713.62,buy,4.0,4.0,,,,,1753222038.367
319,ETH-259195409,1753222901072,0,0.024,0.024096,65.53,ETH-25JUL25-3700-C,3718.19,buy,10.0,10.0,,,,,1753222901.072
320,ETH-259197581,1753225600924,0,0.0255,0.025314,66.2,ETH-25JUL25-3700-C,3728.47,buy,2.0,2.0,,,,,1753225600.924
321,ETH-259197828,1753225888872,2,0.025,0.024802,66.11,ETH-25JUL25-3700-C,3725.43,buy,2.0,2.0,,,,,1753225888.872
322,ETH-259198014,1753226044196,0,0.0265,0.02625,66.09,ETH-25JUL25-3700-C,3735.12,buy,4.0,4.0,,,,,1753226044.196
323,ETH-259198511,1753226190087,0,0.028,0.027605,66.74,ETH-25JUL25-3700-C,3743.59,buy,1.0,1.0,,,,,1753226190.087
324,ETH-259198620,1753226220762,2,0.0275,0.027193,66.38,ETH-25JUL25-3700-C,3741.59,buy,3.0,3.0,,,,,1753226220.762
325,ETH-259202355,1753229832618,2,0.0265,0.026381,66.33,ETH-25JUL25-3700-C,3735.97,buy,2.0,2.0,,,,,1753229832.618
326,ETH-259206496,1753232524958,2,0.0245,0.02426,66.58,ETH-25JUL25-3700-C,3722.83,buy,15.0,15.0,,,,,1753232524.958
327,ETH-259207180,1753233020238,2,0.024,0.02411,65.53,ETH-25JUL25-3700-C,3721.75,buy,3.0,3.0,,,,,1753233020.238
328,ETH-259207181,1753233020317,3,0.024,0.02411,65.53,ETH-25JUL25-3700-C,3721.75,buy,1.0,1.0,,,,,1753233020.317
329,ETH-259207189,1753233023989,3,0.024,0.024133,65.55,ETH-25JUL25-3700-C,3721.67,buy,2.0,2.0,,,,,1753233023.989
330,ETH-259207190,1753233023998,3,0.024,0.024133,65.55,ETH-25JUL25-3700-C,3721.67,buy,2.0,2.0,,,,,1753233023.998
331,ETH-259207191,1753233024033,3,0.024,0.024133,65.55,ETH-25JUL25-3700-C,3721.67,buy,2.0,2.0,,,,,1753233024.033
332,ETH-259207192,1753233024114,3,0.024,0.024133,65.55,ETH-25JUL25-3700-C,3721.67,buy,60.0,60.0,,,,,1753233024.114
333,ETH-259207194,1753233026415,3,0.024,0.024088,65.32,ETH-25JUL25-3700-C,3722.29,buy,135.0,135.0,,,,,1753233026.415
334,ETH-259207195,1753233026729,3,0.024,0.024088,65.32,ETH-25JUL25-3700-C,3722.29,buy,104.0,104.0,,,,,1753233026.729
335,ETH-259207196,1753233026741,3,0.024,0.024088,65.32,ETH-25JUL25-3700-C,3722.29,buy,76.0,76.0,,,,,1753233026.741
336,ETH-259207638,1753233372626,0,0.0255,0.025189,65.95,ETH-25JUL25-3700-C,3730.96,buy,2.0,2.0,,,,,1753233372.626
337,ETH-259214702,1753238740071,2,0.0245,0.024791,63.41,ETH-25JUL25-3700-C,3732.22,sell,52.0,52.0,,,,,1753238740.071
338,ETH-259216813,1753240710703,0,0.0255,0.025209,64.4,ETH-25JUL25-3700-C,3736.64,sell,3.0,3.0,,,,,1753240710.703
339,ETH-259239393,1753260039766,2,0.0155,0.016146,61.98,ETH-25JUL25-3700-C,3676.64,sell,6.0,6.0,,,,,1753260039.766
340,ETH-259246904,1753264101308,2,0.014,0.013976,62.96,ETH-25JUL25-3700-C,3663.26,sell,7.0,7.0,,,,,1753264101.308
341,ETH-259247658,1753265039547,2,0.0125,0.013077,61.53,ETH-25JUL25-3700-C,3653.53,sell,1.0,1.0,,,,,1753265039.547
342,ETH-259249589,1753265881569,2,0.012,0.012621,61.21,ETH-25JUL25-3700-C,3649.82,sell,1.0,1.0,,,,,1753265881.569
343,ETH-259251573,1753268266572,0,0.0135,0.013982,60.07,ETH-25JUL25-3700-C,3668.08,sell,2.0,2.0,,,,,1753268266.572
344,ETH-259251624,1753268581947,2,0.013,0.013693,59.34,ETH-25JUL25-3700-C,3665.56,sell,1.0,1.0,,,,,1753268581.947
345,ETH-259251737,1753268848068,3,0.013,0.013571,59.64,ETH-25JUL25-3700-C,3664.54,sell,5.0,5.0,,,,,1753268848.068
346,ETH-259255580,1753273775360,0,0.0145,0.014721,60.75,ETH-25JUL25-3700-C,3677.24,buy,90.0,90.0,,,,,1753273775.36
347,ETH-259256984,1753274825123,2,0.013,0.01278,62.67,ETH-25JUL25-3700-C,3660.53,sell,16.0,16.0,,,,,1753274825.123
348,ETH-259256994,1753274843779,3,0.013,0.012866,63.05,ETH-25JUL25-3700-C,3659.59,sell,34.0,34.0,,,,,1753274843.779
349,ETH-259257202,1753275055637,3,0.013,0.013042,62.98,ETH-25JUL25-3700-C,3659.88,sell,50.0,50.0,,,,,1753275055.637
350,ETH-259257258,1753275080403,3,0.013,0.013152,62.6,ETH-25JUL25-3700-C,3660.74,sell,50.0,50.0,,,,,1753275080.403
351,ETH-259260386,1753276032249,2,0.011,0.010565,66.05,ETH-25JUL25-3700-C,3633.18,buy,104.0,104.0,,,,,1753276032.249
353,ETH-259260388,1753276032249,3,0.011,0.010565,66.05,ETH-25JUL25-3700-C,3633.18,buy,14.0,14.0,,,,,1753276032.249
354,ETH-259260389,1753276032249,3,0.011,0.010565,66.05,ETH-25JUL25-3700-C,3633.18,buy,381.0,381.0,,,,,1753276032.249
352,ETH-259260387,1753276032249,3,0.011,0.010565,66.05,ETH-25JUL25-3700-C,3633.18,buy,1.0,1.0,,,,,1753276032.249
355,ETH-259262491,1753276564593,0,0.0125,0.012444,64.64,ETH-25JUL25-3700-C,3652.1,sell,10.0,10.0,,,,,1753276564.593
356,ETH-259268335,1753278134966,2,0.01,0.009829,66.15,ETH-25JUL25-3700-C,3623.79,sell,30.0,30.0,,,,,1753278134.966
357,ETH-259277169,1753279062972,2,0.008,0.008264,66.55,ETH-25JUL25-3700-C,3599.28,sell,2.0,2.0,,,,,1753279062.972
358,ETH-259281509,1753280218288,3,0.008,0.008254,66.48,ETH-25JUL25-3700-C,3599.26,buy,2.0,2.0,,,,,1753280218.288
359,ETH-259285239,1753281904410,3,0.008,0.008298,65.28,ETH-25JUL25-3700-C,3604.18,sell,20.0,20.0,,,,,1753281904.41
360,ETH-259285249,1753281920231,2,0.0075,0.008221,63.23,ETH-25JUL25-3700-C,3603.73,sell,10.0,10.0,,,,,1753281920.231
361,ETH-259289878,1753284558081,0,0.008,0.007723,66.13,ETH-25JUL25-3700-C,3603.85,buy,18.0,18.0,,,,,1753284558.081
362,ETH-259289880,1753284558109,1,0.008,0.007723,66.13,ETH-25JUL25-3700-C,3603.85,buy,1.0,1.0,,,,,1753284558.109
363,ETH-259289893,1753284558167,1,0.008,0.007723,66.13,ETH-25JUL25-3700-C,3603.85,buy,4.0,4.0,,,,,1753284558.167
364,ETH-259293731,1753286403244,0,0.0115,0.011277,65.68,ETH-25JUL25-3700-C,3645.74,buy,2.0,2.0,,,,,1753286403.244
365,ETH-259299994,1753288474741,2,0.007,0.007123,64.52,ETH-25JUL25-3700-C,3597.23,sell,10.0,10.0,,,,,1753288474.741
366,ETH-259301228,1753288876586,2,0.006,0.00639,63.12,ETH-25JUL25-3700-C,3588.32,sell,3.0,3.0,,,,,1753288876.586
367,ETH-259301594,1753289076490,0,0.007,0.006823,65.63,ETH-25JUL25-3700-C,3595.12,buy,1.0,1.0,,,,,1753289076.49
368,ETH-259304503,1753290000967,2,0.0055,0.005323,65.95,ETH-25JUL25-3700-C,3572.72,buy,1.0,1.0,,,,,1753290000.967
369,ETH-259307793,1753290724181,2,0.005,0.005133,65.2,ETH-25JUL25-3700-C,3566.78,sell,1.0,1.0,,,,,1753290724.181
370,ETH-259311416,1753291555523,0,0.006,0.006149,66.3,ETH-25JUL25-3700-C,3579.97,sell,2.0,2.0,,,,,1753291555.523
371,ETH-259314109,1753292704790,0,0.007,0.006549,68.71,ETH-25JUL25-3700-C,3587.92,buy,5.0,5.0,,,,,1753292704.79
372,ETH-259314131,1753292714468,1,0.007,0.006317,69.96,ETH-25JUL25-3700-C,3584.61,buy,1.0,1.0,,,,,1753292714.468
373,ETH-259329376,1753303178695,2,0.0046,0.004459,69.94,ETH-25JUL25-3700-C,3555.1,sell,1.0,1.0,,,,,1753303178.695
375,ETH-259329451,1753303198118,3,0.0045,0.004251,70.41,ETH-25JUL25-3700-C,3551.77,sell,1.0,1.0,,,,,1753303198.118
374,ETH-259329450,1753303198118,2,0.0045,0.004251,70.41,ETH-25JUL25-3700-C,3551.77,sell,1.0,1.0,,,,,1753303198.118
