trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_id,block_rfq_id,liquidation,combo_trade_id,unix_sec
1104,ETH-256406265,1751508032904,2,0.022,0.022479,62.98,ETH-25JUL25-2900-C,2581.4,sell,1.0,1.0,,,,,,,1751508032.904
1105,ETH-256408984,1751511632758,2,0.0215,0.021038,63.92,ETH-25JUL25-2900-C,2568.45,buy,1.0,1.0,,,,,,,1751511632.758
1106,ETH-256411717,1751517398448,3,0.0215,0.021162,63.77,ETH-25JUL25-2900-C,2570.32,buy,12.0,12.0,,,,,,,1751517398.448
1107,ETH-256416111,1751521375721,0,0.0235,0.023068,63.84,ETH-25JUL25-2900-C,2592.05,buy,500.0,500.0,2.0,BLOCK-208387,ETH-CSR12-25JUL25-2600_2900,7706.0,,,1751521375.721
1108,ETH-256418300,1751523822327,0,0.024,0.023703,63.85,ETH-25JUL25-2900-C,2597.9,buy,12.0,12.0,,,,,,,1751523822.327
1109,ETH-256418301,1751523822333,1,0.024,0.023703,63.85,ETH-25JUL25-2900-C,2597.9,sell,41.0,41.0,,,,,,,1751523822.333
1110,ETH-256418304,1751523827259,1,0.024,0.023746,63.86,ETH-25JUL25-2900-C,2597.83,sell,1.0,1.0,,,,,,,1751523827.259
1111,ETH-256418520,1751523999710,0,0.0245,0.024344,64.12,ETH-25JUL25-2900-C,2600.32,sell,7.0,7.0,,,,,,,1751523999.71
1112,ETH-256418521,1751524001224,1,0.0245,0.024344,64.12,ETH-25JUL25-2900-C,2600.33,sell,24.0,24.0,,,,,,,1751524001.224
1113,ETH-256418591,1751524098904,1,0.0245,0.024514,64.13,ETH-25JUL25-2900-C,2600.03,sell,165.0,165.0,,,,,,,1751524098.904
1115,ETH-256419228,1751525016795,1,0.0245,0.024176,64.4,ETH-25JUL25-2900-C,2598.24,buy,14.0,14.0,,,,,,,1751525016.795
1114,ETH-256419227,1751525016795,1,0.0245,0.024176,64.4,ETH-25JUL25-2900-C,2598.24,buy,100.0,100.0,,,,,,,1751525016.795
1117,ETH-256419230,1751525016809,1,0.0245,0.024176,64.4,ETH-25JUL25-2900-C,2598.24,buy,28.0,28.0,,,,,,,1751525016.809
1116,ETH-256419229,1751525016809,1,0.0245,0.024176,64.4,ETH-25JUL25-2900-C,2598.24,buy,86.0,86.0,,,,,,,1751525016.809
1118,ETH-256420625,1751526483751,2,0.024,0.024281,63.97,ETH-25JUL25-2900-C,2597.02,sell,1.0,1.0,,,,,,,1751526483.751
1119,ETH-256421043,1751526894710,2,0.0239,0.023988,64.19,ETH-25JUL25-2900-C,2593.61,buy,125.0,125.0,4.0,BLOCK-208410,ETH-IBUT-25JUL25-2300_2600_2900,,,,1751526894.71
1120,ETH-256421808,1751527806799,0,0.024,0.023931,63.95,ETH-25JUL25-2900-C,2596.79,buy,10.0,10.0,,,,,,,1751527806.799
1121,ETH-256422860,1751528470484,0,0.0248,0.024743,64.4,ETH-25JUL25-2900-C,2602.17,buy,150.0,150.0,4.0,BLOCK-208418,ETH-IBUT-25JUL25-2300_2600_2900,,,,1751528470.484
1124,ETH-256426592,1751530794838,3,0.0245,0.024525,64.27,ETH-25JUL25-2900-C,2600.12,sell,2.0,2.0,,,,,,,1751530794.838
1122,ETH-256426590,1751530794838,2,0.0245,0.024525,64.27,ETH-25JUL25-2900-C,2600.12,sell,2.0,2.0,,,,,,,1751530794.838
1123,ETH-256426591,1751530794838,3,0.0245,0.024525,64.27,ETH-25JUL25-2900-C,2600.12,sell,2.0,2.0,,,,,,,1751530794.838
1125,ETH-256430865,1751534062472,3,0.0245,0.024472,64.6,ETH-25JUL25-2900-C,2598.22,buy,2.0,2.0,,,,,,,1751534062.472
1126,ETH-256430866,1751534062473,3,0.0245,0.024472,64.6,ETH-25JUL25-2900-C,2598.22,buy,2.0,2.0,,,,,,,1751534062.473
1127,ETH-256430867,1751534062475,3,0.0245,0.024472,64.6,ETH-25JUL25-2900-C,2598.22,buy,2.0,2.0,,,,,,,1751534062.475
1129,ETH-256430955,1751534093698,3,0.0245,0.024465,64.6,ETH-25JUL25-2900-C,2598.16,buy,2.0,2.0,,,,,,,1751534093.698
1128,ETH-256430954,1751534093698,3,0.0245,0.024465,64.6,ETH-25JUL25-2900-C,2598.16,buy,2.0,2.0,,,,,,,1751534093.698
1130,ETH-256430956,1751534093702,3,0.0245,0.024465,64.6,ETH-25JUL25-2900-C,2598.16,buy,2.0,2.0,,,,,,,1751534093.702
1131,ETH-256430975,1751534116487,3,0.0245,0.024442,64.62,ETH-25JUL25-2900-C,2597.82,buy,8.0,8.0,,,,,,,1751534116.487
1132,ETH-256432987,1751535276565,0,0.0255,0.025733,64.89,ETH-25JUL25-2900-C,2604.73,sell,20.0,20.0,,,,,,,1751535276.565
1133,ETH-256433072,1751535303185,0,0.026,0.025864,65.38,ETH-25JUL25-2900-C,2605.69,buy,20.0,20.0,,,,,,,1751535303.185
1134,ETH-256433073,1751535303239,1,0.026,0.025864,65.38,ETH-25JUL25-2900-C,2605.69,sell,13.0,13.0,,,,,,,1751535303.239
1135,ETH-256433128,1751535317541,1,0.026,0.025838,65.48,ETH-25JUL25-2900-C,2604.99,sell,1.0,1.0,,,,,,,1751535317.541
1136,ETH-256433129,1751535317579,1,0.026,0.025838,65.48,ETH-25JUL25-2900-C,2604.99,sell,1.0,1.0,,,,,,,1751535317.579
1137,ETH-256433135,1751535318448,1,0.026,0.025842,65.47,ETH-25JUL25-2900-C,2605.01,sell,1.0,1.0,,,,,,,1751535318.448
1138,ETH-256433138,1751535318968,1,0.026,0.025851,65.52,ETH-25JUL25-2900-C,2604.67,sell,42.0,42.0,,,,,,,1751535318.968
1139,ETH-256433173,1751535341008,1,0.026,0.025803,65.77,ETH-25JUL25-2900-C,2602.82,sell,102.0,102.0,,,,,,,1751535341.008
1141,ETH-256433638,1751535521690,1,0.026,0.026362,65.11,ETH-25JUL25-2900-C,2608.0,sell,2.0,2.0,,,,,,,1751535521.69
1142,ETH-256433639,1751535521690,1,0.026,0.026362,65.11,ETH-25JUL25-2900-C,2608.0,sell,2.0,2.0,,,,,,,1751535521.69
1140,ETH-256433637,1751535521690,1,0.026,0.026362,65.11,ETH-25JUL25-2900-C,2608.0,sell,2.0,2.0,,,,,,,1751535521.69
1143,ETH-256433974,1751535693789,0,0.0265,0.026273,65.72,ETH-25JUL25-2900-C,2608.01,buy,39.0,39.0,,,,,,,1751535693.789
1144,ETH-256433975,1751535693789,1,0.0265,0.026273,65.72,ETH-25JUL25-2900-C,2608.01,buy,5.0,5.0,,,,,,,1751535693.789
1145,ETH-256433976,1751535694264,1,0.0265,0.026274,65.71,ETH-25JUL25-2900-C,2608.12,sell,10.0,10.0,,,,,,,1751535694.264
1147,ETH-256434389,1751535748115,1,0.0275,0.026987,66.26,ETH-25JUL25-2900-C,2613.49,buy,100.0,100.0,,,,,,,1751535748.115
1146,ETH-256434388,1751535748115,0,0.0275,0.026987,66.26,ETH-25JUL25-2900-C,2613.49,buy,443.0,443.0,,,,,,,1751535748.115
1148,ETH-256434390,1751535748115,1,0.0275,0.026987,66.26,ETH-25JUL25-2900-C,2613.49,buy,3.0,3.0,,,,,,,1751535748.115
1150,ETH-256437490,1751536603607,3,0.026,0.026033,65.94,ETH-25JUL25-2900-C,2601.46,sell,2.0,2.0,,,,,,,1751536603.607
1151,ETH-256437491,1751536603607,3,0.026,0.026033,65.94,ETH-25JUL25-2900-C,2601.46,sell,2.0,2.0,,,,,,,1751536603.607
1149,ETH-256437489,1751536603607,2,0.026,0.026033,65.94,ETH-25JUL25-2900-C,2601.46,sell,2.0,2.0,,,,,,,1751536603.607
1152,ETH-256438760,1751537070105,2,0.025,0.02561,65.15,ETH-25JUL25-2900-C,2598.24,sell,1.0,1.0,,,,,,,1751537070.105
1153,ETH-256439119,1751537266939,3,0.025,0.025509,65.26,ETH-25JUL25-2900-C,2597.33,sell,1.0,1.0,,,,,,,1751537266.939
1154,ETH-256439532,1751537473630,3,0.025,0.025545,65.17,ETH-25JUL25-2900-C,2598.02,sell,1.0,1.0,,,,,,,1751537473.63
1155,ETH-256440012,1751537845866,3,0.025,0.025682,64.94,ETH-25JUL25-2900-C,2600.22,sell,1.0,1.0,,,,,,,1751537845.866
1156,ETH-256440503,1751538005604,2,0.0245,0.024427,65.98,ETH-25JUL25-2900-C,2586.5,sell,1.0,1.0,,,,,,,1751538005.604
1157,ETH-256440514,1751538007996,3,0.0245,0.024355,66.01,ETH-25JUL25-2900-C,2586.16,sell,1.0,1.0,,,,,,,1751538007.996
1158,ETH-256442747,1751539601296,0,0.025,0.025074,65.81,ETH-25JUL25-2900-C,2592.91,sell,1.0,1.0,,,,,,,1751539601.296
1159,ETH-256443530,1751540046557,1,0.025,0.025485,65.21,ETH-25JUL25-2900-C,2597.95,sell,1.0,1.0,,,,,,,1751540046.557
1160,ETH-256443565,1751540064067,0,0.0255,0.025533,65.71,ETH-25JUL25-2900-C,2598.89,buy,20.0,20.0,,,,,,,1751540064.067
1161,ETH-256444023,1751540485505,2,0.025,0.025283,65.34,ETH-25JUL25-2900-C,2597.24,sell,88.0,88.0,,,,,,,1751540485.505
1162,ETH-256444024,1751540485511,3,0.025,0.025283,65.34,ETH-25JUL25-2900-C,2597.24,buy,176.0,176.0,,,,,,,1751540485.511
1163,ETH-256444025,1751540485513,3,0.025,0.025283,65.34,ETH-25JUL25-2900-C,2597.24,buy,236.0,236.0,,,,,,,1751540485.513
1164,ETH-256444057,1751540504397,2,0.0245,0.025251,64.79,ETH-25JUL25-2900-C,2596.75,sell,1.0,1.0,,,,,,,1751540504.397
1165,ETH-256444656,1751540991518,2,0.024,0.024831,64.67,ETH-25JUL25-2900-C,2592.93,sell,1.0,1.0,,,,,,,1751540991.518
1166,ETH-256445283,1751541609492,0,0.0245,0.025006,64.87,ETH-25JUL25-2900-C,2595.82,sell,1.0,1.0,,,,,,,1751541609.492
1167,ETH-256446031,1751542123470,2,0.024,0.02455,64.68,ETH-25JUL25-2900-C,2593.12,sell,1.0,1.0,,,,,,,1751542123.47
1168,ETH-256446470,1751542391232,2,0.0235,0.024182,64.51,ETH-25JUL25-2900-C,2588.9,sell,1.0,1.0,,,,,,,1751542391.232
1169,ETH-256447122,1751542601925,0,0.024,0.024323,64.83,ETH-25JUL25-2900-C,2591.42,sell,1.0,1.0,,,,,,,1751542601.925
1170,ETH-256447756,1751543175363,0,0.0245,0.024443,65.26,ETH-25JUL25-2900-C,2593.47,buy,1.0,1.0,,,,,,,1751543175.363
1171,ETH-256448105,1751543444913,1,0.0245,0.024707,64.94,ETH-25JUL25-2900-C,2595.99,sell,23.0,23.0,,,,,,,1751543444.913
1172,ETH-256448179,1751543501869,1,0.0245,0.024768,64.93,ETH-25JUL25-2900-C,2596.14,sell,22.0,22.0,,,,,,,1751543501.869
1174,ETH-256455049,1751546208253,3,0.024,0.024318,65.12,ETH-25JUL25-2900-C,2588.82,sell,100.0,100.0,,,,,,,1751546208.253
1173,ETH-256455048,1751546208253,2,0.024,0.024318,65.12,ETH-25JUL25-2900-C,2588.82,sell,100.0,100.0,,,,,,,1751546208.253
1175,ETH-256455050,1751546208255,3,0.024,0.024318,65.12,ETH-25JUL25-2900-C,2588.82,buy,158.0,158.0,,,,,,,1751546208.255
1176,ETH-256455051,1751546208256,3,0.024,0.024318,65.12,ETH-25JUL25-2900-C,2588.82,buy,142.0,142.0,,,,,,,1751546208.256
1177,ETH-256456594,1751546365533,2,0.023,0.022744,66.03,ETH-25JUL25-2900-C,2570.45,sell,1.0,1.0,,,,,,,1751546365.533
1178,ETH-256465481,1751549450510,0,0.025,0.02517,65.28,ETH-25JUL25-2900-C,2598.6,buy,1.0,1.0,,,,,,,1751549450.51
1179,ETH-256467337,1751549839746,0,0.0265,0.026276,65.45,ETH-25JUL25-2900-C,2612.21,buy,20.0,20.0,,,,,,,1751549839.746
1180,ETH-256471318,1751550156214,0,0.0275,0.027172,65.61,ETH-25JUL25-2900-C,2620.98,buy,2.0,2.0,,,,,,,1751550156.214
1181,ETH-256474175,1751550679733,0,0.028,0.028162,65.32,ETH-25JUL25-2900-C,2628.13,buy,2.0,2.0,,,,,,,1751550679.733
1182,ETH-256474430,1751550705965,0,0.029,0.028487,66.16,ETH-25JUL25-2900-C,2630.5,buy,54.0,54.0,,,,,,,1751550705.965
1183,ETH-256476287,1751551226251,2,0.028,0.027991,65.61,ETH-25JUL25-2900-C,2625.89,buy,13.0,13.0,,,,,,,1751551226.251
1184,ETH-256476295,1751551227668,3,0.028,0.028008,65.6,ETH-25JUL25-2900-C,2625.99,buy,1.0,1.0,,,,,,,1751551227.668
1185,ETH-256476296,1751551227676,3,0.028,0.028008,65.6,ETH-25JUL25-2900-C,2625.99,buy,1.0,1.0,,,,,,,1751551227.676
1186,ETH-256476354,1751551234106,3,0.028,0.028009,65.62,ETH-25JUL25-2900-C,2625.8,buy,5.0,5.0,,,,,,,1751551234.106
1187,ETH-256491663,1751557078671,2,0.0225,0.022676,64.99,ETH-25JUL25-2900-C,2576.25,buy,10.0,10.0,,,,,,,1751557078.671
1188,ETH-256493007,1751557769763,3,0.0225,0.022483,64.96,ETH-25JUL25-2900-C,2576.17,buy,8.0,8.0,,,,,,,1751557769.763
1189,ETH-256495124,1751558960045,2,0.022,0.021949,64.93,ETH-25JUL25-2900-C,2571.54,buy,15.0,15.0,,,,,,,1751558960.045
1190,ETH-256496679,1751559705051,3,0.022,0.021804,65.05,ETH-25JUL25-2900-C,2570.68,buy,21.0,21.0,,,,,,,1751559705.051
1191,ETH-256496680,1751559705051,0,0.0225,0.021804,65.69,ETH-25JUL25-2900-C,2570.68,buy,4.0,4.0,,,,,,,1751559705.051
1192,ETH-256513129,1751582828864,0,0.0235,0.023401,64.65,ETH-25JUL25-2900-C,2592.59,buy,9.0,9.0,,,,,,,1751582828.864
1193,ETH-256514705,1751586634882,2,0.023,0.023177,64.32,ETH-25JUL25-2900-C,2590.61,sell,1.0,1.0,,,,,,,1751586634.882
1194,ETH-256514884,1751587298093,0,0.0235,0.023329,64.77,ETH-25JUL25-2900-C,2592.26,buy,17.0,17.0,,,,,,,1751587298.093
1195,ETH-256514885,1751587298109,1,0.0235,0.023329,64.77,ETH-25JUL25-2900-C,2592.26,sell,7.0,7.0,,,,,,,1751587298.109
1196,ETH-256514886,1751587299102,1,0.0235,0.023333,64.78,ETH-25JUL25-2900-C,2592.19,sell,1.0,1.0,,,,,,,1751587299.102
1197,ETH-256520985,1751595502996,2,0.0227,0.022562,64.26,ETH-25JUL25-2900-C,2589.24,sell,100.0,100.0,6.0,BLOCK-208590,,,,,1751595502.996
1198,ETH-256523766,1751598033262,2,0.021,0.021467,63.61,ETH-25JUL25-2900-C,2576.68,sell,1.0,1.0,,,,,,,1751598033.262
1199,ETH-256530010,1751607568399,0,0.022,0.021324,64.59,ETH-25JUL25-2900-C,2580.63,buy,1.0,1.0,,,,,,,1751607568.399
1200,ETH-256530033,1751607623743,2,0.0215,0.021215,64.1,ETH-25JUL25-2900-C,2579.47,buy,1.0,1.0,,,,,,,1751607623.743
1201,ETH-256530074,1751607741824,0,0.022,0.02121,64.74,ETH-25JUL25-2900-C,2579.62,buy,1.0,1.0,,,,,,,1751607741.824
1202,ETH-256530119,1751607850829,2,0.0215,0.021154,64.17,ETH-25JUL25-2900-C,2579.03,buy,1.0,1.0,,,,,,,1751607850.829
1203,ETH-256537680,1751613658623,2,0.019,0.018835,64.48,ETH-25JUL25-2900-C,2547.73,buy,2.0,2.0,,,,,,,1751613658.623
1204,ETH-256537681,1751613658623,3,0.019,0.018835,64.48,ETH-25JUL25-2900-C,2547.73,buy,2.0,2.0,,,,,,,1751613658.623
1205,ETH-256538079,1751613930511,3,0.019,0.018965,64.29,ETH-25JUL25-2900-C,2549.01,buy,2.0,2.0,,,,,,,1751613930.511
1206,ETH-256538080,1751613930511,3,0.019,0.018965,64.29,ETH-25JUL25-2900-C,2549.01,buy,2.0,2.0,,,,,,,1751613930.511
1207,ETH-256541910,1751615515706,2,0.018,0.018029,64.31,ETH-25JUL25-2900-C,2537.78,buy,2.0,2.0,,,,,,,1751615515.706
1208,ETH-256541911,1751615515706,3,0.018,0.018029,64.31,ETH-25JUL25-2900-C,2537.78,buy,1.0,1.0,,,,,,,1751615515.706
1209,ETH-256542135,1751615544651,3,0.018,0.017968,64.38,ETH-25JUL25-2900-C,2537.28,buy,1.0,1.0,,,,,,,1751615544.651
1210,ETH-256543621,1751615882359,3,0.018,0.017897,64.46,ETH-25JUL25-2900-C,2536.12,buy,1.0,1.0,,,,,,,1751615882.359
1211,ETH-256543623,1751615883746,3,0.018,0.017931,64.46,ETH-25JUL25-2900-C,2536.12,buy,1.0,1.0,,,,,,,1751615883.746
1212,ETH-256543655,1751615890262,3,0.018,0.017897,64.5,ETH-25JUL25-2900-C,2535.72,buy,1.0,1.0,,,,,,,1751615890.262
1213,ETH-256543761,1751615951388,3,0.018,0.017978,64.39,ETH-25JUL25-2900-C,2536.74,buy,1.0,1.0,,,,,,,1751615951.388
1214,ETH-256543763,1751615953727,3,0.018,0.017985,64.41,ETH-25JUL25-2900-C,2536.59,sell,1.0,1.0,,,,,,,1751615953.727
1215,ETH-256543770,1751615956637,3,0.018,0.017969,64.42,ETH-25JUL25-2900-C,2536.52,buy,1.0,1.0,,,,,,,1751615956.637
1216,ETH-256543785,1751615965642,3,0.018,0.017929,64.47,ETH-25JUL25-2900-C,2536.07,buy,1.0,1.0,,,,,,,1751615965.642
1217,ETH-256543788,1751615966882,3,0.018,0.017929,64.48,ETH-25JUL25-2900-C,2536.03,buy,1.0,1.0,,,,,,,1751615966.882
1218,ETH-256550320,1751619484132,3,0.018,0.018099,63.25,ETH-25JUL25-2900-C,2548.09,buy,1.0,1.0,,,,,,,1751619484.132
1219,ETH-256550347,1751619504547,3,0.018,0.018087,63.28,ETH-25JUL25-2900-C,2547.88,buy,1.0,1.0,,,,,,,1751619504.547
1220,ETH-256550353,1751619510300,3,0.018,0.018081,63.28,ETH-25JUL25-2900-C,2547.88,buy,1.0,1.0,,,,,,,1751619510.3
1221,ETH-256550381,1751619550577,3,0.018,0.018085,63.27,ETH-25JUL25-2900-C,2548.04,buy,1.0,1.0,,,,,,,1751619550.577
1222,ETH-256550433,1751619615143,3,0.018,0.018088,63.25,ETH-25JUL25-2900-C,2548.23,buy,1.0,1.0,,,,,,,1751619615.143
1223,ETH-256553011,1751623081665,3,0.018,0.017866,62.72,ETH-25JUL25-2900-C,2552.63,buy,1.0,1.0,,,,,,,1751623081.665
1224,ETH-256553030,1751623126284,3,0.018,0.017857,62.73,ETH-25JUL25-2900-C,2552.61,buy,1.0,1.0,,,,,,,1751623126.284
1225,ETH-256553041,1751623152883,3,0.018,0.017809,62.79,ETH-25JUL25-2900-C,2552.13,buy,1.0,1.0,,,,,,,1751623152.883
1226,ETH-256553069,1751623237610,3,0.018,0.017864,62.7,ETH-25JUL25-2900-C,2552.88,buy,1.0,1.0,,,,,,,1751623237.61
1227,ETH-256555212,1751627989602,2,0.017,0.017031,61.71,ETH-25JUL25-2900-C,2550.14,sell,1.0,1.0,,,,,,,1751627989.602
1228,ETH-256555595,1751628970581,2,0.0165,0.017144,60.65,ETH-25JUL25-2900-C,2553.56,sell,1.0,1.0,,,,,,,1751628970.581
1229,ETH-256555596,1751628971862,3,0.0165,0.017145,60.65,ETH-25JUL25-2900-C,2553.54,sell,1.0,1.0,,,,,,,1751628971.862
1230,ETH-256556991,1751630921656,2,0.016,0.016517,60.63,ETH-25JUL25-2900-C,2547.53,sell,2.0,2.0,,,,,,,1751630921.656
1231,ETH-256561913,1751635764402,2,0.015,0.01555,60.36,ETH-25JUL25-2900-C,2537.23,sell,7.0,7.0,,,,,,,1751635764.402
1232,ETH-256564726,1751637242958,0,0.0155,0.015305,61.67,ETH-25JUL25-2900-C,2532.69,buy,1.0,1.0,,,,,,,1751637242.958
1233,ETH-256564729,1751637244311,1,0.0155,0.015292,61.67,ETH-25JUL25-2900-C,2532.71,buy,1.0,1.0,,,,,,,1751637244.311
1234,ETH-256565648,1751637941298,2,0.015,0.014742,61.95,ETH-25JUL25-2900-C,2523.74,buy,1.0,1.0,,,,,,,1751637941.298
1235,ETH-256566805,1751638316517,2,0.0145,0.014272,62.1,ETH-25JUL25-2900-C,2515.64,sell,3.0,3.0,,,,,,,1751638316.517
1236,ETH-256571435,1751640209894,0,0.015,0.015023,62.05,ETH-25JUL25-2900-C,2522.96,sell,200.0,200.0,3.0,BLOCK-208740,ETH-CBUT-25JUL25-2600_2900_3200,,,,1751640209.894
1237,ETH-256571684,1751640498465,2,0.0145,0.014798,61.71,ETH-25JUL25-2900-C,2519.0,sell,40.0,40.0,,,,,,,1751640498.465
1238,ETH-256579033,1751645063185,2,0.013,0.013155,62.29,ETH-25JUL25-2900-C,2492.36,sell,62.0,62.0,,,,,,,1751645063.185
1239,ETH-256579043,1751645066955,3,0.013,0.013137,62.31,ETH-25JUL25-2900-C,2492.19,sell,62.0,62.0,,,,,,,1751645066.955
1240,ETH-256580931,1751645495942,3,0.013,0.012969,62.75,ETH-25JUL25-2900-C,2488.23,buy,1.0,1.0,,,,,,,1751645495.942
1241,ETH-256582503,1751646005361,2,0.0125,0.012399,62.92,ETH-25JUL25-2900-C,2478.95,buy,5.0,5.0,,,,,,,1751646005.361
1242,ETH-256587300,1751648869424,0,0.0135,0.013593,63.01,ETH-25JUL25-2900-C,2493.18,sell,1.0,1.0,,,,,,,1751648869.424
1243,ETH-256587338,1751648954364,1,0.0135,0.013585,62.98,ETH-25JUL25-2900-C,2493.36,sell,1.0,1.0,,,,,,,1751648954.364
1244,ETH-256593961,1751661411638,1,0.0135,0.013734,63.18,ETH-25JUL25-2900-C,2494.49,sell,14.0,14.0,,,,,,,1751661411.638
1245,ETH-256630414,1751735092070,2,0.0115,0.012156,59.95,ETH-25JUL25-2900-C,2504.93,sell,5.0,5.0,,,,,,,1751735092.07
1246,ETH-256633462,1751743752132,3,0.0115,0.011583,60.78,ETH-25JUL25-2900-C,2498.3,buy,10.0,10.0,,,,,,,1751743752.132
1247,ETH-256636022,1751753171890,0,0.0125,0.012607,60.81,ETH-25JUL25-2900-C,2515.76,buy,1.0,1.0,,,,,,,1751753171.89
1248,ETH-256638068,1751762802419,0,0.0135,0.013321,62.36,ETH-25JUL25-2900-C,2518.48,buy,21.0,21.0,,,,,,,1751762802.419
1250,ETH-256638070,1751762802419,1,0.0135,0.013321,62.36,ETH-25JUL25-2900-C,2518.48,buy,178.0,178.0,,,,,,,1751762802.419
1249,ETH-256638069,1751762802419,1,0.0135,0.013321,62.36,ETH-25JUL25-2900-C,2518.48,buy,1.0,1.0,,,,,,,1751762802.419
1251,ETH-256638214,1751763038253,1,0.0135,0.013341,62.32,ETH-25JUL25-2900-C,2518.85,buy,240.0,240.0,,,,,,,1751763038.253
1252,ETH-256640838,1751778321910,2,0.0125,0.012212,61.66,ETH-25JUL25-2900-C,2512.45,buy,1.0,1.0,,,,,,,1751778321.91
1253,ETH-256641902,1751782652367,3,0.0125,0.012557,60.77,ETH-25JUL25-2900-C,2520.83,buy,216.0,216.0,,,,,,,1751782652.367
1254,ETH-256641917,1751782652417,3,0.0125,0.012557,60.77,ETH-25JUL25-2900-C,2520.83,buy,783.0,783.0,,,,,,,1751782652.417
1255,ETH-256645902,1751790511717,2,0.0115,0.011759,60.51,ETH-25JUL25-2900-C,2510.43,buy,1.0,1.0,,,,,,,1751790511.717
1256,ETH-256645976,1751790642331,3,0.0115,0.011746,60.47,ETH-25JUL25-2900-C,2510.94,buy,3.0,3.0,,,,,,,1751790642.331
1257,ETH-256646189,1751791193042,3,0.0115,0.011958,60.2,ETH-25JUL25-2900-C,2513.47,sell,1.0,1.0,,,,,,,1751791193.042
1258,ETH-256651704,1751807144848,0,0.0125,0.012292,61.7,ETH-25JUL25-2900-C,2518.49,buy,1.0,1.0,,,,,,,1751807144.848
1259,ETH-256655245,1751809026029,0,0.0135,0.013868,60.68,ETH-25JUL25-2900-C,2542.54,sell,1.0,1.0,,,,,,,1751809026.029
1260,ETH-256660793,1751810086629,0,0.0155,0.015553,61.01,ETH-25JUL25-2900-C,2566.9,buy,1.0,1.0,,,,,,,1751810086.629
1261,ETH-256676069,1751826874557,2,0.0125,0.013226,59.97,ETH-25JUL25-2900-C,2536.39,sell,1.0,1.0,,,,,,,1751826874.557
1262,ETH-256680764,1751837204363,0,0.0145,0.014458,60.38,ETH-25JUL25-2900-C,2562.88,buy,1.0,1.0,,,,,,,1751837204.363
1263,ETH-256681676,1751837435722,0,0.016,0.015947,60.51,ETH-25JUL25-2900-C,2580.89,buy,100.0,100.0,,,,,,,1751837435.722
1264,ETH-256685124,1751838109907,0,0.0185,0.017877,62.05,ETH-25JUL25-2900-C,2598.69,buy,20.0,20.0,,,,,,,1751838109.907
1265,ETH-256690207,1751839865280,2,0.0175,0.017544,61.07,ETH-25JUL25-2900-C,2596.08,sell,100.0,100.0,,,,,,,1751839865.28
1266,ETH-256690276,1751839927015,3,0.0175,0.0174,61.18,ETH-25JUL25-2900-C,2595.01,buy,12.0,12.0,,,,,,,1751839927.015
1267,ETH-256690908,1751840787609,3,0.0175,0.017582,61.28,ETH-25JUL25-2900-C,2594.21,sell,80.0,80.0,,,,,,,1751840787.609
1268,ETH-256691873,1751841274364,3,0.0175,0.017293,62.06,ETH-25JUL25-2900-C,2587.62,sell,8.0,8.0,,,,,,,1751841274.364
1269,ETH-256699314,1751849633694,2,0.015,0.015299,61.49,ETH-25JUL25-2900-C,2562.02,buy,30.0,30.0,,,,,,,1751849633.694
1270,ETH-256699315,1751849633695,3,0.015,0.015299,61.49,ETH-25JUL25-2900-C,2562.02,buy,70.0,70.0,,,,,,,1751849633.695
1271,ETH-256699324,1751849637827,3,0.015,0.015254,61.55,ETH-25JUL25-2900-C,2561.53,buy,3.0,3.0,,,,,,,1751849637.827
1272,ETH-256699372,1751849703720,3,0.015,0.014932,61.51,ETH-25JUL25-2900-C,2561.96,buy,25.0,25.0,,,,,,,1751849703.72
1273,ETH-256699524,1751849817570,2,0.0145,0.014738,60.86,ETH-25JUL25-2900-C,2561.13,buy,12.0,12.0,,,,,,,1751849817.57
1274,ETH-256699528,1751849817651,3,0.0145,0.014738,60.86,ETH-25JUL25-2900-C,2561.13,buy,88.0,88.0,,,,,,,1751849817.651
1275,ETH-256699540,1751849828046,3,0.0145,0.014684,60.83,ETH-25JUL25-2900-C,2561.4,buy,94.0,94.0,,,,,,,1751849828.046
1276,ETH-256699603,1751849908338,3,0.0145,0.014604,60.92,ETH-25JUL25-2900-C,2560.71,buy,6.0,6.0,,,,,,,1751849908.338
1277,ETH-256699606,1751849917578,3,0.0145,0.014575,60.89,ETH-25JUL25-2900-C,2560.94,buy,87.0,87.0,,,,,,,1751849917.578
1278,ETH-256699632,1751849929047,3,0.0145,0.014543,60.89,ETH-25JUL25-2900-C,2560.86,buy,13.0,13.0,,,,,,,1751849929.047
1279,ETH-256699634,1751849929841,3,0.0145,0.014548,60.86,ETH-25JUL25-2900-C,2561.18,buy,12.0,12.0,,,,,,,1751849929.841
1280,ETH-256699635,1751849933152,3,0.0145,0.014571,60.83,ETH-25JUL25-2900-C,2561.4,buy,87.0,87.0,,,,,,,1751849933.152
1281,ETH-256699640,1751849950046,3,0.0145,0.014569,60.82,ETH-25JUL25-2900-C,2561.37,buy,1.0,1.0,,,,,,,1751849950.046
1282,ETH-256699646,1751849952086,3,0.0145,0.014572,60.81,ETH-25JUL25-2900-C,2561.46,buy,3.0,3.0,,,,,,,1751849952.086
