trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,block_trade_leg_count,block_trade_id,amount,combo_id,combo_trade_id,block_rfq_id,unix_sec
3112,ETH-259254862,1753272924644,2,0.294,0.294236,0.0,ETH-25JUL25-2600-C,3681.63,buy,1.0,,,1.0,,,,1753272924.644
3113,ETH-259301400,1753288968586,2,0.2761,0.276541,0.0,ETH-25JUL25-2600-C,3591.37,buy,175.0,3.0,BLOCK-212884,175.0,,,9659.0,1753288968.586
3114,ETH-259321511,1753299871348,0,0.277,0.277174,0.0,ETH-25JUL25-2600-C,3595.37,sell,2.0,,,2.0,,,,1753299871.348
3115,ETH-259338569,1753307083012,2,0.2745,0.273703,246.18,ETH-25JUL25-2600-C,3577.81,buy,1.0,,,1.0,,,,1753307083.012
3116,ETH-259439234,1753354882080,0,0.2824,0.282377,246.21,ETH-25JUL25-2600-C,3622.87,sell,63.0,4.0,BLOCK-213132,63.0,ETH-CCOND-25JUL25-2600_2700_2800_2900,,,1753354882.08
3117,ETH-259439238,1753354887134,2,0.2823,0.282284,172.63,ETH-25JUL25-2600-C,3622.82,buy,437.0,4.0,BLOCK-213133,437.0,ETH-CCOND-25JUL25-2600_2700_2800_2900,,,1753354887.134
3118,ETH-259474038,1753369002752,0,0.3003,0.303177,0.0,ETH-25JUL25-2600-C,3731.23,sell,250.0,2.0,BLOCK-213265,250.0,,,,1753369002.752
3119,ETH-259522161,1753392838423,0,0.3006,0.300592,343.78,ETH-25JUL25-2600-C,3718.2,buy,4.0,,,4.0,ETH-CDIAG-1AUG25_25JUL25-3000_2600,ETH-259522160,,1753392838.423
3120,ETH-259531821,1753398304152,2,0.2995,0.299842,0.0,ETH-25JUL25-2600-C,3712.65,sell,20.0,,,20.0,,,,1753398304.152
3121,ETH-259536664,1753399542899,2,0.2985,0.299242,0.0,ETH-25JUL25-2600-C,3710.26,sell,36.0,,,36.0,,,,1753399542.899
3122,ETH-259537680,1753399788275,3,0.2985,0.298603,0.0,ETH-25JUL25-2600-C,3706.4,sell,125.0,2.0,BLOCK-213455,125.0,ETH-CS-25JUL25-2600_2700,,,1753399788.275
3123,ETH-259600215,1753419692438,2,0.2872,0.287103,670.05,ETH-25JUL25-2600-C,3646.34,buy,1000.0,2.0,BLOCK-213625,1000.0,,,,1753419692.438
