trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,block_trade_leg_count,block_trade_id,amount,combo_id,block_rfq_id,unix_sec
1290,373236960,1750835802406,1,0.0006,0.00059279,51.11,BTC-25JUL25-150000-C,106441.57,sell,0.1,,,0.1,,,1750835802.406
1291,373237223,1750836102461,1,0.0006,0.00059859,51.07,BTC-25JUL25-150000-C,106482.97,sell,0.1,,,0.1,,,1750836102.461
1293,373245899,1750839144837,1,0.0007,0.00061619,51.98,BTC-25JUL25-150000-C,106625.04,buy,0.1,,,0.1,,,1750839144.837
1292,373245898,1750839144837,0,0.0007,0.00061619,51.98,BTC-25JUL25-150000-C,106625.04,buy,0.1,,,0.1,,,1750839144.837
1294,373245900,1750839144839,1,0.0007,0.00061619,51.98,BTC-25JUL25-150000-C,106625.04,sell,0.3,,,0.3,,,1750839144.839
1295,373246513,1750839642575,2,0.0006,0.00064381,51.01,BTC-25JUL25-150000-C,106587.2,sell,1.0,,,1.0,,,1750839642.575
1296,373246514,1750839642575,3,0.0006,0.00064381,51.01,BTC-25JUL25-150000-C,106587.2,sell,0.1,,,0.1,,,1750839642.575
1297,373246934,1750839942610,3,0.0006,0.00063092,51.05,BTC-25JUL25-150000-C,106541.0,sell,0.1,,,0.1,,,1750839942.61
1298,373247503,1750840242631,3,0.0006,0.00061349,51.11,BTC-25JUL25-150000-C,106487.82,sell,0.1,,,0.1,,,1750840242.631
1299,373247804,1750840542660,3,0.0006,0.00060753,51.15,BTC-25JUL25-150000-C,106441.32,sell,0.1,,,0.1,,,1750840542.66
1300,373248080,1750840842683,3,0.0006,0.00060654,51.15,BTC-25JUL25-150000-C,106441.47,sell,0.1,,,0.1,,,1750840842.683
1301,373248359,1750841142706,3,0.0006,0.00060591,51.15,BTC-25JUL25-150000-C,106435.18,sell,0.1,,,0.1,,,1750841142.706
1302,373248740,1750841442724,3,0.0006,0.0006052,51.16,BTC-25JUL25-150000-C,106438.94,sell,0.1,,,0.1,,,1750841442.724
1303,373249096,1750841742754,3,0.0006,0.00061395,51.03,BTC-25JUL25-150000-C,106554.35,sell,0.1,,,0.1,,,1750841742.754
1304,373250360,1750842304982,3,0.0006,0.00063699,50.87,BTC-25JUL25-150000-C,106709.26,sell,0.1,,,0.1,,,1750842304.982
1305,373253225,1750843768639,3,0.0006,0.00063978,50.64,BTC-25JUL25-150000-C,106920.31,sell,0.1,,,0.1,,,1750843768.639
1306,373253390,1750844068685,3,0.0006,0.00064272,50.59,BTC-25JUL25-150000-C,106955.17,sell,0.1,,,0.1,,,1750844068.685
1307,373254204,1750844368715,3,0.0006,0.00061983,50.88,BTC-25JUL25-150000-C,106701.82,sell,0.1,,,0.1,,,1750844368.715
1308,373254865,1750844669024,3,0.0006,0.00061485,51.06,BTC-25JUL25-150000-C,106538.04,sell,0.1,,,0.1,,,1750844669.024
1309,373255341,1750844969100,3,0.0006,0.00062632,51.01,BTC-25JUL25-150000-C,106584.6,sell,0.1,,,0.1,,,1750844969.1
1310,373255623,1750845316363,3,0.0006,0.00063563,50.94,BTC-25JUL25-150000-C,106649.75,sell,0.1,,,0.1,,,1750845316.363
1311,373255829,1750845616385,3,0.0006,0.0006414,50.88,BTC-25JUL25-150000-C,106688.54,sell,0.1,,,0.1,,,1750845616.385
1312,373260062,1750847479914,3,0.0006,0.00065196,50.4,BTC-25JUL25-150000-C,107130.23,sell,0.1,,,0.1,,,1750847479.914
1313,373260648,1750847779931,3,0.0006,0.00063132,50.58,BTC-25JUL25-150000-C,106987.25,sell,0.1,,,0.1,,,1750847779.931
1314,373262487,1750848908250,3,0.0006,0.00063184,50.52,BTC-25JUL25-150000-C,107030.66,sell,0.1,,,0.1,,,1750848908.25
1315,373285659,1750858196691,0,0.0007,0.00065447,50.45,BTC-25JUL25-150000-C,107928.2,sell,0.1,,,0.1,,,1750858196.691
1316,373291325,1750859044238,1,0.0007,0.00066795,50.36,BTC-25JUL25-150000-C,107997.71,sell,2.0,,,2.0,,,1750859044.238
1317,373291326,1750859044238,1,0.0007,0.00066795,50.36,BTC-25JUL25-150000-C,107997.71,sell,0.1,,,0.1,,,1750859044.238
1318,373291849,1750859071855,1,0.0007,0.00067036,50.32,BTC-25JUL25-150000-C,108032.12,sell,3.0,,,3.0,,,1750859071.855
1319,373298392,1750860231010,1,0.0007,0.00064998,50.31,BTC-25JUL25-150000-C,108035.76,sell,0.1,,,0.1,,,1750860231.01
1320,373299039,1750860531052,1,0.0007,0.00066875,50.17,BTC-25JUL25-150000-C,108164.33,sell,0.1,,,0.1,,,1750860531.052
1321,373299983,1750860831083,1,0.0007,0.000656,50.33,BTC-25JUL25-150000-C,108019.14,sell,0.1,,,0.1,,,1750860831.083
1322,373302138,1750861131096,1,0.0007,0.00063079,50.82,BTC-25JUL25-150000-C,107631.85,sell,0.1,,,0.1,,,1750861131.096
1323,373305218,1750861384392,1,0.0007,0.00065211,50.99,BTC-25JUL25-150000-C,107495.54,sell,1.0,,,1.0,,,1750861384.392
1324,373305235,1750861389200,1,0.0007,0.00065065,51.01,BTC-25JUL25-150000-C,107486.0,sell,1.0,,,1.0,,,1750861389.2
1325,373305399,1750861413259,1,0.0007,0.00065991,50.91,BTC-25JUL25-150000-C,107564.79,sell,1.0,,,1.0,,,1750861413.259
1326,373305416,1750861417942,1,0.0007,0.00066313,50.87,BTC-25JUL25-150000-C,107598.01,sell,1.0,,,1.0,,,1750861417.942
1327,373305478,1750861436979,1,0.0007,0.00066459,50.84,BTC-25JUL25-150000-C,107618.13,sell,0.1,,,0.1,,,1750861436.979
1328,373307053,1750861737034,1,0.0007,0.00065721,50.94,BTC-25JUL25-150000-C,107546.14,sell,0.1,,,0.1,,,1750861737.034
1329,373308370,1750862037045,1,0.0007,0.00066812,50.83,BTC-25JUL25-150000-C,107647.95,sell,0.1,,,0.1,,,1750862037.045
1330,373309237,1750862337076,1,0.0007,0.00067802,50.67,BTC-25JUL25-150000-C,107801.28,sell,0.1,,,0.1,,,1750862337.076
1331,373310014,1750862637117,1,0.0007,0.00067404,50.66,BTC-25JUL25-150000-C,107792.98,sell,0.1,,,0.1,,,1750862637.117
1332,373311945,1750863250826,1,0.0007,0.00065948,50.74,BTC-25JUL25-150000-C,107750.4,sell,0.1,,,0.1,,,1750863250.826
1333,373312667,1750863656458,1,0.0007,0.00065458,50.86,BTC-25JUL25-150000-C,107657.85,sell,0.1,,,0.1,,,1750863656.458
1334,373313751,1750863956469,1,0.0007,0.00064455,51.09,BTC-25JUL25-150000-C,107481.99,sell,0.1,,,0.1,,,1750863956.469
1335,373315297,1750864256540,1,0.0007,0.00065632,51.06,BTC-25JUL25-150000-C,107513.34,sell,0.1,,,0.1,,,1750864256.54
1336,373316859,1750864556561,1,0.0007,0.0006474,51.23,BTC-25JUL25-150000-C,107372.12,sell,0.1,,,0.1,,,1750864556.561
1337,373319568,1750864856600,1,0.0007,0.00064157,51.41,BTC-25JUL25-150000-C,107208.62,sell,0.1,,,0.1,,,1750864856.6
1338,373321043,1750865156645,1,0.0007,0.00065502,51.39,BTC-25JUL25-150000-C,107221.71,sell,0.1,,,0.1,,,1750865156.645
1339,373323257,1750865456686,1,0.0007,0.00065926,51.44,BTC-25JUL25-150000-C,107179.27,sell,0.1,,,0.1,,,1750865456.686
1340,373326114,1750865756741,1,0.0007,0.00064058,51.78,BTC-25JUL25-150000-C,106933.21,sell,0.1,,,0.1,,,1750865756.741
1341,373327966,1750866056791,1,0.0007,0.00065553,51.67,BTC-25JUL25-150000-C,107036.23,sell,0.1,,,0.1,,,1750866056.791
1342,373329509,1750866356880,1,0.0007,0.00065697,51.72,BTC-25JUL25-150000-C,106980.0,sell,0.1,,,0.1,,,1750866356.88
1343,373332901,1750866927656,1,0.0007,0.00067134,51.52,BTC-25JUL25-150000-C,107134.72,sell,0.1,,,0.1,,,1750866927.656
1344,373341542,1750869398765,1,0.0007,0.00065105,51.47,BTC-25JUL25-150000-C,107185.72,sell,0.1,,,0.1,,,1750869398.765
1345,373343217,1750870090107,1,0.0007,0.00064958,51.61,BTC-25JUL25-150000-C,107093.2,sell,0.1,,,0.1,,,1750870090.107
1346,373348337,1750873003932,1,0.0007,0.00066163,51.33,BTC-25JUL25-150000-C,107335.37,sell,0.1,,,0.1,,,1750873003.932
1347,373349036,1750873303970,1,0.0007,0.00063145,51.73,BTC-25JUL25-150000-C,107015.71,sell,0.1,,,0.1,,,1750873303.97
1348,373349525,1750873604023,1,0.0007,0.00064998,51.67,BTC-25JUL25-150000-C,107064.16,sell,0.1,,,0.1,,,1750873604.023
1349,373349862,1750873904054,1,0.0007,0.00066949,51.5,BTC-25JUL25-150000-C,107206.68,sell,0.1,,,0.1,,,1750873904.054
1350,373351687,1750875633810,1,0.0007,0.00067881,51.13,BTC-25JUL25-150000-C,107532.6,sell,0.1,,,0.1,,,1750875633.81
1351,373352076,1750875933864,1,0.0007,0.00066523,51.25,BTC-25JUL25-150000-C,107440.3,sell,0.1,,,0.1,,,1750875933.864
1352,373352714,1750876558865,1,0.0007,0.00065972,51.32,BTC-25JUL25-150000-C,107401.79,sell,0.1,,,0.1,,,1750876558.865
1353,373366134,1750885922948,1,0.0007,0.00066376,51.03,BTC-25JUL25-150000-C,107720.93,sell,0.1,,,0.1,,,1750885922.948
1354,373366464,1750886222980,1,0.0007,0.00066682,51.02,BTC-25JUL25-150000-C,107708.8,sell,0.1,,,0.1,,,1750886222.98
1355,373366593,1750886523000,1,0.0007,0.00066498,51.05,BTC-25JUL25-150000-C,107699.52,sell,0.1,,,0.1,,,1750886523.0
1356,373367040,1750886823024,1,0.0007,0.00067318,50.99,BTC-25JUL25-150000-C,107721.06,sell,0.1,,,0.1,,,1750886823.024
1357,373367355,1750887123053,1,0.0007,0.0006524,51.23,BTC-25JUL25-150000-C,107558.75,sell,0.1,,,0.1,,,1750887123.053
1358,373367890,1750887423069,1,0.0007,0.00066506,51.14,BTC-25JUL25-150000-C,107630.13,sell,0.1,,,0.1,,,1750887423.069
1359,373368411,1750887723121,1,0.0007,0.00065603,51.26,BTC-25JUL25-150000-C,107548.24,sell,0.1,,,0.1,,,1750887723.121
1360,373368659,1750888023153,1,0.0007,0.000663,51.23,BTC-25JUL25-150000-C,107557.63,sell,0.1,,,0.1,,,1750888023.153
1361,373369271,1750888323207,1,0.0007,0.00066389,51.24,BTC-25JUL25-150000-C,107570.47,sell,0.1,,,0.1,,,1750888323.207
1362,373371180,1750889103092,1,0.0007,0.0006552,51.41,BTC-25JUL25-150000-C,107449.97,sell,0.1,,,0.1,,,1750889103.092
1363,373371511,1750889403165,1,0.0007,0.00066649,51.34,BTC-25JUL25-150000-C,107504.73,sell,0.1,,,0.1,,,1750889403.165
1364,373372833,1750890229891,1,0.0007,0.0006582,51.46,BTC-25JUL25-150000-C,107427.33,sell,0.1,,,0.1,,,1750890229.891
1365,373372994,1750890529910,1,0.0007,0.0006602,51.47,BTC-25JUL25-150000-C,107423.34,sell,0.1,,,0.1,,,1750890529.91
1367,373379311,1750895512265,3,0.0006,0.00066675,50.76,BTC-25JUL25-150000-C,107235.58,sell,0.1,,,0.1,,,1750895512.265
1366,373379310,1750895512265,2,0.0006,0.00066675,50.76,BTC-25JUL25-150000-C,107235.58,sell,1.0,,,1.0,,,1750895512.265
1368,373402615,1750908577690,0,0.0007,0.00066047,51.05,BTC-25JUL25-150000-C,107944.06,sell,2.0,,,2.0,,,1750908577.69
1369,373427419,1750927427576,1,0.0007,0.00066811,51.26,BTC-25JUL25-150000-C,107884.94,sell,0.1,,,0.1,,,1750927427.576
1370,373427681,1750927727599,1,0.0007,0.00067756,51.3,BTC-25JUL25-150000-C,107858.28,sell,0.1,,,0.1,,,1750927727.599
1371,373428017,1750928027626,1,0.0007,0.00068348,51.33,BTC-25JUL25-150000-C,107838.95,sell,0.1,,,0.1,,,1750928027.626
1372,373428199,1750928327673,1,0.0007,0.00068863,51.32,BTC-25JUL25-150000-C,107844.47,sell,0.1,,,0.1,,,1750928327.673
1373,373428760,1750928627696,1,0.0007,0.00069053,51.34,BTC-25JUL25-150000-C,107825.18,sell,0.1,,,0.1,,,1750928627.696
1374,373429242,1750928927717,1,0.0007,0.00067644,51.53,BTC-25JUL25-150000-C,107674.79,sell,0.1,,,0.1,,,1750928927.717
1375,373436481,1750932646545,1,0.0007,0.00070117,51.78,BTC-25JUL25-150000-C,107491.38,sell,0.1,,,0.1,,,1750932646.545
1376,373436936,1750932946647,1,0.0007,0.00069316,51.87,BTC-25JUL25-150000-C,107419.85,sell,0.1,,,0.1,,,1750932946.647
1377,373437698,1750933246673,1,0.0007,0.00069247,51.9,BTC-25JUL25-150000-C,107400.04,sell,0.1,,,0.1,,,1750933246.673
1378,373437888,1750933546707,1,0.0007,0.00068859,51.98,BTC-25JUL25-150000-C,107335.55,sell,0.1,,,0.1,,,1750933546.707
1379,373438302,1750933846748,1,0.0007,0.00069901,51.87,BTC-25JUL25-150000-C,107413.15,sell,0.1,,,0.1,,,1750933846.748
1380,373438810,1750934221512,1,0.0007,0.00069886,51.86,BTC-25JUL25-150000-C,107426.3,sell,0.1,,,0.1,,,1750934221.512
1381,373439628,1750934763900,1,0.0007,0.00070085,51.83,BTC-25JUL25-150000-C,107457.6,sell,0.1,,,0.1,,,1750934763.9
1382,373440413,1750935448974,1,0.0007,0.00069681,51.86,BTC-25JUL25-150000-C,107440.34,sell,0.1,,,0.1,,,1750935448.974
1383,373440536,1750935748999,1,0.0007,0.0006944,51.89,BTC-25JUL25-150000-C,107424.13,sell,0.1,,,0.1,,,1750935748.999
1384,373440850,1750936049043,1,0.0007,0.00069558,51.88,BTC-25JUL25-150000-C,107425.66,sell,0.1,,,0.1,,,1750936049.043
1385,373441112,1750936349065,1,0.0007,0.00069532,51.89,BTC-25JUL25-150000-C,107417.32,sell,0.1,,,0.1,,,1750936349.065
1386,373441665,1750936649103,1,0.0007,0.00068721,51.98,BTC-25JUL25-150000-C,107357.3,sell,0.1,,,0.1,,,1750936649.103
1387,373442469,1750936949136,1,0.0007,0.0006838,52.07,BTC-25JUL25-150000-C,107280.62,sell,0.1,,,0.1,,,1750936949.136
1388,373443951,1750937712879,1,0.0007,0.00069528,52.08,BTC-25JUL25-150000-C,107263.78,sell,0.1,,,0.1,,,1750937712.879
1389,373445480,1750938352729,1,0.0007,0.00068993,52.15,BTC-25JUL25-150000-C,107231.54,sell,0.1,,,0.1,,,1750938352.729
1391,373462064,1750945320281,3,0.0006,0.0006624,51.27,BTC-25JUL25-150000-C,107198.58,sell,0.1,,,0.1,,,1750945320.281
1390,373462063,1750945320281,2,0.0006,0.0006624,51.27,BTC-25JUL25-150000-C,107198.58,sell,4.0,,,4.0,,,1750945320.281
1392,373463439,1750945687722,3,0.0006,0.00061368,51.39,BTC-25JUL25-150000-C,107085.16,sell,0.1,,,0.1,,,1750945687.722
1393,373464582,1750945987764,3,0.0006,0.00059773,51.52,BTC-25JUL25-150000-C,106971.26,sell,0.1,,,0.1,,,1750945987.764
1394,373479055,1750951931545,3,0.0006,0.00059339,51.68,BTC-25JUL25-150000-C,106887.36,sell,0.1,,,0.1,,,1750951931.545
1395,373483908,1750953302670,3,0.0006,0.00065009,51.3,BTC-25JUL25-150000-C,107243.51,sell,0.1,,,0.1,,,1750953302.67
1396,373502142,1750963380024,3,0.0006,0.00060325,51.32,BTC-25JUL25-150000-C,107296.37,sell,0.1,,,0.1,,,1750963380.024
1397,373502590,1750963735499,3,0.0006,0.00061463,51.32,BTC-25JUL25-150000-C,107312.35,sell,0.1,,,0.1,,,1750963735.499
1398,373511400,1750970742471,3,0.0006,0.00062916,50.68,BTC-25JUL25-150000-C,107908.16,sell,0.1,,,0.1,,,1750970742.471
1399,373514845,1750972096529,3,0.0006,0.00062469,50.95,BTC-25JUL25-150000-C,107673.58,sell,0.1,,,0.1,,,1750972096.529
1400,373514873,1750972114661,3,0.0006,0.00062443,50.95,BTC-25JUL25-150000-C,107667.19,sell,10.0,,,10.0,,,1750972114.661
1401,373515445,1750972396601,3,0.0006,0.00061068,51.21,BTC-25JUL25-150000-C,107435.71,sell,0.1,,,0.1,,,1750972396.601
1402,373515904,1750972696616,3,0.0006,0.0006177,51.27,BTC-25JUL25-150000-C,107407.99,sell,0.1,,,0.1,,,1750972696.616
1403,373516721,1750972996662,3,0.0006,0.00061629,51.39,BTC-25JUL25-150000-C,107300.09,sell,0.1,,,0.1,,,1750972996.662
1404,373517289,1750973296687,3,0.0006,0.00062661,51.38,BTC-25JUL25-150000-C,107323.83,sell,0.1,,,0.1,,,1750973296.687
1405,373518793,1750973596707,3,0.0006,0.00060536,51.63,BTC-25JUL25-150000-C,107118.33,sell,0.1,,,0.1,,,1750973596.707
1406,373521100,1750973896755,3,0.0006,0.00059486,51.77,BTC-25JUL25-150000-C,107015.13,sell,0.1,,,0.1,,,1750973896.755
1407,373522125,1750974196800,3,0.0006,0.00059337,51.85,BTC-25JUL25-150000-C,106975.57,sell,0.1,,,0.1,,,1750974196.8
1408,373523414,1750974990471,3,0.0006,0.0006244,51.83,BTC-25JUL25-150000-C,106998.17,sell,0.1,,,0.1,,,1750974990.471
1409,373532948,1750983295259,3,0.0006,0.00063733,51.79,BTC-25JUL25-150000-C,107080.19,sell,0.1,,,0.1,,,1750983295.259
1410,373533697,1750984385675,3,0.0006,0.00063714,51.68,BTC-25JUL25-150000-C,107171.12,sell,0.1,,,0.1,,,1750984385.675
1411,373533877,1750984685688,3,0.0006,0.00063788,51.65,BTC-25JUL25-150000-C,107194.1,sell,0.1,,,0.1,,,1750984685.688
1412,373534279,1750984985742,3,0.0006,0.00061385,51.93,BTC-25JUL25-150000-C,106990.07,sell,0.1,,,0.1,,,1750984985.742
1413,373534554,1750985285777,3,0.0006,0.00062339,51.94,BTC-25JUL25-150000-C,106971.74,sell,0.1,,,0.1,,,1750985285.777
1414,373542537,1750992483710,3,0.0006,0.00064212,51.6,BTC-25JUL25-150000-C,107314.27,sell,0.1,,,0.1,,,1750992483.71
1415,373551144,1751002457115,3,0.0006,0.00063142,51.64,BTC-25JUL25-150000-C,107387.22,sell,0.1,,,0.1,,,1751002457.115
1416,373565321,1751009902219,3,0.0006,0.00061539,52.02,BTC-25JUL25-150000-C,107216.45,sell,0.1,,,0.1,,,1751009902.219
1417,373567187,1751010202242,3,0.0006,0.00062116,52.25,BTC-25JUL25-150000-C,107032.53,sell,0.1,,,0.1,,,1751010202.242
1418,373568794,1751010502290,3,0.0006,0.00062854,52.24,BTC-25JUL25-150000-C,107050.57,sell,0.1,,,0.1,,,1751010502.29
1419,373571079,1751010802323,3,0.0006,0.00062565,52.35,BTC-25JUL25-150000-C,106988.3,sell,0.1,,,0.1,,,1751010802.323
1420,373576694,1751011426971,2,0.0005,0.00063398,51.17,BTC-25JUL25-150000-C,107020.91,sell,0.1,,,0.1,,,1751011426.971
1421,373578665,1751012027658,0,0.0006,0.00063738,52.4,BTC-25JUL25-150000-C,106952.07,sell,0.1,,,0.1,,,1751012027.658
1422,373579396,1751012347735,1,0.0006,0.00062882,52.51,BTC-25JUL25-150000-C,106888.81,sell,0.1,,,0.1,,,1751012347.735
1423,373580031,1751012647749,1,0.0006,0.00062403,52.63,BTC-25JUL25-150000-C,106799.26,sell,0.1,,,0.1,,,1751012647.749
1424,373580549,1751012947862,1,0.0006,0.00063001,52.61,BTC-25JUL25-150000-C,106799.56,sell,0.1,,,0.1,,,1751012947.862
1425,373580960,1751013247878,1,0.0006,0.00062894,52.68,BTC-25JUL25-150000-C,106748.86,sell,0.1,,,0.1,,,1751013247.878
1426,373581794,1751013547915,1,0.0006,0.00064137,52.54,BTC-25JUL25-150000-C,106852.07,sell,0.1,,,0.1,,,1751013547.915
1427,373582243,1751013847942,1,0.0006,0.00063883,52.52,BTC-25JUL25-150000-C,106838.63,sell,0.1,,,0.1,,,1751013847.942
1428,373583222,1751014147956,1,0.0006,0.00065335,52.25,BTC-25JUL25-150000-C,107069.58,sell,0.1,,,0.1,,,1751014147.956
1429,373583680,1751014447991,1,0.0006,0.00064131,52.25,BTC-25JUL25-150000-C,107062.46,sell,0.1,,,0.1,,,1751014447.991
1430,373584166,1751014748053,1,0.0006,0.00063005,52.23,BTC-25JUL25-150000-C,107059.92,sell,0.1,,,0.1,,,1751014748.053
1431,373584602,1751015054823,1,0.0006,0.00060277,52.38,BTC-25JUL25-150000-C,106953.56,sell,0.1,,,0.1,,,1751015054.823
1432,373585277,1751015366086,1,0.0006,0.00059982,52.4,BTC-25JUL25-150000-C,106930.21,sell,0.1,,,0.1,,,1751015366.086
1433,373585673,1751015666114,1,0.0006,0.00059418,52.46,BTC-25JUL25-150000-C,106877.84,sell,0.1,,,0.1,,,1751015666.114
1434,373586128,1751016038095,1,0.0006,0.00059913,52.38,BTC-25JUL25-150000-C,106957.69,sell,0.1,,,0.1,,,1751016038.095
1435,373587988,1751017251817,1,0.0006,0.00060269,52.23,BTC-25JUL25-150000-C,107081.19,sell,0.1,,,0.1,,,1751017251.817
1438,373592752,1751019275789,3,0.0005,0.00058826,51.02,BTC-25JUL25-150000-C,107070.15,sell,0.1,,,0.1,,,1751019275.789
1437,373592751,1751019275789,3,0.0005,0.00058826,51.02,BTC-25JUL25-150000-C,107070.15,sell,3.5,,,3.5,,,1751019275.789
1436,373592750,1751019275789,2,0.0005,0.00058826,51.02,BTC-25JUL25-150000-C,107070.15,sell,0.8,,,0.8,,,1751019275.789
1439,373596283,1751022298198,3,0.0005,0.00053984,51.07,BTC-25JUL25-150000-C,107068.93,sell,0.1,,,0.1,,,1751022298.198
1440,373596488,1751022598214,3,0.0005,0.00053674,51.09,BTC-25JUL25-150000-C,107060.95,sell,0.1,,,0.1,,,1751022598.214
1441,373596577,1751022898250,3,0.0005,0.00053508,51.11,BTC-25JUL25-150000-C,107054.08,sell,0.1,,,0.1,,,1751022898.25
1442,373596852,1751023198265,3,0.0005,0.00053269,50.99,BTC-25JUL25-150000-C,107136.26,sell,0.1,,,0.1,,,1751023198.265
1443,373597266,1751023498310,3,0.0005,0.00050403,51.16,BTC-25JUL25-150000-C,107020.55,sell,0.1,,,0.1,,,1751023498.31
1444,373597614,1751023798348,3,0.0005,0.0004952,51.22,BTC-25JUL25-150000-C,106968.65,sell,0.1,,,0.1,,,1751023798.348
1445,373597779,1751024098367,3,0.0005,0.0004978,51.17,BTC-25JUL25-150000-C,107005.2,sell,0.1,,,0.1,,,1751024098.367
1446,373598360,1751024398410,3,0.0005,0.00049549,51.16,BTC-25JUL25-150000-C,107017.08,sell,0.1,,,0.1,,,1751024398.41
1447,373598526,1751024698439,3,0.0005,0.00049459,51.16,BTC-25JUL25-150000-C,107023.53,sell,0.1,,,0.1,,,1751024698.439
1448,373598796,1751024998466,3,0.0005,0.00049717,51.12,BTC-25JUL25-150000-C,107052.14,sell,0.1,,,0.1,,,1751024998.466
1449,373599118,1751025298496,3,0.0005,0.00048852,51.22,BTC-25JUL25-150000-C,106972.77,sell,0.1,,,0.1,,,1751025298.496
1450,373599383,1751025598540,3,0.0005,0.00049324,51.17,BTC-25JUL25-150000-C,107016.59,sell,0.1,,,0.1,,,1751025598.54
1451,373599777,1751025830701,2,0.0004,0.00048837,49.86,BTC-25JUL25-150000-C,106979.8,sell,3.0,,,3.0,,,1751025830.701
1452,373599892,1751026037904,0,0.0005,0.00046634,51.24,BTC-25JUL25-150000-C,106974.33,sell,0.1,,,0.1,,,1751026037.904
1453,373600183,1751026337950,1,0.0005,0.00046697,51.22,BTC-25JUL25-150000-C,107014.71,sell,0.1,,,0.1,,,1751026337.95
1454,373600391,1751026637970,1,0.0005,0.00046687,51.22,BTC-25JUL25-150000-C,106994.55,sell,0.1,,,0.1,,,1751026637.97
1455,373600477,1751026709390,1,0.0005,0.0004662,51.23,BTC-25JUL25-150000-C,106984.88,sell,1.0,,,1.0,,,1751026709.39
1456,373600502,1751026765055,1,0.0005,0.00046823,51.21,BTC-25JUL25-150000-C,106998.12,sell,1.0,,,1.0,,,1751026765.055
1457,373600618,1751026849686,1,0.0005,0.0004747,51.11,BTC-25JUL25-150000-C,107066.22,sell,3.0,,,3.0,,,1751026849.686
1458,373600910,1751026938007,1,0.0005,0.00048278,50.99,BTC-25JUL25-150000-C,107159.74,sell,0.1,,,0.1,,,1751026938.007
1459,373601344,1751027238042,1,0.0005,0.00050388,50.97,BTC-25JUL25-150000-C,107207.33,sell,0.1,,,0.1,,,1751027238.042
1460,373602496,1751027538073,1,0.0005,0.00048119,51.44,BTC-25JUL25-150000-C,106835.23,sell,0.1,,,0.1,,,1751027538.073
1461,373603312,1751027838126,1,0.0005,0.00049869,51.2,BTC-25JUL25-150000-C,107016.25,sell,0.1,,,0.1,,,1751027838.126
1462,373604481,1751028138145,1,0.0005,0.00048301,51.48,BTC-25JUL25-150000-C,106856.53,sell,0.1,,,0.1,,,1751028138.145
1463,373605923,1751028438198,1,0.0005,0.00049183,51.5,BTC-25JUL25-150000-C,106843.88,sell,0.1,,,0.1,,,1751028438.198
1464,373606223,1751028738238,1,0.0005,0.00049135,51.52,BTC-25JUL25-150000-C,106829.43,sell,0.1,,,0.1,,,1751028738.238
1465,373607201,1751029038291,1,0.0005,0.00048969,51.74,BTC-25JUL25-150000-C,106655.31,sell,0.1,,,0.1,,,1751029038.291
1466,373608613,1751029338302,1,0.0005,0.00051502,51.63,BTC-25JUL25-150000-C,106752.93,sell,0.1,,,0.1,,,1751029338.302
1467,373609107,1751029638332,1,0.0005,0.00050913,51.59,BTC-25JUL25-150000-C,106804.49,sell,0.1,,,0.1,,,1751029638.332
1468,373609642,1751029938371,1,0.0005,0.00050472,51.55,BTC-25JUL25-150000-C,106824.42,sell,0.1,,,0.1,,,1751029938.371
1469,373609876,1751030238391,1,0.0005,0.00050385,51.54,BTC-25JUL25-150000-C,106844.64,sell,0.1,,,0.1,,,1751030238.391
1470,373610285,1751030538415,1,0.0005,0.00050846,51.69,BTC-25JUL25-150000-C,106748.09,sell,0.1,,,0.1,,,1751030538.415
1471,373610764,1751030838466,1,0.0005,0.00051957,51.69,BTC-25JUL25-150000-C,106748.7,sell,0.1,,,0.1,,,1751030838.466
1472,373611854,1751031138483,1,0.0005,0.00052,51.69,BTC-25JUL25-150000-C,106744.34,sell,0.1,,,0.1,,,1751031138.483
1473,373612505,1751031438498,1,0.0005,0.00053105,51.55,BTC-25JUL25-150000-C,106855.77,sell,0.1,,,0.1,,,1751031438.498
1474,373613165,1751031726932,1,0.0005,0.00052839,51.5,BTC-25JUL25-150000-C,106908.42,sell,5.0,,,5.0,,,1751031726.932
1475,373613191,1751031738511,1,0.0005,0.00053082,51.47,BTC-25JUL25-150000-C,106933.32,sell,0.1,,,0.1,,,1751031738.511
1476,373613707,1751032038534,1,0.0005,0.0005085,51.86,BTC-25JUL25-150000-C,106625.22,sell,0.1,,,0.1,,,1751032038.534
1477,373615041,1751032338576,1,0.0005,0.00051601,51.98,BTC-25JUL25-150000-C,106517.63,sell,0.1,,,0.1,,,1751032338.576
1478,373615825,1751032638620,1,0.0005,0.00052809,51.6,BTC-25JUL25-150000-C,106811.29,sell,0.1,,,0.1,,,1751032638.62
1479,373616396,1751032938638,1,0.0005,0.00051777,51.52,BTC-25JUL25-150000-C,106882.03,sell,0.1,,,0.1,,,1751032938.638
