trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_id,liquidation,block_rfq_id,combo_trade_id,unix_sec
9282,372937154,1750701032612,3,0.006,0.00631449,39.51,BTC-27JUN25-105000-C,102304.55,buy,0.2,0.2,,,,,,,1750701032.612
9283,372937155,1750701032625,3,0.006,0.00631449,39.51,BTC-27JUN25-105000-C,102304.55,buy,0.2,0.2,,,,,,,1750701032.625
9284,372937164,1750701032790,3,0.006,0.00631449,39.51,BTC-27JUN25-105000-C,102304.55,buy,0.1,0.1,,,,,,,1750701032.79
9285,372937165,1750701032802,3,0.006,0.00631449,39.51,BTC-27JUN25-105000-C,102304.55,buy,0.3,0.3,,,,,,,1750701032.802
9286,372937168,1750701032846,3,0.006,0.00631449,39.51,BTC-27JUN25-105000-C,102304.55,buy,0.1,0.1,,,,,,,1750701032.846
9287,372937169,1750701032865,3,0.006,0.00631449,39.51,BTC-27JUN25-105000-C,102304.55,buy,0.4,0.4,,,,,,,1750701032.865
9288,372937170,1750701032868,3,0.006,0.00631449,39.51,BTC-27JUN25-105000-C,102304.55,buy,5.0,5.0,,,,,,,1750701032.868
9289,372937171,1750701032874,3,0.006,0.00631449,39.51,BTC-27JUN25-105000-C,102304.55,buy,0.1,0.1,,,,,,,1750701032.874
9290,372937172,1750701032883,3,0.006,0.00631449,39.51,BTC-27JUN25-105000-C,102304.55,buy,11.4,11.4,,,,,,,1750701032.883
9291,372937173,1750701032885,3,0.006,0.00631449,39.51,BTC-27JUN25-105000-C,102304.55,buy,0.1,0.1,,,,,,,1750701032.885
9292,372937174,1750701032899,3,0.006,0.00631449,39.51,BTC-27JUN25-105000-C,102304.55,buy,0.1,0.1,,,,,,,1750701032.899
9293,372937175,1750701032913,3,0.006,0.00631449,39.51,BTC-27JUN25-105000-C,102304.55,buy,0.1,0.1,,,,,,,1750701032.913
9294,372937176,1750701032922,3,0.006,0.00631449,39.51,BTC-27JUN25-105000-C,102304.55,buy,0.2,0.2,,,,,,,1750701032.922
9295,372937177,1750701032937,3,0.006,0.00631449,39.51,BTC-27JUN25-105000-C,102304.55,buy,0.2,0.2,,,,,,,1750701032.937
9296,372937196,1750701045056,3,0.006,0.00635499,39.37,BTC-27JUN25-105000-C,102319.96,buy,0.4,0.4,,,,,,,1750701045.056
9297,372938049,1750701184385,2,0.005,0.00582174,37.47,BTC-27JUN25-105000-C,102150.34,sell,1.0,1.0,,,,,,,1750701184.385
9298,372938971,1750701451346,0,0.006,0.00616224,39.22,BTC-27JUN25-105000-C,102347.6,buy,5.0,5.0,,,,,,,1750701451.346
9299,372938972,1750701451353,1,0.006,0.00616224,39.22,BTC-27JUN25-105000-C,102347.6,buy,11.4,11.4,,,,,,,1750701451.353
9300,372939002,1750701456497,1,0.006,0.00629406,38.81,BTC-27JUN25-105000-C,102396.03,buy,4.1,4.1,,,,,,,1750701456.497
9301,372939010,1750701456811,1,0.006,0.00629406,38.81,BTC-27JUN25-105000-C,102396.03,buy,29.5,29.5,,,,,,,1750701456.811
9302,372940889,1750701832810,0,0.0075,0.00732574,39.69,BTC-27JUN25-105000-C,102832.37,buy,0.4,0.4,,,,,,,1750701832.81
9304,372941952,1750701978913,3,0.007,0.00720688,38.6,BTC-27JUN25-105000-C,102804.57,buy,0.1,0.1,,,,,,,1750701978.913
9303,372941951,1750701978913,2,0.007,0.00720688,38.6,BTC-27JUN25-105000-C,102804.57,buy,0.9,0.9,,,,,,,1750701978.913
9305,372942445,1750702026415,3,0.007,0.00736752,38.26,BTC-27JUN25-105000-C,102847.4,sell,0.1,0.1,,,,,,,1750702026.415
9306,372944285,1750702264571,3,0.007,0.00729342,38.25,BTC-27JUN25-105000-C,102852.05,sell,1.0,1.0,,,,,,,1750702264.571
9307,372947855,1750702759113,0,0.008,0.00790345,39.25,BTC-27JUN25-105000-C,103065.6,buy,5.0,5.0,,,,,,,1750702759.113
9308,372957412,1750704372135,2,0.0076,0.00790871,37.44,BTC-27JUN25-105000-C,103165.61,sell,12.5,12.5,2.0,BLOCK-206809,BTC-RR-27JUN25-100000_105000,,,,1750704372.135
9309,372971449,1750709446344,0,0.008,0.00799794,37.96,BTC-27JUN25-105000-C,103258.69,buy,0.1,0.1,,,,,,,1750709446.344
9310,372971968,1750709554205,0,0.0085,0.00833699,38.05,BTC-27JUN25-105000-C,103392.63,buy,0.1,0.1,,,,,,,1750709554.205
9311,372971971,1750709556128,1,0.0085,0.00834427,38.06,BTC-27JUN25-105000-C,103391.81,buy,0.1,0.1,,,,,,,1750709556.128
9312,372972054,1750709601649,2,0.008,0.00829548,36.59,BTC-27JUN25-105000-C,103401.94,sell,0.1,0.1,,,,,,,1750709601.649
9313,372972058,1750709603469,3,0.008,0.00830884,36.54,BTC-27JUN25-105000-C,103407.89,sell,0.1,0.1,,,,,,,1750709603.469
9314,372972129,1750709630336,3,0.008,0.00825547,36.7,BTC-27JUN25-105000-C,103393.28,sell,0.1,0.1,,,,,,,1750709630.336
9315,372972412,1750709699867,0,0.0085,0.00822325,38.1,BTC-27JUN25-105000-C,103396.9,buy,0.1,0.1,,,,,,,1750709699.867
9316,372972452,1750709720966,1,0.0085,0.00827589,38.0,BTC-27JUN25-105000-C,103406.02,buy,0.1,0.1,,,,,,,1750709720.966
9317,372972503,1750709739287,2,0.008,0.00820093,36.8,BTC-27JUN25-105000-C,103384.02,buy,0.1,0.1,,,,,,,1750709739.287
9318,372972513,1750709753319,3,0.008,0.00818228,36.76,BTC-27JUN25-105000-C,103388.43,buy,0.1,0.1,,,,,,,1750709753.319
9319,372972633,1750709769393,3,0.008,0.00833274,36.43,BTC-27JUN25-105000-C,103424.79,sell,0.1,0.1,,,,,,,1750709769.393
9320,372975558,1750710235044,0,0.01,0.00961414,38.34,BTC-27JUN25-105000-C,103797.05,buy,0.2,0.2,,,,,,,1750710235.044
9321,372975566,1750710238802,2,0.0095,0.00961481,37.03,BTC-27JUN25-105000-C,103794.94,sell,0.2,0.2,,,,,,,1750710238.802
9322,372975567,1750710238803,3,0.0095,0.00961481,37.03,BTC-27JUN25-105000-C,103794.94,buy,0.8,0.8,,,,,,,1750710238.803
9323,372976202,1750710376166,0,0.01,0.00982871,37.72,BTC-27JUN25-105000-C,103866.15,buy,0.1,0.1,,,,,,,1750710376.166
9324,372976387,1750710408244,1,0.01,0.00949663,38.6,BTC-27JUN25-105000-C,103780.35,buy,0.1,0.1,,,,,,,1750710408.244
9325,372978332,1750710928546,1,0.01,0.00991362,37.99,BTC-27JUN25-105000-C,103845.79,sell,0.2,0.2,,,,,,,1750710928.546
9326,372979840,1750711413285,2,0.0098,0.00963646,37.96,BTC-27JUN25-105000-C,103791.78,sell,7.4,7.4,,,BTC-CS-27JUN25-105000_106000,,,372979839,1750711413.285
9327,372980602,1750711598794,0,0.0105,0.01025383,38.07,BTC-27JUN25-105000-C,103963.88,buy,0.3,0.3,,,,,,,1750711598.794
9328,372982718,1750712530126,2,0.0099,0.01018145,36.53,BTC-27JUN25-105000-C,103948.7,sell,0.1,0.1,,,BTC-CCAL-4JUL25_27JUN25-105000,,,372982717,1750712530.126
9329,372983617,1750712937815,2,0.0095,0.00977727,36.56,BTC-27JUN25-105000-C,103855.24,sell,0.2,0.2,,,,,,,1750712937.815
9330,372983782,1750713070927,0,0.01,0.0098528,37.74,BTC-27JUN25-105000-C,103873.23,buy,6.0,6.0,,,,,,,1750713070.927
9331,372983783,1750713070927,1,0.01,0.0098528,37.74,BTC-27JUN25-105000-C,103873.23,buy,1.0,1.0,,,,,,,1750713070.927
9332,372984478,1750713324557,0,0.0105,0.01035395,37.7,BTC-27JUN25-105000-C,104011.24,sell,1.5,1.5,,,,,,,1750713324.557
9333,372984497,1750713326545,1,0.0105,0.0104246,37.5,BTC-27JUN25-105000-C,104028.81,sell,0.6,0.6,,,,,,,1750713326.545
9334,372985637,1750713581251,0,0.011,0.01092545,37.53,BTC-27JUN25-105000-C,104156.29,sell,0.2,0.2,,,,,,,1750713581.251
9335,372985785,1750713675094,2,0.0105,0.01074276,36.74,BTC-27JUN25-105000-C,104103.65,sell,0.3,0.3,,,,,,,1750713675.094
9336,372986005,1750713778658,0,0.011,0.01068197,38.26,BTC-27JUN25-105000-C,104092.45,buy,0.1,0.1,,,,,,,1750713778.658
9337,372987036,1750714146456,2,0.01,0.00954722,38.61,BTC-27JUN25-105000-C,103796.34,buy,5.0,5.0,,,,,,,1750714146.456
9338,372989135,1750715507828,2,0.0095,0.00940397,38.05,BTC-27JUN25-105000-C,103732.69,sell,0.1,0.1,,,,,,,1750715507.828
9339,372990718,1750716222065,0,0.011,0.01142762,36.64,BTC-27JUN25-105000-C,104243.4,sell,0.4,0.4,,,,,,,1750716222.065
9340,372990723,1750716222626,1,0.011,0.01142762,36.64,BTC-27JUN25-105000-C,104243.4,sell,0.1,0.1,,,,,,,1750716222.626
9341,372990737,1750716223972,1,0.011,0.01133753,36.98,BTC-27JUN25-105000-C,104213.26,buy,0.7,0.7,,,,,,,1750716223.972
9343,372990739,1750716223976,1,0.011,0.01133753,36.98,BTC-27JUN25-105000-C,104213.26,buy,0.3,0.3,,,,,,,1750716223.976
9342,372990738,1750716223976,1,0.011,0.01133753,36.98,BTC-27JUN25-105000-C,104213.26,buy,0.1,0.1,,,,,,,1750716223.976
9344,372991133,1750716260800,0,0.0115,0.01146461,37.1,BTC-27JUN25-105000-C,104326.51,buy,3.2,3.2,,,,,,,1750716260.8
9345,372991140,1750716261431,1,0.0115,0.01146461,37.1,BTC-27JUN25-105000-C,104326.51,buy,2.5,2.5,,,,,,,1750716261.431
9346,372992509,1750716334612,0,0.0125,0.01295646,36.56,BTC-27JUN25-105000-C,104607.33,sell,0.3,0.3,,,,,,,1750716334.612
9347,372993105,1750716363954,0,0.0135,0.01347082,37.61,BTC-27JUN25-105000-C,104744.34,buy,0.1,0.1,,,,,,,1750716363.954
9348,372993564,1750716389403,1,0.0135,0.01331579,38.19,BTC-27JUN25-105000-C,104704.81,buy,0.2,0.2,,,,,,,1750716389.403
9349,372994443,1750716472438,0,0.0139,0.01360781,38.16,BTC-27JUN25-105000-C,104793.08,buy,50.0,50.0,1.0,BLOCK-206822,,,,,1750716472.438
9350,372994711,1750716515852,2,0.0135,0.01367572,36.98,BTC-27JUN25-105000-C,104815.97,sell,0.1,0.1,,,,,,,1750716515.852
9351,372994851,1750716517425,0,0.014,0.01372451,38.14,BTC-27JUN25-105000-C,104828.46,buy,0.1,0.1,,,,,,,1750716517.425
9352,372994950,1750716526933,0,0.0145,0.01416912,38.29,BTC-27JUN25-105000-C,104922.9,sell,0.4,0.4,,,,,,,1750716526.933
9353,372995657,1750716589199,0,0.015,0.01474887,37.96,BTC-27JUN25-105000-C,105057.3,buy,0.1,0.1,,,,,,,1750716589.199
9354,372996934,1750716629741,0,0.016,0.01630049,36.94,BTC-27JUN25-105000-C,105327.47,sell,0.6,0.6,,,,,,,1750716629.741
9355,372997432,1750716669381,0,0.0165,0.01613375,38.5,BTC-27JUN25-105000-C,105320.06,buy,0.1,0.1,,,,,,,1750716669.381
9356,372999488,1750716799652,0,0.017,0.01667239,39.26,BTC-27JUN25-105000-C,105382.48,sell,1.0,1.0,,,,,,,1750716799.652
9358,373000757,1750716886375,1,0.017,0.01674488,39.37,BTC-27JUN25-105000-C,105371.16,sell,0.1,0.1,,,,,,,1750716886.375
9357,373000756,1750716886375,1,0.017,0.01674488,39.37,BTC-27JUN25-105000-C,105371.16,sell,0.1,0.1,,,,,,,1750716886.375
9359,373001665,1750716998326,2,0.0165,0.01623351,39.87,BTC-27JUN25-105000-C,105232.94,sell,0.1,0.1,,,,,,,1750716998.326
9360,373001742,1750717010835,3,0.0165,0.01596863,40.48,BTC-27JUN25-105000-C,105190.15,sell,0.2,0.2,,,,,,,1750717010.835
9361,373002140,1750717100684,2,0.016,0.01587174,39.52,BTC-27JUN25-105000-C,105165.89,sell,1.1,1.1,,,,,,,1750717100.684
9362,373004161,1750717467047,0,0.0182,0.01814653,39.06,BTC-27JUN25-105000-C,105633.53,buy,22.1,22.1,2.0,BLOCK-206824,BTC-RR-27JUN25-100000_105000,,,,1750717467.047
9363,373004662,1750717484701,0,0.0195,0.01940153,40.04,BTC-27JUN25-105000-C,105805.86,buy,0.1,0.1,,,,,,,1750717484.701
9364,373005147,1750717519742,0,0.02,0.01938962,41.45,BTC-27JUN25-105000-C,105806.02,buy,0.1,0.1,,,,,,,1750717519.742
9365,373005167,1750717532072,1,0.02,0.01956435,41.02,BTC-27JUN25-105000-C,105832.79,sell,0.3,0.3,,,,,,,1750717532.072
9366,373005170,1750717533539,1,0.02,0.01959265,40.96,BTC-27JUN25-105000-C,105836.72,sell,0.2,0.2,,,,,,,1750717533.539
9367,373005171,1750717533701,1,0.02,0.01959265,40.96,BTC-27JUN25-105000-C,105836.72,sell,0.5,0.5,,,,,,,1750717533.701
9368,373006751,1750717611591,0,0.021,0.02055826,40.98,BTC-27JUN25-105000-C,106023.29,buy,0.1,0.1,,,,,,,1750717611.591
9369,373011556,1750718195799,2,0.018,0.01786992,39.6,BTC-27JUN25-105000-C,105536.85,buy,0.1,0.1,,,BTC-CDIAG-29AUG25_27JUN25-85000_105000,,,373011554,1750718195.799
9370,373013125,1750718577173,2,0.0165,0.01630757,39.88,BTC-27JUN25-105000-C,105232.44,sell,0.1,0.1,,,,,,,1750718577.173
9371,373015116,1750718856156,3,0.0165,0.01637667,39.77,BTC-27JUN25-105000-C,105232.55,buy,0.7,0.7,,,,,,,1750718856.156
9372,373015801,1750719100934,0,0.017,0.01682601,39.73,BTC-27JUN25-105000-C,105346.43,buy,0.7,0.7,,,,,,,1750719100.934
9373,373015802,1750719100936,1,0.017,0.01682601,39.73,BTC-27JUN25-105000-C,105346.43,sell,0.3,0.3,,,,,,,1750719100.936
9374,373025323,1750721757584,0,0.018,0.01809507,38.37,BTC-27JUN25-105000-C,105640.36,sell,0.2,0.2,,,,,,,1750721757.584
9375,373026665,1750722223743,0,0.0185,0.01772807,40.6,BTC-27JUN25-105000-C,105557.83,buy,1.0,1.0,,,,,,,1750722223.743
9376,373027341,1750722372535,2,0.0175,0.01767576,38.21,BTC-27JUN25-105000-C,105548.9,sell,0.7,0.7,,,,,,,1750722372.535
9377,373027342,1750722372537,3,0.0175,0.01767576,38.21,BTC-27JUN25-105000-C,105548.9,buy,0.3,0.3,,,,,,,1750722372.537
9378,373027828,1750722567569,2,0.017,0.01722539,37.97,BTC-27JUN25-105000-C,105488.99,sell,1.0,1.0,,,,,,,1750722567.569
9379,373027829,1750722587261,3,0.017,0.01723751,38.08,BTC-27JUN25-105000-C,105480.25,sell,0.4,0.4,,,,,,,1750722587.261
9380,373027830,1750722587261,3,0.017,0.01723751,38.08,BTC-27JUN25-105000-C,105480.25,sell,0.6,0.6,,,,,,,1750722587.261
9382,373027939,1750722634106,1,0.018,0.01734326,40.39,BTC-27JUN25-105000-C,105504.23,buy,1.0,1.0,,,,,,,1750722634.106
9381,373027938,1750722634106,0,0.018,0.01734326,40.39,BTC-27JUN25-105000-C,105504.23,buy,1.5,1.5,,,,,,,1750722634.106
9383,373028309,1750722780588,0,0.0185,0.01771514,40.46,BTC-27JUN25-105000-C,105581.02,buy,1.0,1.0,,,,,,,1750722780.588
9384,373028736,1750723096169,1,0.0185,0.01773506,40.71,BTC-27JUN25-105000-C,105572.4,buy,0.1,0.1,,,,,,,1750723096.169
9385,373028976,1750723196110,2,0.017,0.01696869,38.7,BTC-27JUN25-105000-C,105427.88,sell,0.2,0.2,,,,,,,1750723196.11
9386,373028977,1750723196112,3,0.017,0.01696869,38.7,BTC-27JUN25-105000-C,105427.88,buy,0.8,0.8,,,,,,,1750723196.112
9387,373028997,1750723201255,3,0.017,0.01686662,38.9,BTC-27JUN25-105000-C,105412.53,buy,0.1,0.1,,,,,,,1750723201.255
9388,373029375,1750723345086,3,0.017,0.01696735,38.62,BTC-27JUN25-105000-C,105428.51,sell,0.5,0.5,,,,,,,1750723345.086
9389,373029376,1750723345087,3,0.017,0.01696735,38.62,BTC-27JUN25-105000-C,105428.51,buy,0.5,0.5,,,,,,,1750723345.087
9390,373029431,1750723365442,3,0.017,0.01680476,39.12,BTC-27JUN25-105000-C,105394.18,buy,1.0,1.0,,,,,,,1750723365.442
9391,373029441,1750723374695,3,0.017,0.01682914,39.01,BTC-27JUN25-105000-C,105402.72,buy,0.6,0.6,,,,,,,1750723374.695
9392,373029461,1750723394490,3,0.017,0.01682075,39.05,BTC-27JUN25-105000-C,105400.08,buy,0.4,0.4,,,,,,,1750723394.49
9393,373029465,1750723395749,3,0.017,0.01682805,39.01,BTC-27JUN25-105000-C,105402.97,buy,1.0,1.0,,,,,,,1750723395.749
9394,373029962,1750723501626,0,0.0175,0.01717686,39.42,BTC-27JUN25-105000-C,105455.92,buy,1.0,1.0,,,,,,,1750723501.626
9395,373030458,1750723716592,1,0.0175,0.01730634,39.19,BTC-27JUN25-105000-C,105478.87,buy,0.2,0.2,,,,,,,1750723716.592
9396,373030508,1750723723859,1,0.0175,0.01745197,38.89,BTC-27JUN25-105000-C,105499.2,buy,0.3,0.3,,,,,,,1750723723.859
9397,373030519,1750723725310,1,0.0175,0.01746948,38.88,BTC-27JUN25-105000-C,105499.62,buy,0.5,0.5,,,,,,,1750723725.31
9399,373030933,1750723874478,1,0.0175,0.01721642,39.51,BTC-27JUN25-105000-C,105451.71,buy,0.8,0.8,,,,,,,1750723874.478
9398,373030932,1750723874478,1,0.0175,0.01721642,39.51,BTC-27JUN25-105000-C,105451.71,buy,0.2,0.2,,,,,,,1750723874.478
9400,373031627,1750724166421,2,0.0165,0.01652621,38.53,BTC-27JUN25-105000-C,105319.69,sell,0.8,0.8,,,,,,,1750724166.421
9401,373031690,1750724226624,3,0.0165,0.01646285,38.76,BTC-27JUN25-105000-C,105305.48,sell,0.8,0.8,,,,,,,1750724226.624
9402,373031747,1750724247927,3,0.0165,0.01631172,39.18,BTC-27JUN25-105000-C,105274.84,sell,0.4,0.4,,,,,,,1750724247.927
9403,373031931,1750724289069,3,0.0165,0.01640637,38.85,BTC-27JUN25-105000-C,105295.68,buy,0.2,0.2,,,,,,,1750724289.069
9404,373032084,1750724296802,0,0.017,0.01672474,38.94,BTC-27JUN25-105000-C,105381.72,buy,0.2,0.2,,,,,,,1750724296.802
9405,373033367,1750725172883,2,0.016,0.01582816,39.0,BTC-27JUN25-105000-C,105197.56,buy,1.0,1.0,,,,,,,1750725172.883
9406,373033521,1750725290944,3,0.016,0.01588977,38.81,BTC-27JUN25-105000-C,105205.71,buy,1.0,1.0,,,,,,,1750725290.944
9407,373033889,1750725508398,3,0.016,0.01597897,38.48,BTC-27JUN25-105000-C,105225.52,buy,1.0,1.0,,,,,,,1750725508.398
9408,373034196,1750725780178,2,0.0155,0.01541668,38.52,BTC-27JUN25-105000-C,105139.8,buy,0.2,0.2,,,,,,,1750725780.178
9409,373034858,1750726259379,2,0.015,0.01477003,38.75,BTC-27JUN25-105000-C,105013.54,buy,1.6,1.6,,,,,,,1750726259.379
9410,373035362,1750726696574,3,0.015,0.01519264,37.54,BTC-27JUN25-105000-C,105115.69,sell,0.6,0.6,,,,,,,1750726696.574
9411,373035363,1750726696576,3,0.015,0.01519264,37.54,BTC-27JUN25-105000-C,105115.69,buy,0.4,0.4,,,,,,,1750726696.576
9412,373035446,1750726792505,0,0.0155,0.01562545,37.7,BTC-27JUN25-105000-C,105205.29,buy,0.1,0.1,,,,,,,1750726792.505
9413,373035499,1750726817785,0,0.016,0.01560769,38.98,BTC-27JUN25-105000-C,105209.76,buy,0.7,0.7,,,,,,,1750726817.785
9414,373035891,1750726952664,2,0.015,0.01500767,38.12,BTC-27JUN25-105000-C,105085.91,sell,0.2,0.2,,,,,,,1750726952.664
9415,373035892,1750726952666,3,0.015,0.01500767,38.12,BTC-27JUN25-105000-C,105085.91,buy,0.8,0.8,,,,,,,1750726952.666
9416,373036298,1750727120062,0,0.0155,0.01520253,39.15,BTC-27JUN25-105000-C,105107.41,buy,0.2,0.2,,,,,,,1750727120.062
9417,373036299,1750727120084,1,0.0155,0.01520253,39.15,BTC-27JUN25-105000-C,105107.41,buy,0.1,0.1,,,,,,,1750727120.084
9418,373036300,1750727120091,1,0.0155,0.01520253,39.15,BTC-27JUN25-105000-C,105107.41,buy,0.1,0.1,,,,,,,1750727120.091
9419,373036301,1750727120098,1,0.0155,0.01520253,39.15,BTC-27JUN25-105000-C,105107.41,buy,0.2,0.2,,,,,,,1750727120.098
9420,373036302,1750727120118,1,0.0155,0.01520253,39.15,BTC-27JUN25-105000-C,105107.41,buy,0.1,0.1,,,,,,,1750727120.118
9421,373036303,1750727120139,1,0.0155,0.01520253,39.15,BTC-27JUN25-105000-C,105107.41,buy,0.1,0.1,,,,,,,1750727120.139
9422,373036310,1750727122120,1,0.0155,0.01520985,38.95,BTC-27JUN25-105000-C,105123.16,buy,0.2,0.2,,,,,,,1750727122.12
9423,373036564,1750727206640,0,0.016,0.01606256,38.22,BTC-27JUN25-105000-C,105276.26,sell,0.1,0.1,,,,,,,1750727206.64
9424,373037010,1750727845370,2,0.015,0.01526589,37.77,BTC-27JUN25-105000-C,105121.78,sell,0.6,0.6,,,,,,,1750727845.37
9425,373037011,1750727845370,3,0.015,0.01526589,37.77,BTC-27JUN25-105000-C,105121.78,sell,0.4,0.4,,,,,,,1750727845.37
9426,373037024,1750727938143,3,0.015,0.01509019,38.11,BTC-27JUN25-105000-C,105096.19,sell,0.2,0.2,,,,,,,1750727938.143
9427,373037025,1750727938145,3,0.015,0.01509019,38.11,BTC-27JUN25-105000-C,105096.19,buy,0.8,0.8,,,,,,,1750727938.145
9428,373037296,1750728277419,3,0.015,0.01530114,37.48,BTC-27JUN25-105000-C,105136.78,sell,25.0,25.0,2.0,BLOCK-206884,BTC-STRD-27JUN25-105000,,,,1750728277.419
9429,373037309,1750728281318,3,0.015,0.01531986,37.1,BTC-27JUN25-105000-C,105164.49,sell,50.0,50.0,2.0,BLOCK-206885,BTC-STRD-27JUN25-105000,,,,1750728281.318
9430,373037490,1750728366046,0,0.0155,0.01591879,37.23,BTC-27JUN25-105000-C,105256.2,sell,12.5,12.5,2.0,BLOCK-206886,BTC-STRD-27JUN25-105000,,,,1750728366.046
9431,373037516,1750728411379,0,0.0156,0.01596379,37.4,BTC-27JUN25-105000-C,105270.94,sell,25.0,25.0,2.0,BLOCK-206887,BTC-STRD-27JUN25-105000,,,,1750728411.379
9432,373037518,1750728412962,0,0.016,0.01595965,38.47,BTC-27JUN25-105000-C,105270.8,sell,0.2,0.2,,,,,,,1750728412.962
9433,373037520,1750728421874,1,0.016,0.01594212,38.53,BTC-27JUN25-105000-C,105268.76,sell,0.2,0.2,,,,,,,1750728421.874
9434,373037713,1750728695053,2,0.0155,0.01552614,38.12,BTC-27JUN25-105000-C,105208.89,sell,0.1,0.1,,,,,,,1750728695.053
9435,373037714,1750728695053,3,0.0155,0.01552614,38.12,BTC-27JUN25-105000-C,105208.89,sell,0.1,0.1,,,,,,,1750728695.053
9436,373038042,1750728910254,2,0.015,0.01512078,37.72,BTC-27JUN25-105000-C,105138.52,buy,0.9,0.9,,,,,,,1750728910.254
9437,373038043,1750728910282,3,0.015,0.01512078,37.72,BTC-27JUN25-105000-C,105138.52,buy,0.1,0.1,,,,,,,1750728910.282
9438,373038061,1750728938547,2,0.0148,0.01515879,37.13,BTC-27JUN25-105000-C,105146.84,sell,25.0,25.0,2.0,BLOCK-206891,BTC-STRD-27JUN25-105000,,,,1750728938.547
9439,373038071,1750728943369,3,0.0148,0.01513761,37.17,BTC-27JUN25-105000-C,105144.41,sell,50.0,50.0,2.0,BLOCK-206892,BTC-STRD-27JUN25-105000,,,,1750728943.369
9440,373038088,1750728951928,0,0.015,0.01508276,37.79,BTC-27JUN25-105000-C,105135.64,buy,1.0,1.0,,,,,,,1750728951.928
9441,373038234,1750729101481,2,0.0146,0.01482356,37.41,BTC-27JUN25-105000-C,105093.46,sell,25.0,25.0,2.0,BLOCK-206894,BTC-STRD-27JUN25-105000,,,,1750729101.481
9442,373041864,1750731334181,2,0.0145,0.01452073,38.24,BTC-27JUN25-105000-C,105012.29,sell,0.3,0.3,,,,,,,1750731334.181
9443,373043499,1750732561146,0,0.015,0.01475924,38.92,BTC-27JUN25-105000-C,105065.29,sell,1.8,1.8,,,BTC-CCAL-27JUN25_25JUN25-105000,,,373043497,1750732561.146
9444,373044129,1750733186924,2,0.0145,0.01461696,38.2,BTC-27JUN25-105000-C,105012.07,sell,0.1,0.1,,,,,,,1750733186.924
9445,373044835,1750733804468,2,0.014,0.01413698,38.21,BTC-27JUN25-105000-C,104901.76,sell,0.2,0.2,,,,,,,1750733804.468
9446,373044836,1750733804473,3,0.014,0.01413698,38.21,BTC-27JUN25-105000-C,104901.76,buy,0.4,0.4,,,,,,,1750733804.473
9447,373044911,1750733862496,2,0.0135,0.01365087,38.02,BTC-27JUN25-105000-C,104819.82,sell,0.8,0.8,,,,,,,1750733862.496
9448,373044926,1750733880340,3,0.0135,0.01366937,37.99,BTC-27JUN25-105000-C,104822.05,sell,0.7,0.7,,,,,,,1750733880.34
9449,373044949,1750733896654,3,0.0135,0.01364951,38.02,BTC-27JUN25-105000-C,104818.28,sell,0.2,0.2,,,,,,,1750733896.654
9450,373048374,1750736422700,0,0.015,0.01500168,38.49,BTC-27JUN25-105000-C,105095.61,sell,0.2,0.2,,,,,,,1750736422.7
9451,373048375,1750736422705,1,0.015,0.01500168,38.49,BTC-27JUN25-105000-C,105095.61,sell,0.3,0.3,,,,,,,1750736422.705
9452,373048376,1750736422731,1,0.015,0.01500168,38.49,BTC-27JUN25-105000-C,105095.61,sell,0.2,0.2,,,,,,,1750736422.731
9453,373048377,1750736422753,1,0.015,0.01500168,38.49,BTC-27JUN25-105000-C,105095.61,sell,0.4,0.4,,,,,,,1750736422.753
9454,373048378,1750736422764,1,0.015,0.01500168,38.49,BTC-27JUN25-105000-C,105095.61,sell,0.2,0.2,,,,,,,1750736422.764
9455,373048379,1750736422772,1,0.015,0.01500168,38.49,BTC-27JUN25-105000-C,105095.61,sell,0.3,0.3,,,,,,,1750736422.772
9456,373048380,1750736422777,1,0.015,0.01500168,38.49,BTC-27JUN25-105000-C,105095.61,sell,0.4,0.4,,,,,,,1750736422.777
9457,373048726,1750736656429,1,0.015,0.01434627,40.28,BTC-27JUN25-105000-C,104959.19,buy,1.0,1.0,,,,,,,1750736656.429
9458,373049213,1750737160590,2,0.0144,0.01440809,38.59,BTC-27JUN25-105000-C,104980.6,buy,12.5,12.5,2.0,BLOCK-206920,BTC-STRD-27JUN25-105000,,,,1750737160.59
9459,373049632,1750737525228,0,0.0147,0.0147442,38.66,BTC-27JUN25-105000-C,105029.9,buy,12.5,12.5,2.0,BLOCK-206921,BTC-STRD-27JUN25-105000,,,,1750737525.228
9460,373049793,1750737602710,2,0.0145,0.0145608,38.67,BTC-27JUN25-105000-C,104990.03,buy,25.0,25.0,2.0,BLOCK-206922,BTC-STRD-27JUN25-105000,,,,1750737602.71
9461,373049843,1750737633093,2,0.0144,0.01457985,38.38,BTC-27JUN25-105000-C,104989.05,buy,25.0,25.0,2.0,BLOCK-206923,BTC-STRD-27JUN25-105000,,,,1750737633.093
9462,373049982,1750737732289,0,0.0145,0.01468122,38.41,BTC-27JUN25-105000-C,105006.32,sell,50.0,50.0,2.0,BLOCK-206924,BTC-STRD-27JUN25-105000,,,,1750737732.289
9463,373050049,1750737807721,1,0.0145,0.01470583,38.35,BTC-27JUN25-105000-C,105014.19,sell,50.0,50.0,2.0,BLOCK-206925,BTC-STRD-27JUN25-105000,,,,1750737807.721
